"id";"x";"y";"label";"color";"count"
"ME";2019;0,0369549150036955;"ME";"lightblue";2
"ZA";2019;0,0369549150036955;"ZA";"lightblue";2
"IR";2020;0,0340773555972057;"IR";"lightblue";2
"PT";2018;0,020746887966805;"PT";"lightblue";1
"PT";2010;0,0401929260450161;"PT";"lightblue";1
"AM";2012;0,0239578342117873;"AM";"lightblue";1
"RS";2015;0,0244021473889702;"RS";"lightblue";1
"CY";2007;0,0499251123315027;"CY";"lightblue";1
"EL";2012;0,0239578342117873;"EL";"lightblue";1
"AR";2015;0,0244021473889702;"AR";"lightblue";1
"CO";2015;0,0244021473889702;"CO";"lightblue";1
"GE";2015;0,0244021473889702;"GE";"lightblue";1
"SP";2015;0,0244021473889702;"SP";"lightblue";1
"RS";2016;0,0221729490022173;"RS";"lightblue";1
"QA";2016;0,0221729490022173;"QA";"lightblue";1
"SE";2021;0,0341997264021888;"SE";"lightorange";1
"NO";2014;0,0217013888888889;"NO";"lightblue";1
"UA";2017;0,0217722621380361;"UA";"lightblue";1
"LT";2021;0,0341997264021888;"LT";"lightblue";1
"PT";2005;0,0707714083510262;"PT";"lightblue";1
"PT";2004;0,0968054211035818;"PT";"lightblue";1
"SK";2006;0,0561482313307131;"SK";"lightblue";1
"TR";2005;0,0707714083510262;"TR";"lightblue";1
"PT";2007;0,0499251123315027;"PT";"lightblue";1
"PL";2004;0,0968054211035818;"PL";"lightblue";1
"NO";2007;0,0499251123315027;"NO";"lightblue";1
"NO";2009;0,0434782608695652;"NO";"lightblue";1
"TH";2010;0,0401929260450161;"TH";"lightblue";1
"TR";2011;0,0297973778307509;"TR";"lightblue";1
"TR";2014;0,0217013888888889;"TR";"lightblue";1
"PH";2013;0,0238379022646007;"PH";"lightblue";1
"PH";2015;0,0244021473889702;"PH";"lightblue";1
"NO";2015;0,0244021473889702;"NO";"lightblue";1
"LU";2015;0,0244021473889702;"LU";"lightblue";1
"AZ";2015;0,0244021473889702;"AZ";"lightblue";1
"MA";2015;0,0244021473889702;"MA";"lightblue";1
"NO";2016;0,0221729490022173;"NO";"lightblue";1
"SI";2017;0,0217722621380361;"SI";"lightblue";1
"AE";2017;0,0217722621380361;"AE";"lightblue";1
"LU";2018;0,020746887966805;"LU";"lightblue";1
"AE";2018;0,020746887966805;"AE";"lightblue";1
"LU";2019;0,0184774575018477;"LU";"lightblue";1
"DK";2021;0,0341997264021888;"DK";"lightblue";1
"TR";2021;0,0341997264021888;"TR";"lightblue";1
"LU";2008;0,0493096646942801;"LU";"lightblue";1
"ES";2013;0,0238379022646007;"ES";"lightblue";1
"CZ";2014;0,0217013888888889;"CZ";"lightblue";1
"IN";2008;0,0493096646942801;"IN";"lightblue";1
"KP";2010;0,0401929260450161;"KP";"lightblue";1
"CY";2011;0,0297973778307509;"CY";"lightblue";1
"NZ";2017;0,0217722621380361;"NZ";"lightblue";1
"KP";2004;0,0968054211035818;"KP";"lightblue";1
"GB";2016;0,0221729490022173;"GB";"lightblue";1
"ID";2005;0,0707714083510262;"ID";"lightblue";1
"MY";2007;0,0499251123315027;"MY";"lightblue";1
"PH";2007;0,0499251123315027;"PH";"lightblue";1
"MY";2006;0,0561482313307131;"MY";"lightblue";1
"TR";2006;0,0561482313307131;"TR";"lightblue";1
"NZ";2007;0,0499251123315027;"NZ";"lightblue";1
"EL";2004;0,0968054211035818;"EL";"lightblue";1
"GE";2006;0,0561482313307131;"GE";"lightblue";1
"BG";2007;0,0499251123315027;"BG";"lightblue";1
"LB";2008;0,0493096646942801;"LB";"lightblue";1
"BG";2008;0,0493096646942801;"BG";"lightblue";1
"BN";2009;0,0434782608695652;"BN";"lightblue";1
"BG";2009;0,0434782608695652;"BG";"lightblue";1
"EG";2009;0,0434782608695652;"EG";"lightblue";1
"PT";2009;0,0434782608695652;"PT";"lightblue";1
"LT";2010;0,0401929260450161;"LT";"lightblue";1
"PH";2010;0,0401929260450161;"PH";"lightblue";1
"BY";2010;0,0401929260450161;"BY";"lightblue";1
"ZA";2010;0,0401929260450161;"ZA";"lightblue";1
"CO";2011;0,0297973778307509;"CO";"lightblue";1
"PH";2011;0,0297973778307509;"PH";"lightblue";1
"PL";2011;0,0297973778307509;"PL";"lightblue";1
"RO";2013;0,0238379022646007;"RO";"lightblue";1
"BR";2012;0,0239578342117873;"BR";"lightblue";1
"TR";2013;0,0238379022646007;"TR";"lightblue";1
"TP";2012;0,0239578342117873;"TP";"lightblue";1
"BR";2013;0,0238379022646007;"BR";"lightblue";1
"KZ";2014;0,0217013888888889;"KZ";"lightblue";1
"BG";2013;0,0238379022646007;"BG";"lightblue";1
"BG";2016;0,0221729490022173;"BG";"lightblue";1
"BR";2015;0,0244021473889702;"BR";"lightblue";1
"PL";2015;0,0244021473889702;"PL";"lightblue";1
"GR";2016;0,0221729490022173;"GR";"lightblue";1
"ME";2016;0,0221729490022173;"ME";"lightblue";1
"IR";2016;0,0221729490022173;"IR";"lightblue";1
"PL";2017;0,0217722621380361;"PL";"lightblue";1
"CO";2017;0,0217722621380361;"CO";"lightblue";1
"NZ";2018;0,020746887966805;"NZ";"lightblue";1
"ME";2018;0,020746887966805;"ME";"lightblue";1
"ZA";2018;0,020746887966805;"ZA";"lightblue";1
"BR";2019;0,0184774575018477;"BR";"lightblue";1
"DK";2019;0,0184774575018477;"DK";"lightblue";1
"NO";2020;0,0170386777986028;"NO";"lightblue";1
"NO";2021;0,0341997264021888;"NO";"lightblue";1
"GB";2021;0,0341997264021888;"GB";"lightblue";1
"PL";2021;0,0341997264021888;"PL";"lightblue";1
"BR";2021;0,0341997264021888;"BR";"lightblue";1
"IE";2021;0,0341997264021888;"IE";"lightblue";1
"RU";2009;0,0434782608695652;"RU";"lightblue";1
"SA";2014;0,0217013888888889;"SA";"lightblue";1
"TR";2009;0,0434782608695652;"TR";"lightblue";1
"LB";2010;0,0401929260450161;"LB";"lightblue";1
"NZ";2010;0,0401929260450161;"NZ";"lightblue";1
"PE";2011;0,0297973778307509;"PE";"lightblue";1
"PL";2012;0,0239578342117873;"PL";"lightblue";1
"AR";2012;0,0239578342117873;"AR";"lightblue";1
"AR";2013;0,0238379022646007;"AR";"lightblue";1
"LU";2013;0,0238379022646007;"LU";"lightblue";1
"MO";2013;0,0238379022646007;"MO";"lightblue";1
"LV";2013;0,0238379022646007;"LV";"lightblue";1
"BG";2014;0,0217013888888889;"BG";"lightblue";1
"GH";2015;0,0244021473889702;"GH";"lightblue";1
"TH";2015;0,0244021473889702;"TH";"lightblue";1
"BR";2016;0,0221729490022173;"BR";"lightblue";1
"LT";2017;0,0217722621380361;"LT";"lightblue";1
"PT";2017;0,0217722621380361;"PT";"lightblue";1
"LT";2018;0,020746887966805;"LT";"lightblue";1
"GB";2018;0,020746887966805;"GB";"lightblue";1
"LV";2018;0,020746887966805;"LV";"lightblue";1
"UA";2018;0,020746887966805;"UA";"lightblue";1
"ZA";2008;0,0493096646942801;"ZA";"lightblue";1
"BR";2008;0,0493096646942801;"BR";"lightblue";1
"DK";2009;0,0434782608695652;"DK";"lightblue";1
"MO";2006;0,0561482313307131;"MO";"lightblue";1
"PL";2006;0,0561482313307131;"PL";"lightblue";1
"AR";2007;0,0499251123315027;"AR";"lightblue";1
"GB";2009;0,0434782608695652;"GB";"lightblue";1
"DK";2005;0,0707714083510262;"DK";"lightblue";1
"UA";2008;0,0493096646942801;"UA";"lightblue";1
"ME";2007;0,0499251123315027;"ME";"lightblue";1
"EC";2008;0,0493096646942801;"EC";"lightblue";1
"ME";2008;0,0493096646942801;"ME";"lightblue";1
"NZ";2005;0,0707714083510262;"NZ";"lightblue";1
"NZ";2006;0,0561482313307131;"NZ";"lightblue";1
"UA";2005;0,0707714083510262;"UA";"lightblue";1
"NZ";2008;0,0493096646942801;"NZ";"lightblue";1
"AN";2009;0,0434782608695652;"AN";"lightblue";1
"CZ";2009;0,0434782608695652;"CZ";"lightblue";1
"UA";2009;0,0434782608695652;"UA";"lightblue";1
"ME";2009;0,0434782608695652;"ME";"lightblue";1
"ME";2010;0,0401929260450161;"ME";"lightblue";1
"UA";2011;0,0297973778307509;"UA";"lightblue";1
"SK";2012;0,0239578342117873;"SK";"lightblue";1
"HR";2012;0,0239578342117873;"HR";"lightblue";1
"ME";2012;0,0239578342117873;"ME";"lightblue";1
"SE";2013;0,0238379022646007;"SE";"lightorange";1
"UA";2013;0,0238379022646007;"UA";"lightblue";1
"CO";2013;0,0238379022646007;"CO";"lightblue";1
"RO";2014;0,0217013888888889;"RO";"lightblue";1
"EE";2014;0,0217013888888889;"EE";"lightblue";1
"EL";2014;0,0217013888888889;"EL";"lightblue";1
"NZ";2014;0,0217013888888889;"NZ";"lightblue";1
"DK";2015;0,0244021473889702;"DK";"lightblue";1
"RO";2015;0,0244021473889702;"RO";"lightblue";1
"AR";2016;0,0221729490022173;"AR";"lightblue";1
"LI";2016;0,0221729490022173;"LI";"lightblue";1
"RO";2017;0,0217722621380361;"RO";"lightblue";1
"VN";2017;0,0217722621380361;"VN";"lightblue";1
"ME";2017;0,0217722621380361;"ME";"lightblue";1
"SZ";2016;0,0221729490022173;"SZ";"lightblue";1
"BR";2017;0,0217722621380361;"BR";"lightblue";1
"SI";2018;0,020746887966805;"SI";"lightblue";1
"TH";2017;0,0217722621380361;"TH";"lightblue";1
"LK";2018;0,020746887966805;"LK";"lightblue";1
"CZ";2020;0,0170386777986028;"CZ";"lightblue";1
"QA";2019;0,0184774575018477;"QA";"lightblue";1
"PH";2020;0,0170386777986028;"PH";"lightblue";1
"PE";2019;0,0184774575018477;"PE";"lightblue";1
"RS";2020;0,0170386777986028;"RS";"lightblue";1
"UA";2020;0,0170386777986028;"UA";"lightblue";1
"BR";2020;0,0170386777986028;"BR";"lightblue";1
"RU";2021;0,0341997264021888;"RU";"lightblue";1
