"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Primorska (SI) -- 118905719";"Vzhodna Slovenija (SI02)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Research Institute of the Finnish Economy (FI) -- 192156838";"Helsinki-Uusimaa (FI1B)";"University of Jyväskylä (FI) -- 94722563";"Länsi-Suomi (FI19)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Swansea University (GB) -- 39586589";"West Wales and The Valleys (UKL1)";1;0,0151515151515152;1;0,0151515151515152;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Riga Technical University (LV) -- 201787326";"Latvija (LV00)";2;2;2;2;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Umeå University (SE) -- 90267481";"Övre Norrland (SE33)";2;1,33333333333333;2;1,33333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Jyväskylä (FI) -- 94722563";"Länsi-Suomi (FI19)";2;0,666666666666667;2;0,666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Tieto (Finland) (FI) -- 4210163439";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Tieto (Finland) (FI) -- 4210163439";"Helsinki-Uusimaa (FI1B)";"Université Grenoble Alpes (FR) -- 899635006";"Rhône-Alpes (FR71)";1;0,0666666666666667;1;0,0666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Reading (GB) -- 71052956";"Berkshire, Buckinghamshire and Oxfordshire (UKJ1)";7;5;7;5;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Norwegian Institute of Bioeconomy Research (NO) -- 4210143403";"Oslo og Akershus (NO01)";4;1,33333333333333;4;1,33333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Granlund (Finland) (FI) -- 4210122515";"Helsinki-Uusimaa (FI1B)";"Ministry of the Environment (FI) -- 4210136438";"Helsinki-Uusimaa (FI1B)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Granlund (Finland) (FI) -- 4210122515";"Helsinki-Uusimaa (FI1B)";"Ramboll (Denmark) (DK) -- 4210096927";"Hovedstaden (DK01)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Helsinki Institute of Physics (FI) -- 2800229700";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";2;0,5;2;0,5;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Jyväskylä (FI) -- 94722563";"Länsi-Suomi (FI19)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"National Polytechnic Institute of Toulouse (FR) -- 205747304";"Midi-Pyrénées (FR62)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"National Technical University of Athens (GR) -- 174458059";"Attiki (EL30)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Swiss Federal Institute for Forest, Snow and Landscape Research (CH) -- 2800262456";"Zürich (CH04)";1;0,0151515151515152;1;0,0151515151515152;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Tecnalia (ES) -- 4210113430";"País Vasco (ES21)";1;0,0666666666666667;1;0,0666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Tieto (Finland) (FI) -- 4210163439";"Helsinki-Uusimaa (FI1B)";5;3,5;5;3,5;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Universidad Politécnica de Madrid (ES) -- 88060688";"Comunidad de Madrid (ES30)";1;0,0151515151515152;1;0,0151515151515152;"Industrial Loops"
"Biobased Materials in Construction";"Andritz (Finland) (FI) -- 4210092633";"Helsinki-Uusimaa (FI1B)";"VTT Technical Research Centre of Finland (FI) -- 87653560";"Helsinki-Uusimaa (FI1B)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";"University of Turku (FI) -- 155660961";"Etelä-Suomi (FI1C)";2;0,369047619047619;2;0,369047619047619;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Bangor University (GB) -- 161548249";"West Wales and The Valleys (UKL1)";2;1,33333333333333;2;1,33333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Granlund (Finland) (FI) -- 4210122515";"Helsinki-Uusimaa (FI1B)";"KU Leuven (BE) -- 99464096";"Prov. Vlaams-Brabant (BE24)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"National Consumer Research Centre (FI) -- 4210140777";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";3;2,33333333333333;3;2,33333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Bundesanstalt für Wasserbau (DE) -- 4210152653";"Karlsruhe (DE12)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Chalmers University of Technology (SE) -- 66862912";"Västsverige (SE23)";5;1,09444444444444;5;1,09444444444444;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"ETH Zurich (CH) -- 35440088";"Zürich (CH04)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Granlund (Finland) (FI) -- 4210122515";"Helsinki-Uusimaa (FI1B)";10;5,43333333333333;10;5,43333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Austro Control (Austria) (AT) -- 2916638547";"Wien (AT13)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Fortum (Finland) (FI) -- 2801249761";"Helsinki-Uusimaa (FI1B)";"VTT Technical Research Centre of Finland (FI) -- 87653560";"Helsinki-Uusimaa (FI1B)";2;0,333333333333333;2;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Brno University of Technology (CZ) -- 60587646";"Jihovýchod (CZ06)";1;0,0666666666666667;1;0,0666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Andritz (Finland) (FI) -- 4210092633";"Helsinki-Uusimaa (FI1B)";"Finland University (FI) -- 4210107997";"Helsinki-Uusimaa (FI1B)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Andritz (Finland) (FI) -- 4210092633";"Helsinki-Uusimaa (FI1B)";"South Eastern Finland University of Applied Sciences (FI) -- 4210153522";"Pohjois- ja Itä-Suomi (FI1D)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Gothenburg (SE) -- 881427289";"Västsverige (SE23)";1;0,0666666666666667;1;0,0666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Natural Resources and Life Sciences, Vienna (AT) -- 92869138";"Wien (AT13)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Dalarna University (SE) -- 122274158";"Norra Mellansverige (SE31)";6;6;6;6;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University College London (GB) -- 45129253";"Inner London (UKI1)";4;2,02564102564102;4;2,02564102564102;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Wageningen University & Research (NL) -- 913481162";"Gelderland (NL22)";3;0,666666666666667;3;0,666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Swedish University of Agricultural Sciences (SE) -- 298625061";"Östra Mellansverige (SE12)";7;1,3;7;1,3;"Industrial Loops"
"Biobased Materials in Construction";"Finnish Meteorological Institute (FI) -- 1285790362";"Helsinki-Uusimaa (FI1B)";"ParisTech (FR) -- 190752583";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Antwerp (BE) -- 149213910";"Prov. Antwerpen (BE21)";3;0,0992063492063492;3;0,0992063492063492;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Iceland (IS) -- 165368041";"Höfuðborgarsvæði (IS001)";3;1,43333333333333;3;1,43333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Finnish Meteorological Institute (FI) -- 1285790362";"Helsinki-Uusimaa (FI1B)";"Tallinn University of Technology (EE) -- 111112146";"Eesti (EE00)";6;2;6;2;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Uppsala University (SE) -- 123387679";"Östra Mellansverige (SE12)";1;0,0666666666666667;1;0,0666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Tieto (Finland) (FI) -- 4210163439";"Helsinki-Uusimaa (FI1B)";"University of Primorska (SI) -- 118905719";"Vzhodna Slovenija (SI02)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"HAW Hamburg (DE) -- 70451448";"Hamburg (DE60)";5;0,833333333333333;5;0,833333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Finnish Meteorological Institute (FI) -- 1285790362";"Helsinki-Uusimaa (FI1B)";"Université Paris Sciences et Lettres (FR) -- 2746051580";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Fortum (Finland) (FI) -- 2801249761";"Helsinki-Uusimaa (FI1B)";"Tieto (Finland) (FI) -- 4210163439";"Helsinki-Uusimaa (FI1B)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Fortum (Finland) (FI) -- 2801249761";"Helsinki-Uusimaa (FI1B)";"RISE Research Institutes of Sweden (SE) -- 2800664555";"Västsverige (SE23)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Université de Toulouse (FR) -- 17866349";"Midi-Pyrénées (FR62)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Federal Institute For Materials Research and Testing (DE) -- 1330165540";"Berlin (DE30)";1;1;1;1;"Industrial Loops"
"Biobased Materials in Construction";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";"University of Nyíregyháza (HU) -- 4210141873";"Észak-Alföld (HU32)";2;0,0444444444444444;2;0,0444444444444444;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Turku (FI) -- 155660961";"Etelä-Suomi (FI1C)";3;0,666666666666667;3;0,666666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"KTH Royal Institute of Technology (SE) -- 86987016";"Stockholm (SE11)";3;0,527777777777778;3;0,527777777777778;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"TU Dresden (DE) -- 78650965";"Dresden (DED2)";2;0,5;2;0,5;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Universidade de Vigo (ES) -- 6289922";"Galicia (ES11)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Kassel (DE) -- 106157433";"Kassel (DE73)";3;0,0534188034188034;3;0,0534188034188034;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Delft University of Technology (NL) -- 98358874";"Zuid-Holland (NL33)";1;0,1;1;0,1;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Université Toulouse III - Paul Sabatier (FR) -- 134560555";"Midi-Pyrénées (FR62)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Finnish Meteorological Institute (FI) -- 1285790362";"Helsinki-Uusimaa (FI1B)";"Lappeenranta-Lahti University of Technology (FI) -- 63548447";"Etelä-Suomi (FI1C)";1;1;1;1;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Norwegian Institute of Bioeconomy Research (NO) -- 4210143403";"Oslo og Akershus (NO01)";5;1,01904761904762;5;1,01904761904762;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Padua (IT) -- 138689650";"Veneto (ITH3)";3;0,238095238095238;3;0,238095238095238;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Surrey (GB) -- 28290843";"Surrey, East and West Sussex (UKJ2)";1;0,1;1;0,1;"Industrial Loops"
"Biobased Materials in Construction";"Finnish Meteorological Institute (FI) -- 1285790362";"Helsinki-Uusimaa (FI1B)";"Leibniz University Hannover (DE) -- 114112103";"Hannover (DE92)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Biobased Materials in Construction";"Finnish Meteorological Institute (FI) -- 1285790362";"Helsinki-Uusimaa (FI1B)";"OsloMet – Oslo Metropolitan University (NO) -- 184531372";"Oslo og Akershus (NO01)";1;1;1;1;"Industrial Loops"
"Biobased Materials in Construction";"Finnish Meteorological Institute (FI) -- 1285790362";"Helsinki-Uusimaa (FI1B)";"Forschungszentrum Energiespeichertechnologien (DE) -- 4210103162";"Braunschweig (DE91)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";19;11,2666666666667;19;11,2666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of South-Eastern Norway (NO) -- 2801380234";"Sør-Østlandet (NO03)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Universitat de València (ES) -- 16097986";"Comunidad Valenciana (ES52)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Huddersfield (GB) -- 133837150";"West Yorkshire (UKE4)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Finnish Environment Institute (FI) -- 2800424308";"Helsinki-Uusimaa (FI1B)";"University of Iceland (IS) -- 165368041";"Höfuðborgarsvæði (IS001)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Universität Hamburg (DE) -- 159176309";"Hamburg (DE60)";1;0,1;1;0,1;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Northumbria University (GB) -- 32394136";"Northumberland and Tyne and Wear (UKC2)";1;1;1;1;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Pavia (IT) -- 25217355";"Lombardia (ITC4)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Research Institute of the Finnish Economy (FI) -- 192156838";"Helsinki-Uusimaa (FI1B)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Finland University (FI) -- 4210107997";"Helsinki-Uusimaa (FI1B)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Metsähallitus (Finland) (FI) -- 4210140866";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Universitat de Barcelona (ES) -- 71999127";"Cataluña (ES51)";1;0,0151515151515152;1;0,0151515151515152;"Industrial Loops"
"Biobased Materials in Construction";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Bern (CH) -- 118564535";"Espace Mittelland (CH02)";1;0,0151515151515152;1;0,0151515151515152;"Industrial Loops"
"Biobased Materials in Construction";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";"University of Tartu (EE) -- 56085075";"Eesti (EE00)";1;1;1;1;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Fortum (Finland) (FI) -- 2801249761";"Helsinki-Uusimaa (FI1B)";4;1,66666666666667;4;1,66666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Institute for Advanced Study (DE) -- 4210137766";"Berlin (DE30)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Åbo Akademi University (FI) -- 130217899";"Etelä-Suomi (FI1C)";4;1,66666666666667;4;1,66666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Friedrich-Alexander-Universität Erlangen-Nürnberg (DE) -- 181369854";"Mittelfranken (DE25)";3;2,33333333333333;3;2,33333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Swiss Federal Laboratories for Materials Science and Technology (CH) -- 71824836";"Zürich (CH04)";4;0,265873015873016;4;0,265873015873016;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Universität Hamburg (DE) -- 159176309";"Hamburg (DE60)";10;1,96904761904762;10;1,96904761904762;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Technical University of Munich (DE) -- 62916508";"Oberbayern (DE21)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Häme University of Applied Sciences (FI) -- 4210105644";"Etelä-Suomi (FI1C)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Institut Laue-Langevin (FR) -- 4210113448";"Rhône-Alpes (FR71)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Laboratory on Plasma and Conversion of Energy (FR) -- 4210120905";"Midi-Pyrénées (FR62)";1;0,0357142857142857;1;0,0357142857142857;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Aveiro (PT) -- 60858718";"Centro (PT) (PT16)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"South Eastern Finland University of Applied Sciences (FI) -- 4210153522";"Pohjois- ja Itä-Suomi (FI1D)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Institute of Construction and Architecture (SK) -- 4210087440";"Bratislavský kraj (SK01)";1;1;1;1;"Industrial Loops"
"Biobased Materials in Construction";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Universitat Politècnica de València (ES) -- 60053951";"Comunidad Valenciana (ES52)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Cardiff University (GB) -- 79510175";"East Wales (UKL2)";2;0,0057737260402057;2;0,0057737260402057;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Centre for Sustainable Energy (GB) -- 4210121317";"Gloucestershire, Wiltshire and Bristol/Bath area (UKK1)";1;0,0021505376344086;1;0,0021505376344086;"Industrial Loops"
"By-Product Valorization";"Helsinki Art Museum (FI) -- 4210102852";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"By-Product Valorization";"Finnish Transport Agency (FI) -- 75655653";"Helsinki-Uusimaa (FI1B)";"Ramboll (Finland) (FI) -- 4210131733";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"By-Product Valorization";"Geological Survey of Finland (FI) -- 1333622710";"Helsinki-Uusimaa (FI1B)";"Wrocław University of Science and Technology (PL) -- 11923345";"Dolnośląskie (PL51)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Oulu (FI) -- 98381234";"Pohjois- ja Itä-Suomi (FI1D)";4;1,33333333333333;4;1,33333333333333;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Tampere University of Applied Sciences (FI) -- 150589677";"Länsi-Suomi (FI19)";3;0,666666666666666;3;0,666666666666666;"Industrial Loops"
"By-Product Valorization";"Finland University (FI) -- 4210107997";"Helsinki-Uusimaa (FI1B)";"Lappeenranta-Lahti University of Technology (FI) -- 63548447";"Etelä-Suomi (FI1C)";2;0,4;2;0,4;"Industrial Loops"
"By-Product Valorization";"Finnish Transport Agency (FI) -- 75655653";"Helsinki-Uusimaa (FI1B)";"Universitat de València (ES) -- 16097986";"Comunidad Valenciana (ES52)";1;1;1;1;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Arcada University of Applied Sciences (FI) -- 198445264";"Helsinki-Uusimaa (FI1B)";3;3;3;3;"Industrial Loops"
"By-Product Valorization";"Geological Survey of Finland (FI) -- 1333622710";"Helsinki-Uusimaa (FI1B)";"Lancaster University (GB) -- 67415387";"Lancashire (UKD4)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Primorska (SI) -- 118905719";"Vzhodna Slovenija (SI02)";2;2;2;2;"Industrial Loops"
"By-Product Valorization";"Geological Survey of Finland (FI) -- 1333622710";"Helsinki-Uusimaa (FI1B)";"University of Exeter (GB) -- 23923803";"Devon (UKK4)";1;0,333333333333333;1;0,333333333333333;"Industrial Loops"
"By-Product Valorization";"Tieto (Finland) (FI) -- 4210163439";"Helsinki-Uusimaa (FI1B)";"VTT Technical Research Centre of Finland (FI) -- 87653560";"Helsinki-Uusimaa (FI1B)";16;9,36666666666667;16;9,36666666666667;"Industrial Loops"
"By-Product Valorization";"National Consumer Research Centre (FI) -- 4210140777";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";4;2,66666666666667;4;2,66666666666667;"Industrial Loops"
"By-Product Valorization";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";"University of Vaasa (FI) -- 79765343";"Länsi-Suomi (FI19)";4;2,11428571428571;4;2,11428571428571;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Cycle (Germany) (DE) -- 4210156628";"Hamburg (DE60)";1;0,0021505376344086;1;0,0021505376344086;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Turku (FI) -- 155660961";"Etelä-Suomi (FI1C)";10;5,43333333333334;10;5,43333333333334;"Industrial Loops"
"By-Product Valorization";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Graz (AT) -- 15766117";"Steiermark (AT22)";2;0,335978835978836;2;0,335978835978836;"Industrial Loops"
"By-Product Valorization";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Norwegian Institute for Water Research (NO) -- 2802939387";"Oslo og Akershus (NO01)";3;0,447619047619048;3;0,447619047619048;"Industrial Loops"
"By-Product Valorization";"Sitra (FI) -- 4210108647";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";2;0,4;2;0,4;"Industrial Loops"
"By-Product Valorization";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"Luleå University of Technology (SE) -- 190632392";"Övre Norrland (SE33)";1;0,0666666666666667;1;0,0666666666666667;"Industrial Loops"
