"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"NL4";" Human health activities ";45,02;52,98;12496618;56,44;14,45;0,94;86922;"Arbobegeleiding en reïntegratie";55,5;1,35
"NL4";" Human health activities ";45,02;52,98;12496618;56,44;14,45;0,94;86919;"Overige paramedische praktijken (geen fysiotherapie, psych.)";52,77;1
"NL4";" Human health activities ";45,02;52,98;12496618;56,44;14,45;0,94;86924;"Medische laboratoria, trombodediensten en overig behandeling";45,75;1,04
"NL4";" Information service activities ";38,78;75,79;774939;111,3;14,43;0,6;6312;"Webportals";38,51;0,42
"NL4";" Information service activities ";38,78;75,79;774939;111,3;14,43;0,6;6399;"Overige dienstverlenende activiteiten op het gebied van info";47,58;0,92
"NL4";" Information service activities ";38,78;75,79;774939;111,3;14,43;0,6;6311;"Gegevensverwerking, webhosting en aanverwante activiteiten";44,5;0,71
"NL4";" Information service activities ";38,78;75,79;774939;111,3;14,43;0,6;6391;"Persagentschappen";37,99;0,54
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65113;"Spaarkassen";52,27;4,26
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65303;"Beroepspensioenfondsen";43,21;0
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65121;"Schadeverzek. (geen zorg)";43,59;0,18
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65112;"Naturaverzekeringen";42,86;0,65
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65301;"Bedrijfstakpensioenfondsen";51,09;1,79
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65122;"Zorgverzekeringen";56,67;2,37
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65111;"Levensverzekeringen (geen herverzekering)";40,62;0,51
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65309;"Overige pensioenfondsen";40,12;0,16
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;65302;"Ondernemingspensioenfondsen en -spaarfondsen";42,04;0,02
"NL4";" Insurance, reinsurance and pension funding, except compulsory social security ";40,87;80,88;NA;NA;NA;0,72;6520;"Herverzekering";41,29;0,01
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;4932;"Vervoer per taxi";53,87;1,06
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;4942;"Verhuisvervoer";43,24;0,82
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;4950;"Transport via pijpleidingen";49,04;0,91
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;4931;"Openbaar vervoer binnen steden";45,49;0,82
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;49392;"Streekvervoer per bus, tram en metro";44,89;0,57
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;4920;"Goederenvervoer per spoor";42,54;0,02
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;4941;"Goederenvervoer over de weg (geen verhuizingen)";60,09;1,33
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;49393;"Geregeld besloten busvervoer";40,94;0,33
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;49391;"Ongeregeld besloten busvervoer";55,57;1,12
"NL4";" Land transport and transport via pipelines ";59,36;13,65;NA;NA;NA;1,13;4910;"Personenvervoer per spoor (geen tram of metro)";43,16;0,69
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69203;"Boekhoudkantoren";47,27;1,03
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69104;"Deurwaarderskantoren";49,08;1,07
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69209;"Overige administratiekantoren";44,14;0,56
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69101;"Advocatenkantoren, bewindvoerders en curatoren";40,75;0,73
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69204;"Belastingconsulenten";40,37;0,61
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69202;"Accountants-administratieconsulenten";44,65;0,81
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69103;"Notariskantoren";49,28;0,95
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69102;"Rechtskundige adviesbureaus";40,44;0,77
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69105;"Octrooibureaus";43;0,22
"NL4";" Legal and accounting activities ";39,5;96,88;3163681;60,48;14,9;0,84;69201;"Registeraccountants";51,94;1,22
"NL4";" Libraries, archives, museums and other cultural activities ";37,79;72,08;391935;108,79;14,39;0,66;91011;"Openbare bibliotheken";51,78;0,97
"NL4";" Libraries, archives, museums and other cultural activities ";37,79;72,08;391935;108,79;14,39;0,66;91021;"Musea";38,1;0,35
"NL4";" Libraries, archives, museums and other cultural activities ";37,79;72,08;391935;108,79;14,39;0,66;91022;"Kunstgalerieën en -expositieruimten";48,08;0,98
"NL4";" Libraries, archives, museums and other cultural activities ";37,79;72,08;391935;108,79;14,39;0,66;9103;"Monumentenzorg";43,01;0,46
"NL4";" Libraries, archives, museums and other cultural activities ";37,79;72,08;391935;108,79;14,39;0,66;91041;"Dieren- en plantentuinen, kinderboerderijen";47,22;0,48
"NL4";" Libraries, archives, museums and other cultural activities ";37,79;72,08;391935;108,79;14,39;0,66;91042;"Natuurbehoud";46,22;0,76
"NL4";" Libraries, archives, museums and other cultural activities ";37,79;72,08;391935;108,79;14,39;0,66;91012;"Kunstuitleencentra";49,81;0,96
"NL4";" Libraries, archives, museums and other cultural activities ";37,79;72,08;391935;108,79;14,39;0,66;91019;"Overige culturele uitleencentra en openbare archieven";40,81;0,4
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2433;"Koudvervormen en koudfelsen";55,49;3,38
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2441;"Vervaardiging van edelmetalen";51,89;1,54
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2442;"Vervaardiging van aluminium";49,6;1,43
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2431;"Koudtrekken van staven";52,09;1,27
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2445;"Vervaardiging van overige non-ferrometalen";52,66;1,18
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2420;"Vervaardiging van stalen buizen, pijpen, holle profielen";54,01;1,73
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2443;"Vervaardiging van lood, zink en tin";54,87;3,01
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2452;"Gieten van staal";48,24;0
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2432;"Koudwalsen van bandstaal";55,56;4,26
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2444;"Vervaardiging van koper";53,13;1,5
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2410;"Vervaardiging van ijzer en staal en van ferrolegeringen";42,02;0,2
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2434;"Koudtrekken van draad";46,78;0,46
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2453;"Gieten van lichte metalen";59,58;3,08
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2451;"Gieten van ijzer";56,11;2,06
"NL4";" Manufacture of basic metals ";46,14;67,9;908618;57,44;12,46;1,1;2454;"Gieten van overige non-ferrometalen";53,69;1,2
"NL4";" Manufacture of basic pharmaceutical products and pharmaceutical preparations ";50,29;43,28;677819;79,14;13,26;1,76;2110;"Vervaardiging van farmaceutische grondstoffen";55,74;2,41
"NL4";" Manufacture of basic pharmaceutical products and pharmaceutical preparations ";50,29;43,28;677819;79,14;13,26;1,76;2120;"Vervaardiging van farmaceutische producten";51,83;1,7
"NL4";" Manufacture of beverages ";54,16;56,65;213409;52,79;12,49;1,71;1102;"Vervaardiging van wijn uit druiven";50,55;1,03
"NL4";" Manufacture of beverages ";54,16;56,65;213409;52,79;12,49;1,71;1107;"Vervaardiging van frisdranken; productie van mineraalwater";54,88;2,11
"NL4";" Manufacture of beverages ";54,16;56,65;213409;52,79;12,49;1,71;1101;"Vervaardiging van sterk alcoholische dranken";46,37;0,69
"NL4";" Manufacture of beverages ";54,16;56,65;213409;52,79;12,49;1,71;1104;"Vervaardiging v. overige niet-gedistilleerde gegiste dranken";49,08;0
"NL4";" Manufacture of beverages ";54,16;56,65;213409;52,79;12,49;1,71;1105;"Vervaardiging van bier";53,08;1,65
"NL4";" Manufacture of beverages ";54,16;56,65;213409;52,79;12,49;1,71;1103;"Vervaardiging van cider en van overige vruchtenwijnen";51,13;0,24
"NL4";" Manufacture of beverages ";54,16;56,65;213409;52,79;12,49;1,71;1106;"Mouterijen";53,72;4,26
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2011;"Vervaardiging van industriële gassen";52,06;1,64
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2012;"Vervaardiging van kleur- en verfstoffen";49,72;0,87
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2052;"Vervaardiging van lijm en bereide kleefmiddelen";52,15;1,64
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;20149;"Vervaardiging van overige organische basischemicaliën";45,5;0,28
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2013;"Vervaardiging van overige anorganische basischemicaliën";49,93;0,92
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2060;"Vervaardiging van synthetische en kunstmatige vezels";51,52;1,1
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2053;"Vervaardiging van etherische oliën";53,31;2,74
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2042;"Vervaardiging van parfums en cosmetica";46,34;1,19
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;20141;"Vervaardiging van petrochemische producten";52,84;3,8
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2051;"Vervaardiging van kruit en springstoffen en van lucifers";51,44;0,59
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2015;"Vervaardiging van kunstmeststoffen en stikstofverbindingen";54;3,63
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2059;"Vervaardiging van overige chemische producten (rest)";54,08;2,08
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2030;"Vervaardiging van verf, vernis e.d., drukinkt en mastiek";45,01;0,68
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2041;"Vervaardiging van zeep, was-, poets- en reinigingsmiddelen";49,3;0,84
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2020;"Vervaardiging van verdelgingsmiddelen en landbouwchemicaliën";41,58;0,29
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2016;"Vervaardiging van kunststof in primaire vorm";57,69;2,86
"NL4";" Manufacture of chemicals and chemical products ";58,59;33,6;1434794;65,27;12,95;1,77;2017;"Vervaardiging van synthetische rubber in primaire vorm";55,55;2,63
"NL4";" Manufacture of coke and refined petroleum products ";50,77;78,04;261944;90,77;13,18;0,62;19202;"Aardolieverwerking (geen -raffinage)";49,96;1,24
"NL4";" Manufacture of coke and refined petroleum products ";50,77;78,04;261944;90,77;13,18;0,62;19201;"Aardolieraffinage";47,93;0,48
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2651;"Vervaardiging van meet-, regel-, navigatie- en controleapp.";53,07;0,87
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2620;"Vervaardiging van computers en randapparatuur";46,32;0,6
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2630;"Vervaardiging van communicatieapparatuur";49,43;1,22
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2652;"Vervaardiging van uurwerken";54,35;1,96
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2660;"Vervaardiging van bestralingsapparatuur e.d.";56,89;3,02
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2611;"Vervaardiging van elektronische componenten";52,25;1
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2640;"Vervaardiging van consumentenelektronica";49,21;1,34
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2680;"Vervaardiging van informatiedragers";58,06;3,41
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2612;"Vervaardiging van elektronische printplaten";52,85;1,32
"NL4";" Manufacture of computer, electronic and optical products ";56,4;23,77;1447526;70,35;13,33;1,26;2670;"Vervaardiging van optische instrumenten en apparatuur";48,39;0,4
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2711;"Vervaardiging van elektromotoren, elektrische generatoren";51,53;0,58
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2720;"Vervaardiging van batterijen en accumulatoren";46,08;0,75
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2712;"Vervaardiging van schakel- en verdeelinrichtingen";50,45;0,87
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2740;"Vervaardiging van elektrische lampen, verlichtingsapparaten";54,35;1,59
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2731;"Vervaardiging van kabels van optische vezels";48,7;1,82
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2732;"Vervaardiging van overige elektrische, elektronische kabels";54,32;1,41
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2733;"Vervaardiging van schakelaars, stekkers, stopcontacten e.d.";50,21;0,28
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2790;"Vervaardiging van overige elektrische apparatuur";52,04;1,05
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2752;"Vervaardiging van niet-elektrische huishoudapparaten";53,04;1,85
"NL4";" Manufacture of electrical equipment ";56,76;15,97;2603039;54,55;12,64;0,98;2751;"Vervaardiging van elektrische huishoudapparaten";49,36;0,09
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2571;"Vervaardiging van scharen, messen en bestek";50,74;0
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2561;"Oppervlaktebehandeling en bekleding van metaal";60,73;2,12
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2562;"Algemene metaalbewerking";60,66;1,64
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2550;"Smeden, persen, stampen en profielwalsen van metaal";57,23;1,6
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2599;"Vervaardiging van overige producten van metaal (rest)";56,93;1,66
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2529;"Vervaardiging van metalen tanks en reservoirs";50,28;1,01
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2573;"Vervaardiging van gereedschap";59,73;2,08
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2572;"Vervaardiging van hang- en sluitwerk";52,07;1,63
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2512;"Vervaardiging van metalen deuren, vensters en kozijnen";49,58;1
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2593;"Vervaardiging van artikelen van draad en van kettingen";53,94;1,26
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2540;"Vervaardiging van wapens en munitie";54,43;1,64
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2591;"Vervaardiging van stalen vaten e.d.";53,25;1,31
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2592;"Vervaardiging van verpakkingsmiddelen van licht metaal";51,16;0,61
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2521;"Vervaardiging v. ketels, radiatoren voor centrale verwarming";52,81;1,06
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2594;"Vervaardiging van bouten, schroeven en moeren";55,79;2,58
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2511;"Vervaardiging van metalen constructiewerken en delen daarvan";58,22;1,51
"NL4";" Manufacture of fabricated metal products, except machinery and equipment ";66,22;3,84;3992735;51,8;12,6;1,56;2530;"Vervaardiging van stoomketels (niet voor c.v.)";50,57;0,26
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1062;"Vervaardiging van zetmeel en zetmeelproducten";50,29;1,59
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1071;"Vervaardiging van brood en vers banketbakkerswerk";53,24;1,1
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;10821;"Verwerking van cacao";42,55;0,45
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1073;"Vervaardiging van deegwaren";47,85;0,07
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1061;"Vervaardiging van meel (geen zetmeel)";50,96;1,01
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1039;"Verwerking van groente en fruit (niet tot sap en maaltijden)";56,07;2,02
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1091;"Vervaardiging van veevoeders";56,65;1,7
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1042;"Vervaardiging van margarine en overige spijsvetten";44,82;0
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1081;"Vervaardiging van suiker";50,32;2,24
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1084;"Vervaardiging van specerijen, sauzen en kruiderijen";44,98;0,65
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1031;"Vervaardiging van aardappelproducten";52,87;2,03
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1089;"Vervaardiging van overige voedingsmiddelen (rest)";50,85;1,16
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1013;"Vleesverwerking (niet tot maaltijden)";55,22;1,79
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1052;"Vervaardiging van consumptie-ijs";51,56;0,83
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1051;"Vervaardiging van zuivelproducten (geen consumptie-ijs)";50,83;0,72
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1011;"Slachterijen (geen pluimvee-)";50,85;0,63
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1086;"Vervaardiging van gehomogeniseerde voedingspreparaten";59,34;3,39
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1020;"Visverwerking";48,14;0,43
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1072;"Vervaardiging van beschuit en koekjes e.d.";52,19;1,44
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1085;"Vervaardiging van kant-en-klaarmaaltijden en snacks";47,85;1,11
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1092;"Vervaardiging van voeders voor huisdieren";51,57;0,98
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1041;"Vervaardiging van plantaardige en dierlijke oliën en vetten";38,94;0,07
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1012;"Pluimveeslachterijen";48,87;0,33
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1032;"Vervaardiging van fruit- en groentesap";55,73;2,51
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;10822;"Vervaardiging van chocolade en suikerwerk";56,82;2,58
"NL4";" Manufacture of food products ";55,65;6,68;NA;NA;NA;1,18;1083;"Verwerking van koffie en thee";47,37;0,22
"NL4";" Manufacture of furniture ";60,64;12,54;948339;43,26;12,29;1,45;3103;"Vervaardiging van matrassen";53,3;1,74
"NL4";" Manufacture of furniture ";60,64;12,54;948339;43,26;12,29;1,45;31011;"Interieurbouw";53,96;1,25
"NL4";" Manufacture of furniture ";60,64;12,54;948339;43,26;12,29;1,45;3109;"Vervaardiging van overige meubels";61,15;1,52
"NL4";" Manufacture of furniture ";60,64;12,54;948339;43,26;12,29;1,45;3102;"Vervaardiging van keukenmeubels";58,54;2,33
"NL4";" Manufacture of furniture ";60,64;12,54;948339;43,26;12,29;1,45;31012;"Vervaardiging van bedrijfsmeubels";52,05;1,17
"NL4";" Manufacture of leather and related products ";58,13;34,64;343972;43,57;12,53;2,67;1512;"Vervaardiging van koffers, tassen e.d.";58,33;2,2
"NL4";" Manufacture of leather and related products ";58,13;34,64;343972;43,57;12,53;2,67;1520;"Vervaardiging van schoenen";57,61;3,11
"NL4";" Manufacture of leather and related products ";58,13;34,64;343972;43,57;12,53;2,67;1511;"Looien en bewerken van leer; bereiden en verven van bont";56,6;2,77
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2891;"Vervaardiging van machines voor de metallurgie";47,7;0,96
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2825;"Vervaardiging v. machines, app. voor industriële koeling";55,73;1,73
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2830;"Vervaardiging van machines, werktuigen voor land- en bosb.";56,27;1,4
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2829;"Vervaardiging van overige machines en apparaten";55,55;1,33
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2841;"Vervaardiging v. gereedschapswerktuigen voor metaalbewerking";56,38;2,02
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2849;"Vervaardiging v. gereedschapswerktuigen niet voor metaalbew.";43,69;0,41
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2892;"Vervaardiging v. machines voor de bouw en winning v. delfst.";54,93;1,74
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2814;"Vervaardiging van appendages";51,65;1,23
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2815;"Vervaardiging van tandwielen, lagers e.d.";49,01;0,61
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2899;"Vervaardiging van overige machines, apparaten en werktuigen";57,87;3,07
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2894;"Vervaardiging v. machines voor de prod. van textiel, kleding";58,84;2,91
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2824;"Vervaardiging van pneumatisch en elektrisch handgereedschap";54,58;1,72
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2822;"Vervaardiging van hijs-, hef- en transportwerktuigen";52,22;1,35
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2896;"Vervaardiging v. machines voor de kunststof- en rubberindus.";50,88;0,48
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2811;"Vervaardiging van motoren, turbines (niet voor vliegtuigen)";48,22;0,25
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2823;"Vervaardiging van kantoormachines en -apparatuur";55,44;3,66
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2821;"Vervaardiging van industriële ovens en branders";48,03;1
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2895;"Vervaardiging van machines voor de productie van papier";51,46;1,44
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2813;"Vervaardiging van niet-hydraulische pompen en compressoren";49,28;0,38
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2893;"Vervaardiging van machines voor de productie van v&g.";54,59;1,41
"NL4";" Manufacture of machinery and equipment n";61,64;6,92;3581416;58,96;12,75;1,74;2812;"Vervaardiging van hydraulische apparatuur";56,69;1,73
"NL4";" Manufacture of motor vehicles, trailers and semi";60,08;25,59;2511484;46,56;12,37;2,4;2932;"Vervaardiging v. niet-elektrische, -elektronische onderdelen";57,3;2,61
"NL4";" Manufacture of motor vehicles, trailers and semi";60,08;25,59;2511484;46,56;12,37;2,4;2931;"Vervaardiging van elektrische en elektronische onderdelen";42,09;0,26
"NL4";" Manufacture of motor vehicles, trailers and semi";60,08;25,59;2511484;46,56;12,37;2,4;29201;"Carrosseriebouw";53,45;1,67
"NL4";" Manufacture of motor vehicles, trailers and semi";60,08;25,59;2511484;46,56;12,37;2,4;2910;"Vervaardiging van auto's";59,49;2,97
"NL4";" Manufacture of motor vehicles, trailers and semi";60,08;25,59;2511484;46,56;12,37;2,4;29202;"Vervaardiging van aanhangwagens en opleggers";55,07;1,05
"NL4";" Manufacture of other non";62,64;13,59;1803057;52,48;12,62;1,86;2369;"Vervaardiging van overige producten van beton, gips, cement";55,68;2,39
