"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"Noord-Brabant";" Manufacture of other transport equipment ";48,85;27,71;2827733;61,52;12,83;0,89;3091;"Vervaardiging van motor- en bromfietsen";49,61;1,82
"Noord-Brabant";" Manufacture of other transport equipment ";48,85;27,71;2827733;61,52;12,83;0,89;3030;"Vervaardiging van vliegtuigen en onderdelen daarvoor";46,25;1,58
"Noord-Brabant";" Manufacture of other transport equipment ";48,85;27,71;2827733;61,52;12,83;0,89;3011;"Bouw van schepen en drijvend materieel";41,24;0,38
"Noord-Brabant";" Manufacture of other transport equipment ";48,85;27,71;2827733;61,52;12,83;0,89;3092;"Vervaardiging van fietsen en invalidenwagens";46,33;0,76
"Noord-Brabant";" Manufacture of other transport equipment ";48,85;27,71;2827733;61,52;12,83;0,89;3020;"Vervaardiging van rollend spoor- en tramwegmaterieel";42,51;1,22
"Zeeland";" Manufacture of other transport equipment ";46,72;27,71;2827733;61,52;12,83;2,42;3030;"Vervaardiging van vliegtuigen en onderdelen daarvoor";32,4;0,45
"Zeeland";" Manufacture of other transport equipment ";46,72;27,71;2827733;61,52;12,83;2,42;3011;"Bouw van schepen en drijvend materieel";42,26;4,45
"Zeeland";" Manufacture of other transport equipment ";46,72;27,71;2827733;61,52;12,83;2,42;3020;"Vervaardiging van rollend spoor- en tramwegmaterieel";26,19;0
"Zeeland";" Manufacture of other transport equipment ";46,72;27,71;2827733;61,52;12,83;2,42;3092;"Vervaardiging van fietsen en invalidenwagens";30,65;0,05
"Zeeland";" Manufacture of other transport equipment ";46,72;27,71;2827733;61,52;12,83;2,42;3091;"Vervaardiging van motor- en bromfietsen";27,35;0
"Zeeland";" Manufacture of other transport equipment ";46,72;27,71;2827733;61,52;12,83;2,42;3099;"Vervaardiging van overige transportmiddelen (rest)";30,99;0,23
"Zeeland";" Manufacture of other transport equipment ";46,72;27,71;2827733;61,52;12,83;2,42;3012;"Bouw van sport- en recreatievaartuigen";39,26;3,7
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;1729;"Vervaardiging van overige papier- en kartonwaren";32,62;0,33
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;1722;"Vervaardiging van huishoudelijke en sanitaire papierwaren";41,44;4,59
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;17211;"Vervaardiging van verpakkingsmiddelen van papier en karton";39,08;1,1
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;17121;"Vervaardiging van grafisch papier en karton";45,22;4,9
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;17212;"Vervaardiging van golfpapier en -karton";35,86;0
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;1723;"Vervaardiging van kantoorbenodigdheden van papier";44,97;4,43
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;1724;"Vervaardiging van behangselpapier";36,47;0
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;17122;"Vervaardiging van papier en karton voor verpakking";36,09;0
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;1711;"Vervaardiging van papierpulp";34,6;0,63
"Limburg";" Manufacture of paper and paper products ";45,16;29,22;1338968;50,74;12,75;2,19;17129;"Vervaardiging van papier en karton";47,36;7,66
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;17122;"Vervaardiging van papier en karton voor verpakking";43,77;0,88
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;1722;"Vervaardiging van huishoudelijke en sanitaire papierwaren";43,75;1,39
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;17129;"Vervaardiging van papier en karton";46,67;0,61
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;17212;"Vervaardiging van golfpapier en -karton";49,85;2
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;1724;"Vervaardiging van behangselpapier";47,35;0
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;1711;"Vervaardiging van papierpulp";44,72;0,2
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;17211;"Vervaardiging van verpakkingsmiddelen van papier en karton";48,1;2,25
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;17121;"Vervaardiging van grafisch papier en karton";44,11;0,19
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;1729;"Vervaardiging van overige papier- en kartonwaren";48,81;1,55
"Noord-Brabant";" Manufacture of paper and paper products ";48;29,22;1338968;50,74;12,75;1,39;1723;"Vervaardiging van kantoorbenodigdheden van papier";43,16;0,02
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;17211;"Vervaardiging van verpakkingsmiddelen van papier en karton";44,34;6,17
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;17129;"Vervaardiging van papier en karton";31,19;0
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;17121;"Vervaardiging van grafisch papier en karton";29,85;0,03
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;17122;"Vervaardiging van papier en karton voor verpakking";30,28;0
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;1711;"Vervaardiging van papierpulp";27,24;0
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;17212;"Vervaardiging van golfpapier en -karton";29,53;0
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;1722;"Vervaardiging van huishoudelijke en sanitaire papierwaren";30,75;0
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;1724;"Vervaardiging van behangselpapier";30,5;0
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;1723;"Vervaardiging van kantoorbenodigdheden van papier";30,21;0,3
"Zeeland";" Manufacture of paper and paper products ";41,56;29,22;1338968;50,74;12,75;1,63;1729;"Vervaardiging van overige papier- en kartonwaren";24,95;0
"Limburg";" Manufacture of rubber and plastic products ";42,7;4,65;2394518;49,74;12,45;1,81;2223;"Vervaardiging van kunststofproducten voor de bouw";43,36;2,06
"Limburg";" Manufacture of rubber and plastic products ";42,7;4,65;2394518;49,74;12,45;1,81;2219;"Vervaardiging van producten van rubber (geen banden)";38,29;1,32
"Limburg";" Manufacture of rubber and plastic products ";42,7;4,65;2394518;49,74;12,45;1,81;2221;"Vervaardiging v. platen,folie,buizen,profielen v. kunststof";44,07;3,62
"Limburg";" Manufacture of rubber and plastic products ";42,7;4,65;2394518;49,74;12,45;1,81;2229;"Vervaardiging van overige producten van kunststof";38,43;0,8
"Limburg";" Manufacture of rubber and plastic products ";42,7;4,65;2394518;49,74;12,45;1,81;2222;"Vervaardiging van verpakkingsmiddelen van kunststof";42,77;2,09
"Limburg";" Manufacture of rubber and plastic products ";42,7;4,65;2394518;49,74;12,45;1,81;2211;"Vervaardiging van rubberbanden en loopvlakvernieuwing";36,4;0
"Noord-Brabant";" Manufacture of rubber and plastic products ";57,76;4,65;2394518;49,74;12,45;1,5;2229;"Vervaardiging van overige producten van kunststof";53,76;2,09
"Noord-Brabant";" Manufacture of rubber and plastic products ";57,76;4,65;2394518;49,74;12,45;1,5;2222;"Vervaardiging van verpakkingsmiddelen van kunststof";51,75;1,89
"Noord-Brabant";" Manufacture of rubber and plastic products ";57,76;4,65;2394518;49,74;12,45;1,5;2211;"Vervaardiging van rubberbanden en loopvlakvernieuwing";47,39;0,37
"Noord-Brabant";" Manufacture of rubber and plastic products ";57,76;4,65;2394518;49,74;12,45;1,5;2223;"Vervaardiging van kunststofproducten voor de bouw";47,87;1,16
"Noord-Brabant";" Manufacture of rubber and plastic products ";57,76;4,65;2394518;49,74;12,45;1,5;2219;"Vervaardiging van producten van rubber (geen banden)";46,26;0,56
"Noord-Brabant";" Manufacture of rubber and plastic products ";57,76;4,65;2394518;49,74;12,45;1,5;2221;"Vervaardiging v. platen,folie,buizen,profielen v. kunststof";48,17;1,11
"Zeeland";" Manufacture of rubber and plastic products ";39,55;4,65;2394518;49,74;12,45;0,58;2211;"Vervaardiging van rubberbanden en loopvlakvernieuwing";30,96;0
"Zeeland";" Manufacture of rubber and plastic products ";39,55;4,65;2394518;49,74;12,45;0,58;2221;"Vervaardiging v. platen,folie,buizen,profielen v. kunststof";30,58;0,39
"Zeeland";" Manufacture of rubber and plastic products ";39,55;4,65;2394518;49,74;12,45;0,58;2223;"Vervaardiging van kunststofproducten voor de bouw";32,68;0,67
"Zeeland";" Manufacture of rubber and plastic products ";39,55;4,65;2394518;49,74;12,45;0,58;2219;"Vervaardiging van producten van rubber (geen banden)";29,42;0
"Zeeland";" Manufacture of rubber and plastic products ";39,55;4,65;2394518;49,74;12,45;0,58;2229;"Vervaardiging van overige producten van kunststof";33,29;0,97
"Zeeland";" Manufacture of rubber and plastic products ";39,55;4,65;2394518;49,74;12,45;0,58;2222;"Vervaardiging van verpakkingsmiddelen van kunststof";29,4;0,45
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1394;"Vervaardiging van koord, bindgaren, touw en netten";33,23;0,07
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1399;"Vervaardiging van overige textielproducten (rest)";37,08;0,66
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1320;"Weven van textiel";36,37;0,09
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1391;"Vervaardiging van gebreide en gehaakte stoffen";35,95;0
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1393;"Vervaardiging van vloerkleden en tapijt";36,24;0,04
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1396;"Vervaardiging van technisch en industrieel textiel";36,31;0,29
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1395;"Vervaardiging van gebonden textielvlies en artikelen daarvan";33,93;0
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1310;"Bewerken en spinnen van textielvezels";36,13;0,25
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1392;"Vervaardiging van geconfectioneerde artikelen van textiel";37,4;0,8
"Limburg";" Manufacture of textiles ";37,39;16,82;2038708;46,58;12,65;0,41;1330;"Textielveredeling";36,11;0,36
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1394;"Vervaardiging van koord, bindgaren, touw en netten";42,18;0,25
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1330;"Textielveredeling";54,41;3,76
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1391;"Vervaardiging van gebreide en gehaakte stoffen";54,83;5,42
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1396;"Vervaardiging van technisch en industrieel textiel";46,46;1,66
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1395;"Vervaardiging van gebonden textielvlies en artikelen daarvan";49,7;2,23
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1393;"Vervaardiging van vloerkleden en tapijt";49,01;1,45
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1320;"Weven van textiel";52,48;3,45
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1310;"Bewerken en spinnen van textielvezels";51,42;2,64
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1399;"Vervaardiging van overige textielproducten (rest)";49,31;1,41
"Noord-Brabant";" Manufacture of textiles ";56,85;16,82;2038708;46,58;12,65;1,99;1392;"Vervaardiging van geconfectioneerde artikelen van textiel";49,36;1,15
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1391;"Vervaardiging van gebreide en gehaakte stoffen";29,94;0
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1392;"Vervaardiging van geconfectioneerde artikelen van textiel";36,82;1,5
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1395;"Vervaardiging van gebonden textielvlies en artikelen daarvan";28,96;0
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1399;"Vervaardiging van overige textielproducten (rest)";29,96;0,33
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1310;"Bewerken en spinnen van textielvezels";33,69;1,86
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1394;"Vervaardiging van koord, bindgaren, touw en netten";31,9;0,57
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1320;"Weven van textiel";29,74;0,06
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1330;"Textielveredeling";28,25;0,07
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1393;"Vervaardiging van vloerkleden en tapijt";29,95;0,02
"Zeeland";" Manufacture of textiles ";36,95;16,82;2038708;46,58;12,65;0,62;1396;"Vervaardiging van technisch en industrieel textiel";30,46;0,51
"Limburg";" Manufacture of tobacco products ";37,9;34,18;14557;60,75;12,23;0,12;1254;"Teelt van houtig kleinfruit onder glas";46,64;8,23
"Limburg";" Manufacture of tobacco products ";37,9;34,18;14557;60,75;12,23;0,12;1200;"Vervaardiging van tabaksproducten";36,06;0,03
"Limburg";" Manufacture of tobacco products ";37,9;34,18;14557;60,75;12,23;0,12;127;"Teelt van gewassen bestemd voor de vervaardiging van dranken";48,44;15,87
"Noord-Brabant";" Manufacture of tobacco products ";50,71;34,18;14557;60,75;12,23;4,77;1200;"Vervaardiging van tabaksproducten";51,99;4,83
"Noord-Brabant";" Manufacture of tobacco products ";50,71;34,18;14557;60,75;12,23;4,77;127;"Teelt van gewassen bestemd voor de vervaardiging van dranken";45,72;0
"Noord-Brabant";" Manufacture of tobacco products ";50,71;34,18;14557;60,75;12,23;4,77;1254;"Teelt van houtig kleinfruit onder glas";43,67;0
"Zeeland";" Manufacture of tobacco products ";36,54;34,18;14557;60,75;12,23;0;1254;"Teelt van houtig kleinfruit onder glas";30,81;0
"Zeeland";" Manufacture of tobacco products ";36,54;34,18;14557;60,75;12,23;0;1200;"Vervaardiging van tabaksproducten";30,56;0
"Zeeland";" Manufacture of tobacco products ";36,54;34,18;14557;60,75;12,23;0;127;"Teelt van gewassen bestemd voor de vervaardiging van dranken";32,3;0
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1411;"Houden van melkvee";36,42;0,44
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1413;"Vervaardiging van overige bovenkleding";43,14;1,63
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1439;"Vervaardiging van gebreide en gehaakte kleding";38,93;0,85
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1419;"Vervaardiging van baby- en sportkleding, kledingaccessoires";40,11;1,4
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1431;"Vervaardiging van gebreide en gehaakte kousen en sokken";35,85;0
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1420;"Vervaardiging van artikelen van bont";41,31;2,98
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1412;"Vervaardiging van werkkleding";36,36;0,22
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1411;"Vervaardiging van kleding van leer";36,42;0,44
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1412;"Opfokken van jongvee voor de melkveehouderij";36,36;0,22
"Limburg";" Manufacture of wearing apparel ";37,48;17,75;485362;40,19;12,31;0,51;1414;"Vervaardiging van onderkleding";36,41;0,25
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1439;"Vervaardiging van gebreide en gehaakte kleding";48,31;0,72
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1420;"Vervaardiging van artikelen van bont";45,45;1,67
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1412;"Opfokken van jongvee voor de melkveehouderij";50,37;1,68
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1414;"Vervaardiging van onderkleding";47,29;0,18
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1431;"Vervaardiging van gebreide en gehaakte kousen en sokken";52,53;4,78
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1412;"Vervaardiging van werkkleding";50,37;1,68
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1419;"Vervaardiging van baby- en sportkleding, kledingaccessoires";52,06;1,63
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1411;"Vervaardiging van kleding van leer";47,22;0,93
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1411;"Houden van melkvee";47,22;0,93
"Noord-Brabant";" Manufacture of wearing apparel ";53,07;17,75;485362;40,19;12,31;0,97;1413;"Vervaardiging van overige bovenkleding";49,97;1,28
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1411;"Vervaardiging van kleding van leer";32,47;0,53
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1420;"Vervaardiging van artikelen van bont";44,48;8,65
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1439;"Vervaardiging van gebreide en gehaakte kleding";36,06;2,47
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1431;"Vervaardiging van gebreide en gehaakte kousen en sokken";30,94;0
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1419;"Vervaardiging van baby- en sportkleding, kledingaccessoires";28,02;0,48
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1413;"Vervaardiging van overige bovenkleding";27,49;0,69
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1412;"Opfokken van jongvee voor de melkveehouderij";34,43;1,21
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1412;"Vervaardiging van werkkleding";34,43;1,21
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1411;"Houden van melkvee";32,47;0,53
"Zeeland";" Manufacture of wearing apparel ";39,77;17,75;485362;40,19;12,31;0,56;1414;"Vervaardiging van onderkleding";30,4;0,24
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,25;9,81;NA;NA;NA;0,66;1622;"Vervaardiging van panelen voor parketvloeren";36,2;0,39
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,25;9,81;NA;NA;NA;0,66;16239;"Vervaardiging van overig timmerwerk voor de bouw";35,7;0,44
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,25;9,81;NA;NA;NA;0,66;1621;"Vervaardiging van fineer en plaatmateriaal op basis van hout";37,18;0
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,25;9,81;NA;NA;NA;0,66;16231;"Vervaardiging van deuren, ramen en kozijnen van hout";37,27;0,83
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,25;9,81;NA;NA;NA;0,66;1624;"Vervaardiging van houten emballage";38,6;0,99
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,25;9,81;NA;NA;NA;0,66;1629;"Vervaardiging van overige artikelen van hout";34,89;0,48
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,25;9,81;NA;NA;NA;0,66;16102;"Verduurzamen van hout";33,54;0,29
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,25;9,81;NA;NA;NA;0,66;16101;"Zagen en schaven en overige primaire houtbewerking";36,79;0,6
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";54,64;9,81;NA;NA;NA;1,42;1624;"Vervaardiging van houten emballage";47,83;1,43
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";54,64;9,81;NA;NA;NA;1,42;1622;"Vervaardiging van panelen voor parketvloeren";48,97;1,43
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";54,64;9,81;NA;NA;NA;1,42;16239;"Vervaardiging van overig timmerwerk voor de bouw";47,81;1,28
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";54,64;9,81;NA;NA;NA;1,42;16231;"Vervaardiging van deuren, ramen en kozijnen van hout";49,64;1,31
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";54,64;9,81;NA;NA;NA;1,42;1629;"Vervaardiging van overige artikelen van hout";52,48;1,59
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";54,64;9,81;NA;NA;NA;1,42;16102;"Verduurzamen van hout";46,61;0,66
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";54,64;9,81;NA;NA;NA;1,42;16101;"Zagen en schaven en overige primaire houtbewerking";54,73;2,47
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";54,64;9,81;NA;NA;NA;1,42;1621;"Vervaardiging van fineer en plaatmateriaal op basis van hout";45,44;0,51
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";40,63;9,81;NA;NA;NA;0,84;1622;"Vervaardiging van panelen voor parketvloeren";29,3;0
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";40,63;9,81;NA;NA;NA;0,84;1621;"Vervaardiging van fineer en plaatmateriaal op basis van hout";43,5;5,21
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";40,63;9,81;NA;NA;NA;0,84;16239;"Vervaardiging van overig timmerwerk voor de bouw";32,59;0,7
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";40,63;9,81;NA;NA;NA;0,84;16101;"Zagen en schaven en overige primaire houtbewerking";30,3;0,6
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";40,63;9,81;NA;NA;NA;0,84;16102;"Verduurzamen van hout";26,95;0
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";40,63;9,81;NA;NA;NA;0,84;1629;"Vervaardiging van overige artikelen van hout";31,63;0,86
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";40,63;9,81;NA;NA;NA;0,84;16231;"Vervaardiging van deuren, ramen en kozijnen van hout";33,46;0,98
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";40,63;9,81;NA;NA;NA;0,84;1624;"Vervaardiging van houten emballage";29,99;0,44
"Limburg";" Mining support service activities ";35,89;41,16;439419;85,57;12,44;0,01;910;"Dienstverlening voor de winning van aardolie en aardgas";36,87;0,01
"Limburg";" Mining support service activities ";35,89;41,16;439419;85,57;12,44;0,01;990;"Dienstverlening voor de winning van delfstoffen";33,17;0,46
"Noord-Brabant";" Mining support service activities ";46,46;41,16;439419;85,57;12,44;0;990;"Dienstverlening voor de winning van delfstoffen";38,64;0,19
"Noord-Brabant";" Mining support service activities ";46,46;41,16;439419;85,57;12,44;0;910;"Dienstverlening voor de winning van aardolie en aardgas";44,24;0
"Zeeland";" Mining support service activities ";38,29;41,16;439419;85,57;12,44;0,08;990;"Dienstverlening voor de winning van delfstoffen";26,76;0
"Zeeland";" Mining support service activities ";38,29;41,16;439419;85,57;12,44;0,08;910;"Dienstverlening voor de winning van aardolie en aardgas";31,99;0,08
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";27,65;86,99;654101;83,88;14,16;0,45;5912;"Facilitaire activiteiten voor film- en televisieproductie";31,24;0,28
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";27,65;86,99;654101;83,88;14,16;0,45;5920;"Maken en uitgeven van geluidsopnamen";30,37;0,47
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";27,65;86,99;654101;83,88;14,16;0,45;5913;"Distributie van films en televisieproducties";31,81;0,04
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";27,65;86,99;654101;83,88;14,16;0,45;5914;"Bioscopen";34,97;0,93
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";27,65;86,99;654101;83,88;14,16;0,45;59112;"Productie van televisieprogramma's";31,3;0,28
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";27,65;86,99;654101;83,88;14,16;0,45;59111;"Productie van films (geen televisiefilms)";30,68;0,42
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";33,08;86,99;654101;83,88;14,16;0,54;59111;"Productie van films (geen televisiefilms)";38,28;0,61
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";33,08;86,99;654101;83,88;14,16;0,54;59112;"Productie van televisieprogramma's";38,27;0,24
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";33,08;86,99;654101;83,88;14,16;0,54;5914;"Bioscopen";40,46;0,87
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";33,08;86,99;654101;83,88;14,16;0,54;5913;"Distributie van films en televisieproducties";38,27;0,06
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";33,08;86,99;654101;83,88;14,16;0,54;5912;"Facilitaire activiteiten voor film- en televisieproductie";38,05;0,37
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";33,08;86,99;654101;83,88;14,16;0,54;5920;"Maken en uitgeven van geluidsopnamen";37,86;0,58
