"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46436;"Groothandel in optische artikelen";43,85;0,76
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46441;"Groothandel in glas, porselein en aardewerk";52,57;1,25
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46442;"Groothandel in was-, poets- en reinigingsmiddelen";52,75;1,25
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46461;"Groothandel in farmaceutische producten";50,64;1,24
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46462;"Groothandel in medische en tandheelkundige instrumenten";52,02;1,37
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46471;"Groothandel in huismeubilair";57,66;1,4
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46761;"Groothandel in textielgrondstoffen en -halffabrikaten";51,34;0,77
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46762;"Groothandel in papier en karton";48,66;0,28
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46769;"Groothandel in overige intermediaire producten (rest)";51,52;1,37
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46771;"Groothandel in autosloopmateriaal";51,99;0,98
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46772;"Groothandel in ijzer- en staalschroot en oude non-ferrometal";55,17;1,14
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46779;"Groothandel in overige oude materialen en afvalstoffen";50,65;1,29
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46217;"Groothandel in ruwe tabak";46,77;0,94
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46218;"Groothandel in akkerbouwproducten en veevoeder algemeen";55,22;1,53
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46219;"Groothandel in overige akkerbouwproducten";47,83;0,56
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46231;"Groothandel in levend vee";59,03;1,85
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46232;"Groothandel in huisdieren, siervissen, siervogels";52,54;0,89
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46681;"Groothandel in machines voor de grafische industrie";47,88;0,89
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46682;"Groothandel in mach. voor de voedings- en genotmiddelenind.";54,52;1,22
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46691;"Groothandel in intern transportmaterieel";48,52;0,75
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46692;"Groothandel in machines en apparaten voor de warmte-, koel-";51,67;1,05
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46693;"Groothandel in verbrandingsmotoren, pompen en compressoren";44,94;0,55
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46332;"Groothandel in eieren";53,68;0,96
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46381;"Groothandel in snacks";47,61;1,02
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46696;"Groothandel in emballage";51,74;1,11
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46697;"Groothandel in scheepsbenodigdheden en visserij-artikelen";44,87;0,35
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46699;"Groothandel in overige machines, apparaten en toebehoren";47,5;0,86
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46711;"Groothandel in vaste brandstoffen";55,94;1,74
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46712;"Groothandel in vloeibare en gasvormige brandstoffen";48,88;0,85
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46713;"Groothandel in minerale olieproducten (geen brandstoffen)";48,48;0,83
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46721;"Groothandel in metaalertsen";53,96;1,93
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46722;"Groothandel in ferrometalen en -halffabrikaten";56,66;1,56
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46723;"Groothandel in non-ferrometalen en -halffabrikaten";53,34;1,65
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46731;"Groothandel in hout en plaatmateriaal";50,24;0,85
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46732;"Groothandel in verf en verfwaren";53,54;0,78
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46733;"Groothandel in behang";50,18;1,07
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46734;"Groothandel in vlakglas";51,76;0,82
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46735;"Groothandel in zand en grind";57,22;1,29
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46736;"Groothandel in tegels en plavuizen";57,58;1,66
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46737;"Groothandel in sanitaire artikelen en installatiemateriaal";52,96;1,27
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46738;"Groothandel gespecialiseerd in overige bouwmaterialen";58,68;1,23
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46739;"Groothandel in bouwmaterialen algemeen assortiment";57,58;1,29
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46741;"Groothandel in ijzer- en metaalwaren";56,55;1,5
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46742;"Groothandel in verwarmingsapparaten";53,7;0,94
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46751;"Groothandel in chemische grondstoffen en chemicaliën";49,09;0,87
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46752;"Groothandel in bestrijdingsmiddelen en meststoffen";56,06;1,45
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46211;"Groothandel in granen";43,9;0,5
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46212;"Groothandel in zaden, pootgoed en peulvruchten";49,21;0,92
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46213;"Groothandel in hooi, stro en ruwvoeder";53,43;1,16
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46214;"Groothandel in meng- en krachtvoeder";54,72;1,28
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46215;"Groothandel in veevoeder (geen ruw-, meng- en krachtvoeder)";49,56;0,44
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46216;"Groothandel in ruwe plantaardige, dierlijke oliën en vetten";47,02;0,47
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46383;"Gespecialiseerde groothandel in ov. voedings- en genotmid.";50,85;0,89
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46384;"Groothandel in bakkerijgrondstoffen";54,86;1,23
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46389;"Gespecialiseerde groothandel in overige grondstoffen";46,8;0,41
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46311;"Groothandel in groenten en fruit";51,4;0,95
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46312;"Groothandel in consumptie-aardappelen";49,89;1,03
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46241;"Groothandel in huiden en vellen";53,45;1,14
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46242;"Groothandel in leer en halffabrikaten van leer";56,07;2,46
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46382;"Groothandel in vis, schaal- en weekdieren";50,33;0,87
"NL4";" Wholesale trade, except of motor vehicles and motorcycles ";46,08;55,37;5966747;67,85;13,25;1,06;46331;"Groothandel in zuivelproducten en spijsoliën en -vetten";44,56;0,4
"NL4";"Water transport";48,41;51,84;NA;NA;NA;0,53;50402;"Binnenvaart (tankvaart)";50,22;0,59
"NL4";"Water transport";48,41;51,84;NA;NA;NA;0,53;5010;"Zee- en kustvaart (passagiersvaart en veerdiensten)";46,55;0,15
"NL4";"Water transport";48,41;51,84;NA;NA;NA;0,53;5030;"Binnenvaart (passagiersvaart en veerdiensten)";45,93;0,48
"NL4";"Water transport";48,41;51,84;NA;NA;NA;0,53;50403;"Binnenvaart (sleep- en duwvaart)";51,33;0,9
"NL4";"Water transport";48,41;51,84;NA;NA;NA;0,53;50201;"Zee- en kustvaart (vracht- en tankvaart; geen sleepvaart)";44,87;0,1
"NL4";"Water transport";48,41;51,84;NA;NA;NA;0,53;50202;"Zee- en kustsleepvaart";44,95;0,19
"NL4";"Water transport";48,41;51,84;NA;NA;NA;0,53;50401;"Binnenvaart (vrachtvaart)";51,89;0,93
NA;" Mining of coal and lignite ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;" Activities of households as employers of domestic personnel ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;" Mining of metal ores ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;" Undifferentiated goods";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
