"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"Noord-Brabant";" Manufacture of wearing apparel ";47,26;23,61;485362;40,19;12,31;0,9;1439;"Vervaardiging van gebreide en gehaakte kleding";48,19;0,63
"Noord-Brabant";" Manufacture of wearing apparel ";47,26;23,61;485362;40,19;12,31;0,9;1412;"Opfokken van jongvee voor de melkveehouderij";48,22;1,31
"Noord-Brabant";" Manufacture of wearing apparel ";47,26;23,61;485362;40,19;12,31;0,9;1411;"Houden van melkvee";46,81;0,87
"Noord-Brabant";" Manufacture of wearing apparel ";47,26;23,61;485362;40,19;12,31;0,9;1431;"Vervaardiging van gebreide en gehaakte kousen en sokken";45,93;2,22
"Noord-Brabant";" Manufacture of wearing apparel ";47,26;23,61;485362;40,19;12,31;0,9;1411;"Vervaardiging van kleding van leer";46,81;0,87
"Noord-Brabant";" Manufacture of wearing apparel ";47,26;23,61;485362;40,19;12,31;0,9;1412;"Vervaardiging van werkkleding";48,22;1,31
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1412;"Opfokken van jongvee voor de melkveehouderij";36,19;1,18
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1414;"Vervaardiging van onderkleding";30,96;0,23
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1413;"Vervaardiging van overige bovenkleding";28,87;0,85
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1439;"Vervaardiging van gebreide en gehaakte kleding";32,96;0,75
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1431;"Vervaardiging van gebreide en gehaakte kousen en sokken";27,67;0
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1420;"Vervaardiging van artikelen van bont";43,23;8,03
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1411;"Houden van melkvee";33,98;0,54
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1412;"Vervaardiging van werkkleding";36,19;1,18
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1411;"Vervaardiging van kleding van leer";33,98;0,54
"Zeeland";" Manufacture of wearing apparel ";37,22;23,61;485362;40,19;12,31;0,58;1419;"Vervaardiging van baby- en sportkleding, kledingaccessoires";30,45;0,61
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";38,35;12,13;NA;NA;NA;0,58;1621;"Vervaardiging van fineer en plaatmateriaal op basis van hout";36,32;0,1
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";38,35;12,13;NA;NA;NA;0,58;16239;"Vervaardiging van overig timmerwerk voor de bouw";35;0,34
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";38,35;12,13;NA;NA;NA;0,58;1624;"Vervaardiging van houten emballage";38,61;0,98
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";38,35;12,13;NA;NA;NA;0,58;16102;"Verduurzamen van hout";32,37;0,17
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";38,35;12,13;NA;NA;NA;0,58;1622;"Vervaardiging van panelen voor parketvloeren";38,86;1,82
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";38,35;12,13;NA;NA;NA;0,58;16101;"Zagen en schaven en overige primaire houtbewerking";35,99;0,55
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";38,35;12,13;NA;NA;NA;0,58;1629;"Vervaardiging van overige artikelen van hout";35,47;0,38
"Limburg";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";38,35;12,13;NA;NA;NA;0,58;16231;"Vervaardiging van deuren, ramen en kozijnen van hout";36,17;0,72
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";49,2;12,13;NA;NA;NA;1,36;16101;"Zagen en schaven en overige primaire houtbewerking";53,66;2,27
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";49,2;12,13;NA;NA;NA;1,36;1629;"Vervaardiging van overige artikelen van hout";52,63;1,72
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";49,2;12,13;NA;NA;NA;1,36;16239;"Vervaardiging van overig timmerwerk voor de bouw";47,2;1,07
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";49,2;12,13;NA;NA;NA;1,36;16102;"Verduurzamen van hout";46,81;0,94
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";49,2;12,13;NA;NA;NA;1,36;1624;"Vervaardiging van houten emballage";48,22;1,45
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";49,2;12,13;NA;NA;NA;1,36;16231;"Vervaardiging van deuren, ramen en kozijnen van hout";50,25;1,27
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";49,2;12,13;NA;NA;NA;1,36;1622;"Vervaardiging van panelen voor parketvloeren";46,69;0,74
"Noord-Brabant";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";49,2;12,13;NA;NA;NA;1,36;1621;"Vervaardiging van fineer en plaatmateriaal op basis van hout";46,84;0,77
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,07;12,13;NA;NA;NA;0,85;1621;"Vervaardiging van fineer en plaatmateriaal op basis van hout";36,92;1,56
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,07;12,13;NA;NA;NA;0,85;1629;"Vervaardiging van overige artikelen van hout";38,6;1,45
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,07;12,13;NA;NA;NA;0,85;16101;"Zagen en schaven en overige primaire houtbewerking";30,66;0,36
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,07;12,13;NA;NA;NA;0,85;16239;"Vervaardiging van overig timmerwerk voor de bouw";35,53;0,98
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,07;12,13;NA;NA;NA;0,85;1624;"Vervaardiging van houten emballage";30,93;0,54
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,07;12,13;NA;NA;NA;0,85;16231;"Vervaardiging van deuren, ramen en kozijnen van hout";33,9;0,85
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,07;12,13;NA;NA;NA;0,85;16102;"Verduurzamen van hout";28,07;0
"Zeeland";" Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials ";39,07;12,13;NA;NA;NA;0,85;1622;"Vervaardiging van panelen voor parketvloeren";31,2;0
"Limburg";" Mining support service activities ";35,64;46;439419;85,57;12,44;0,01;910;"Dienstverlening voor de winning van aardolie en aardgas";36,29;0,01
"Limburg";" Mining support service activities ";35,64;46;439419;85,57;12,44;0,01;990;"Dienstverlening voor de winning van delfstoffen";33,08;0,52
"Noord-Brabant";" Mining support service activities ";43,97;46;439419;85,57;12,44;0,13;910;"Dienstverlening voor de winning van aardolie en aardgas";43,47;0,13
"Noord-Brabant";" Mining support service activities ";43,97;46;439419;85,57;12,44;0,13;990;"Dienstverlening voor de winning van delfstoffen";38,22;0,21
"Zeeland";" Mining support service activities ";33,82;46;439419;85,57;12,44;0,09;910;"Dienstverlening voor de winning van aardolie en aardgas";32,59;0,1
"Zeeland";" Mining support service activities ";33,82;46;439419;85,57;12,44;0,09;990;"Dienstverlening voor de winning van delfstoffen";27,44;0
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";26,98;88,45;654101;83,88;14,16;0,46;5912;"Facilitaire activiteiten voor film- en televisieproductie";30,6;0,3
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";26,98;88,45;654101;83,88;14,16;0,46;59111;"Productie van films (geen televisiefilms)";29,76;0,41
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";26,98;88,45;654101;83,88;14,16;0,46;59112;"Productie van televisieprogramma's";31,18;0,34
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";26,98;88,45;654101;83,88;14,16;0,46;5920;"Maken en uitgeven van geluidsopnamen";29,43;0,41
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";26,98;88,45;654101;83,88;14,16;0,46;5913;"Distributie van films en televisieproducties";32,04;0,12
"Limburg";" Motion picture, video and television programme production, sound recording and music publishing activities ";26,98;88,45;654101;83,88;14,16;0,46;5914;"Bioscopen";37,74;1,11
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";32,13;88,45;654101;83,88;14,16;0,55;5913;"Distributie van films en televisieproducties";37,9;0,06
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";32,13;88,45;654101;83,88;14,16;0,55;5912;"Facilitaire activiteiten voor film- en televisieproductie";36,99;0,37
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";32,13;88,45;654101;83,88;14,16;0,55;59111;"Productie van films (geen televisiefilms)";37,24;0,64
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";32,13;88,45;654101;83,88;14,16;0,55;5914;"Bioscopen";42,12;0,93
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";32,13;88,45;654101;83,88;14,16;0,55;5920;"Maken en uitgeven van geluidsopnamen";36,34;0,54
"Noord-Brabant";" Motion picture, video and television programme production, sound recording and music publishing activities ";32,13;88,45;654101;83,88;14,16;0,55;59112;"Productie van televisieprogramma's";37,22;0,26
"Zeeland";" Motion picture, video and television programme production, sound recording and music publishing activities ";22;88,45;654101;83,88;14,16;0,41;5912;"Facilitaire activiteiten voor film- en televisieproductie";26;0,29
"Zeeland";" Motion picture, video and television programme production, sound recording and music publishing activities ";22;88,45;654101;83,88;14,16;0,41;5913;"Distributie van films en televisieproducties";27,8;0,04
"Zeeland";" Motion picture, video and television programme production, sound recording and music publishing activities ";22;88,45;654101;83,88;14,16;0,41;5914;"Bioscopen";31,22;0,99
"Zeeland";" Motion picture, video and television programme production, sound recording and music publishing activities ";22;88,45;654101;83,88;14,16;0,41;59112;"Productie van televisieprogramma's";26,26;0,18
"Zeeland";" Motion picture, video and television programme production, sound recording and music publishing activities ";22;88,45;654101;83,88;14,16;0,41;59111;"Productie van films (geen televisiefilms)";24,89;0,38
"Zeeland";" Motion picture, video and television programme production, sound recording and music publishing activities ";22;88,45;654101;83,88;14,16;0,41;5920;"Maken en uitgeven van geluidsopnamen";24,78;0,38
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;82999;"Overige zakelijke dienstverlening (rest)";30,18;0,57
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;8211;"Brede administratieve dienstverlening";36,29;1,14
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;8230;"Organiseren van congressen en beurzen";29,85;0,31
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;8291;"Kredietinformatie- en incassobureaus";28,15;0,22
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;82992;"Veilingen van huisraad, kunst, antiek, machines e.d.";32,88;0,26
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;8219;"Secretariële dienstverlening";33,43;0,32
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;8220;"Callcenters";42,68;3,5
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;82991;"Veilingen van landbouw-, tuinbouw- en visserijproducten";33,06;0,43
"Limburg";" Office administrative, office support and other business support activities ";38,51;65,96;1996308;43,87;13,54;1,68;8292;"Pakken, sorteren e.d. in loon";34,93;0,56
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;8219;"Secretariële dienstverlening";42,24;0,9
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;82999;"Overige zakelijke dienstverlening (rest)";37,18;0,67
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;8292;"Pakken, sorteren e.d. in loon";50,35;1,99
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;8211;"Brede administratieve dienstverlening";38,98;0,74
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;8230;"Organiseren van congressen en beurzen";38,56;0,89
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;8220;"Callcenters";42,36;0,48
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;8291;"Kredietinformatie- en incassobureaus";35,93;0,37
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;82992;"Veilingen van huisraad, kunst, antiek, machines e.d.";43,44;0,74
"Noord-Brabant";" Office administrative, office support and other business support activities ";38,65;65,96;1996308;43,87;13,54;0,69;82991;"Veilingen van landbouw-, tuinbouw- en visserijproducten";37,54;0,01
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;8230;"Organiseren van congressen en beurzen";29,7;1,09
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;8291;"Kredietinformatie- en incassobureaus";24,2;0,15
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;8211;"Brede administratieve dienstverlening";27,48;0,82
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;8220;"Callcenters";29,59;0,01
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;8219;"Secretariële dienstverlening";41,33;2,78
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;8292;"Pakken, sorteren e.d. in loon";35,9;1,22
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;82991;"Veilingen van landbouw-, tuinbouw- en visserijproducten";29,41;0,24
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;82999;"Overige zakelijke dienstverlening (rest)";22,5;0,27
"Zeeland";" Office administrative, office support and other business support activities ";30,38;65,96;1996308;43,87;13,54;0,55;82992;"Veilingen van huisraad, kunst, antiek, machines e.d.";32,11;0,81
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;3291;"Vervaardiging van borstelwaren";47,35;6,74
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;3213;"Vervaardiging van imitatiesieraden";38,98;1,05
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;3211;"Slaan van munten en medailles";32,8;0
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;32999;"Vervaardiging van overige goederen (rest)";37,17;0,87
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;32501;"Tandtechnische bedrijven";36,28;1,02
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;32991;"Sociale werkvoorziening";45,43;1,87
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;3230;"Vervaardiging van sportartikelen";32,75;0,29
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;3212;"Bewerken van edelstenen en vervaardiging van sieraden e.d.";37,22;1,03
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;3240;"Vervaardiging van speelgoed en spellen";33,91;0,71
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;32502;"Vervaardiging van medische instrumenten en hulpmiddelen";46,29;3,24
"Limburg";" Other manufacturing ";46,17;29,43;1417172;57,34;12,76;1,89;3220;"Vervaardiging van muziekinstrumenten";38,66;1,51
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;3211;"Slaan van munten en medailles";41,67;0,45
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;3212;"Bewerken van edelstenen en vervaardiging van sieraden e.d.";44,69;1,22
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;3240;"Vervaardiging van speelgoed en spellen";45,75;1,11
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;3291;"Vervaardiging van borstelwaren";45,59;0,03
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;3213;"Vervaardiging van imitatiesieraden";47,28;1,43
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;32502;"Vervaardiging van medische instrumenten en hulpmiddelen";44,88;0,75
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;32991;"Sociale werkvoorziening";48,82;1,24
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;3220;"Vervaardiging van muziekinstrumenten";41,42;0,58
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;3230;"Vervaardiging van sportartikelen";51,44;2,28
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;32999;"Vervaardiging van overige goederen (rest)";49,52;1,75
"Noord-Brabant";" Other manufacturing ";47,62;29,43;1417172;57,34;12,76;1,2;32501;"Tandtechnische bedrijven";48,36;1,11
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;3291;"Vervaardiging van borstelwaren";31,79;0
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;32502;"Vervaardiging van medische instrumenten en hulpmiddelen";31,18;0,29
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;3211;"Slaan van munten en medailles";27,65;0
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;3212;"Bewerken van edelstenen en vervaardiging van sieraden e.d.";41,99;2,05
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;3213;"Vervaardiging van imitatiesieraden";44,2;2,58
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;32501;"Tandtechnische bedrijven";29,74;0,81
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;3220;"Vervaardiging van muziekinstrumenten";32,19;0,96
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;32999;"Vervaardiging van overige goederen (rest)";29,14;0,41
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;3230;"Vervaardiging van sportartikelen";28,7;0,36
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;3240;"Vervaardiging van speelgoed en spellen";26,16;0,29
"Zeeland";" Other manufacturing ";38,83;29,43;1417172;57,34;12,76;0,79;32991;"Sociale werkvoorziening";34,21;0,83
"Limburg";" Other mining and quarrying ";43,84;32,24;262683;51,08;12,22;2,34;899;"Winning van overige delfstoffen (rest)";37,66;1,35
"Limburg";" Other mining and quarrying ";43,84;32,24;262683;51,08;12,22;2,34;893;"Winning van zout";36,01;0
"Limburg";" Other mining and quarrying ";43,84;32,24;262683;51,08;12,22;2,34;812;"Winning van zand, grind en klei";44,58;3,26
"Limburg";" Other mining and quarrying ";43,84;32,24;262683;51,08;12,22;2,34;892;"Winning van turf";36,71;0
"Noord-Brabant";" Other mining and quarrying ";43,59;32,24;262683;51,08;12,22;0,67;899;"Winning van overige delfstoffen (rest)";42,46;0,66
"Noord-Brabant";" Other mining and quarrying ";43,59;32,24;262683;51,08;12,22;0,67;893;"Winning van zout";44,29;0
"Noord-Brabant";" Other mining and quarrying ";43,59;32,24;262683;51,08;12,22;0,67;892;"Winning van turf";45;0
"Noord-Brabant";" Other mining and quarrying ";43,59;32,24;262683;51,08;12,22;0,67;812;"Winning van zand, grind en klei";45,23;0,77
"Zeeland";" Other mining and quarrying ";43,27;32,24;262683;51,08;12,22;2,7;893;"Winning van zout";34,9;0
"Zeeland";" Other mining and quarrying ";43,27;32,24;262683;51,08;12,22;2,7;899;"Winning van overige delfstoffen (rest)";31,25;0
"Zeeland";" Other mining and quarrying ";43,27;32,24;262683;51,08;12,22;2,7;812;"Winning van zand, grind en klei";44,42;4,68
"Zeeland";" Other mining and quarrying ";43,27;32,24;262683;51,08;12,22;2,7;892;"Winning van turf";34,89;0
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;96032;"Crematoria, mortuaria en begraafplaatsen";41,47;1,6
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;96012;"Chemische wasserijen en ververijen";33,3;0,47
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;96013;"Wassalons en -verzendinrichtingen";36,9;1,18
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;96021;"Haarverzorging";45,1;1,14
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;9604;"Sauna's, solaria, baden e.d.";43,59;1,44
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;96022;"Schoonheidsverzorging, pedicures en manicures";45,75;1,34
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;96011;"Wasserijen en linnenverhuur";36,3;0,83
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;9609;"Overige dienstverlening (rest)";34,62;0,94
"Limburg";" Other personal service activities ";46,93;7,39;3128431;25,03;11,88;1,17;96031;"Uitvaartverzorging";41,2;1,16
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;9609;"Overige dienstverlening (rest)";40,45;0,93
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;96032;"Crematoria, mortuaria en begraafplaatsen";46,08;1,02
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;96022;"Schoonheidsverzorging, pedicures en manicures";48,7;1,12
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;96031;"Uitvaartverzorging";43,45;0,86
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;96013;"Wassalons en -verzendinrichtingen";41,42;0,53
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;96021;"Haarverzorging";49,15;1,06
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;96011;"Wasserijen en linnenverhuur";46,9;1,29
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;9604;"Sauna's, solaria, baden e.d.";42,66;0,83
"Noord-Brabant";" Other personal service activities ";51,76;7,39;3128431;25,03;11,88;1,05;96012;"Chemische wasserijen en ververijen";48,51;1,61
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;9609;"Overige dienstverlening (rest)";29,82;0,94
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;96021;"Haarverzorging";44,59;1,22
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;96022;"Schoonheidsverzorging, pedicures en manicures";39,02;1,23
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;9604;"Sauna's, solaria, baden e.d.";29,07;0,73
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;96011;"Wasserijen en linnenverhuur";35,33;0,92
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;96031;"Uitvaartverzorging";37,87;1,25
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;96032;"Crematoria, mortuaria en begraafplaatsen";29,45;0,44
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;96012;"Chemische wasserijen en ververijen";27,53;0,45
"Zeeland";" Other personal service activities ";45,54;7,39;3128431;25,03;11,88;1,11;96013;"Wassalons en -verzendinrichtingen";30,77;0,69
"Limburg";" Other professional, scientific and technical activities ";26,13;83,52;2720351;68,27;14,27;0,54;74203;"Ontwikkelcentrales";35,13;0,13
"Limburg";" Other professional, scientific and technical activities ";26,13;83,52;2720351;68,27;14,27;0,54;74201;"Fotografie";28,99;0,72
"Limburg";" Other professional, scientific and technical activities ";26,13;83,52;2720351;68,27;14,27;0,54;7490;"Overige specialistische zakelijke dienstverlening";31,58;0,4
"Limburg";" Other professional, scientific and technical activities ";26,13;83,52;2720351;68,27;14,27;0,54;74103;"Interieur- en ruimtelijk ontwerp";30,1;0,47
"Limburg";" Other professional, scientific and technical activities ";26,13;83,52;2720351;68,27;14,27;0,54;74102;"Industrieel en productontwerp";31,47;0,73
"Limburg";" Other professional, scientific and technical activities ";26,13;83,52;2720351;68,27;14,27;0,54;7430;"Vertalers en tolken";29,43;0,46
"Limburg";" Other professional, scientific and technical activities ";26,13;83,52;2720351;68,27;14,27;0,54;74101;"Communicatie- en grafisch ontwerp";28,81;0,64
"Limburg";" Other professional, scientific and technical activities ";26,13;83,52;2720351;68,27;14,27;0,54;74202;"Ontwikkelwinkels";40,93;2,32
"Noord-Brabant";" Other professional, scientific and technical activities ";35,86;83,52;2720351;68,27;14,27;0,82;7490;"Overige specialistische zakelijke dienstverlening";39,31;0,64
"Noord-Brabant";" Other professional, scientific and technical activities ";35,86;83,52;2720351;68,27;14,27;0,82;74203;"Ontwikkelcentrales";53,71;4,9
"Noord-Brabant";" Other professional, scientific and technical activities ";35,86;83,52;2720351;68,27;14,27;0,82;74102;"Industrieel en productontwerp";40,42;1
"Noord-Brabant";" Other professional, scientific and technical activities ";35,86;83,52;2720351;68,27;14,27;0,82;74101;"Communicatie- en grafisch ontwerp";41,85;1,11
"Noord-Brabant";" Other professional, scientific and technical activities ";35,86;83,52;2720351;68,27;14,27;0,82;7430;"Vertalers en tolken";35,37;0,58
"Noord-Brabant";" Other professional, scientific and technical activities ";35,86;83,52;2720351;68,27;14,27;0,82;74202;"Ontwikkelwinkels";44,34;1,05
"Noord-Brabant";" Other professional, scientific and technical activities ";35,86;83,52;2720351;68,27;14,27;0,82;74201;"Fotografie";38,04;0,85
"Noord-Brabant";" Other professional, scientific and technical activities ";35,86;83,52;2720351;68,27;14,27;0,82;74103;"Interieur- en ruimtelijk ontwerp";41,55;1,05
