"country";"fua_id";"fua_name";"city";"tech";"index";"rankindex";"pat";"rankpat";"rel";"rankrel";"rca";"rankrca"
"ID";"ID92";"Sukabumi";"Sukabumi";"Nuclear energy";2,49;120;0;78;0,01;120;0;78
"ID";"ID95";"Surabaya";"Surabaya";"Nuclear energy";26,87;71;0;78;5,79;67;0;78
"JP";"JPA01";"Hokkaido";"Sapporo";"Nuclear energy";87,06;14;2;18;31,38;15;2,08;4
"JP";"JPB04";"Miyagi";"Sendai";"Nuclear energy";86,07;16;2;18;30,43;17;1,52;6
"JP";"JPB05";"Akita";"Akita";"Nuclear energy";30,35;64;0;78;7,76;60;0;78
"JP";"JPB07";"Fukushima";"Koriyama";"Nuclear energy";45,27;34;0;78;18,38;27;0;78
"JP";"JPC09";"Tochigi";"Utsunomiya";"Nuclear energy";42,29;40;0;78;14,62;34;0;78
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Nuclear energy";43,28;38;0;78;17,44;31;0;78
"JP";"JPC20";"Nagano";"Nagano";"Nuclear energy";39,3;46;0;78;13,01;41;0;78
"JP";"JPD13";"Tokyo";"Tokyo";"Nuclear energy";92,04;6;89;2;34,9;14;0,65;18
"JP";"JPE15";"Niigata";"Niigata";"Nuclear energy";35,82;53;0;78;11,29;48;0;78
"JP";"JPE16";"Toyama";"Toyama";"Nuclear energy";31,84;61;0;78;8,55;57;0;78
"JP";"JPE17";"Ishikawa";"Kanazawa";"Nuclear energy";30,85;63;0;78;8,05;59;0;78
"JP";"JPF22";"Shizuoka";"Shizuoka-Hamamatsu";"Nuclear energy";31,34;62;0;78;8,46;58;0;78
"JP";"JPF23";"Aichi";"Nagoya";"Nuclear energy";77,61;25;1;25;17,32;32;0,06;28
"JP";"JPG27";"Osaka";"Kyoto–Osaka–Kobe";"Nuclear energy";84,58;20;3;12;21,75;21;0,07;26
"JP";"JPH33";"Okayama";"Okayama";"Nuclear energy";88,06;12;2;18;45,19;10;1,51;7
"JP";"JPH34";"Hiroshima";"Hiroshima";"Nuclear energy";80,1;22;1;25;31,1;16;0,44;22
"JP";"JPI37";"Kagawa";"Takamatsu";"Nuclear energy";32,84;59;0;78;8,81;55;0;78
"JP";"JPI38";"Ehime";"Matsuyama";"Nuclear energy";46,27;33;0;78;20,1;25;0;78
"JP";"JPI39";"Kochi";"Kochi";"Nuclear energy";42,79;39;0;78;14,92;33;0;78
"JP";"JPJ40";"Fukuoka";"Kitakyushu-Fukuoka";"Nuclear energy";92,54;5;3;12;68,59;3;1,39;9
"JP";"JPJ42";"Nagasaki";"Nagasaki";"Nuclear energy";36,32;52;0;78;11,74;47;0;78
"JP";"JPJ43";"Kumamoto";"Kumamoto";"Nuclear energy";34,33;56;0;78;10,16;52;0;78
"JP";"JPJ44";"Oita";"Oita";"Nuclear energy";35,32;54;0;78;10,46;49;0;78
"JP";"JPJ45";"Miyazaki";"Miyazaki";"Nuclear energy";23,88;77;0;78;5,09;73;0;78
"JP";"JPJ46";"Kagoshima";"Kagoshima";"Nuclear energy";28,86;67;0;78;6,54;63;0;78
"JP";"JPJ47";"Okinawa";"Naha";"Nuclear energy";38,81;47;0;78;12,84;42;0;78
"KH";"KH3";"Phnom Penh";"Phnom Penh";"Nuclear energy";24,88;75;0;78;5,21;71;0;78
"KP";"KP3";"Hamhung";"Hamhung";"Nuclear energy";6,97;111;0;78;0,07;111;0;78
"KR";"KR011";"Seoul";"Seoul";"Nuclear energy";89,05;10;36;4;20,05;26;0,57;20
"KR";"KR012";"Incheon";"Incheon";"Nuclear energy";46,77;32;0;78;20,51;24;0;78
"KR";"KR021";"Busan";"Busan";"Nuclear energy";89,55;8;3;12;57,13;7;1,03;14
"KR";"KR022";"Ulsan";"Ulsan";"Nuclear energy";95,52;3;6;8;65,96;4;5,15;2
"KR";"KR031";"Daegu";"Daegu";"Nuclear energy";88,56;11;3;12;35,55;12;1,22;12
"KR";"KR032";"Gyeongsangbuk-do";"Gumi";"Nuclear energy";97,01;2;14;6;80,01;1;4,54;3
"KR";"KR041";"Gwangju";"Gwangju";"Nuclear energy";79,6;23;1;25;20,89;22;0,68;17
"KR";"KR042";"Jeollabuk-do";"Jeonju";"Nuclear energy";88,06;12;2;18;52,36;9;1,49;8
"KR";"KR051";"Daejeon";"Daejon";"Nuclear energy";100;1;111;1;68,92;2;7,28;1
"KR";"KR052";"Chungcheongbuk-do";"Cheongju";"Nuclear energy";79,1;24;1;25;20,76;23;0,54;21
"KR";"KR053";"Chungcheongnam-do";"Cheonan";"Nuclear energy";90,05;7;3;12;53,88;8;1,32;11
"KR";"KR071";"Jeju-do";"Jeju";"Nuclear energy";44,78;35;0;78;18,13;28;0;78
"LA";"LA4";"Vientiane";"Vientiane";"Nuclear energy";12,94;99;0;78;0,37;99;0;78
"MM";"MM18";"Yangon";"Yangon";"Nuclear energy";2,49;120;0;78;0,01;120;0;78
"MM";"MM5";"Mandalay";"Mandalay";"Nuclear energy";2,49;120;0;78;0,01;120;0;78
"MN";"MN1";"Ulaanbaatar";"Ulaanbaatar";"Nuclear energy";16,42;92;0;78;0,73;92;0;78
"MO";"MO000";"Macau";"Macao";"Nuclear energy";28,36;68;0;78;6,08;64;0;78
"MY";"MY1";"Alor Setar";"Alor Star";"Nuclear energy";17,41;90;0;78;0,76;90;0;78
"MY";"MY12";"Kota Kinabalu";"Kota Kinabalu";"Nuclear energy";16,92;91;0;78;0,74;91;0;78
"MY";"MY13";"Kuala Lumpur";"Kuala Lumpur";"Nuclear energy";36,82;51;0;78;11,76;46;0;78
"MY";"MY14";"Kuala Terengganu";"Kuala Terengganu";"Nuclear energy";11,94;101;0;78;0,27;101;0;78
"MY";"MY15";"Kuantan";"Kuantan";"Nuclear energy";11,44;102;0;78;0,26;102;0;78
"MY";"MY16";"Kuching";"Kuching";"Nuclear energy";15,92;93;0;78;0,63;93;0;78
"MY";"MY24";"Seremban";"Seremban";"Nuclear energy";15,42;94;0;78;0,51;94;0;78
"MY";"MY29";"Sandakan";"Sandakan";"Nuclear energy";0;125;0;78;0;125;0;78
"MY";"MY8";"Ipoh";"Ipoh";"Nuclear energy";19,9;85;0;78;1,45;85;0;78
"MY";"MY9";"Johor Bahru";"Johor Bahru";"Nuclear energy";20,9;83;0;78;2,08;83;0;78
"PH";"PH1";"Angeles";"Angeles City";"Nuclear energy";2,49;120;0;78;0,01;120;0;78
"PH";"PH12";"Cebu";"Cebu City";"Nuclear energy";13,93;97;0;78;0,45;97;0;78
"PH";"PH15";"Davao";"Davao City";"Nuclear energy";0;125;0;78;0;125;0;78
"PH";"PH18";"General Santos";"General Santos City";"Nuclear energy";12,44;100;0;78;0,35;100;0;78
"PH";"PH2";"Bacolod";"Bacolod";"Nuclear energy";24,38;76;0;78;5,1;72;0;78
"PH";"PH21";"Iloilo";"Iloilo City";"Nuclear energy";7,46;110;0;78;0,11;110;0;78
"PH";"PH3";"Baguio";"Baguio City";"Nuclear energy";8,46;108;0;78;0,12;108;0;78
"PH";"PH32";"Manila";"Manila";"Nuclear energy";21,89;81;0;78;2,35;81;0;78
"PH";"PH46";"Tarlac";"Tarlac";"Nuclear energy";4,48;116;0;78;0,02;116;0;78
"PH";"PH5";"Batangas";"Batangas City";"Nuclear energy";13,43;98;0;78;0,41;98;0;78
"PH";"PH52";"San Fernando";"San Fernando";"Nuclear energy";8,46;108;0;78;0,12;108;0;78
"PH";"PH9";"Cagayan de Oro";"Cagayan de Oro City";"Nuclear energy";10,45;104;0;78;0,25;104;0;78
"SG";"SGZZZ";"Singapore";"Singapore";"Nuclear energy";34,83;55;0;78;10,29;51;0;78
"TH";"TH1";"Bangkok";"Bangkok";"Nuclear energy";33,33;58;0;78;9,24;54;0;78
"TH";"TH13";"Rayong";"Rayong";"Nuclear energy";22,39;80;0;78;2,68;80;0;78
"TH";"TH16";"Surat Thani";"Suphan Buri";"Nuclear energy";14,43;96;0;78;0,47;96;0;78
"TH";"TH17";"Ubon Ratchathani";"Ubon Ratchathani";"Nuclear energy";2,49;120;0;78;0,01;120;0;78
"TH";"TH18";"Udon Thani";"Udon Thani";"Nuclear energy";8,46;108;0;78;0,12;108;0;78
"TH";"TH2";"Chiang Mai";"Chiang Mai";"Nuclear energy";18,91;87;0;78;1,27;87;0;78
"TH";"TH3";"Chon Buri";"Chon Buri";"Nuclear energy";9,45;106;0;78;0,17;106;0;78
"TH";"TH6";"Khon Kaen";"Khon-Kaen";"Nuclear energy";2,49;120;0;78;0,01;120;0;78
"TH";"TH7";"Lampang";"Lampang";"Nuclear energy";11,44;102;0;78;0,26;102;0;78
"TH";"TH9";"Nakhon Ratchasima";"Nakhon Ratchasima";"Nuclear energy";18,41;88;0;78;1,23;88;0;78
"TW";"TW000";"Chinese Taipei";"Taipei";"Nuclear energy";23,38;78;0;78;4,89;75;0;78
"VN";"VN11";"Ho Chi Minh City";"Ho Chi Minh City";"Nuclear energy";32,34;60;0;78;8,63;56;0;78
"VN";"VN12";"Hanoi";"Hanoi";"Nuclear energy";33,83;57;0;78;9,75;53;0;78
"VN";"VN18";"Nha Trang";"Nha Trang";"Nuclear energy";17,91;89;0;78;1,21;89;0;78
"VN";"VN7";"Can Tho";"Can Tho";"Nuclear energy";19,4;86;0;78;1,3;86;0;78
"VN";"VN9";"Da Nang";"Da Nang";"Nuclear energy";5,47;114;0;78;0,05;114;0;78
"CN";"CN12";"Beijing";"Beijing";"Greenhouse gas capture";74,63;35;13;6;1,97;94;0,29;39
"CN";"CN126";"Nanchang";"Nanchang";"Greenhouse gas capture";73,13;38;1;40;36,82;36;1,12;22
"CN";"CN128";"Nanning";"Nanning";"Greenhouse gas capture";29,85;67;0;88;26,59;57;0;88
"CN";"CN153";"Shijiazhuang";"Shijiazhuang";"Greenhouse gas capture";80,6;28;2;30;43,01;24;1,17;21
"CN";"CN161";"Taiyuan";"Taiyuan";"Greenhouse gas capture";85,07;22;2;30;47,8;21;2,61;3
"CN";"CN164";"Urumqi";"Urumqi";"Greenhouse gas capture";32,34;62;0;88;29,92;47;0;88
"CN";"CN167";"Wuhan";"Wuhan";"Greenhouse gas capture";92,04;9;10;8;42,68;26;1,5;17
"CN";"CN169";"Xian";"Xian";"Greenhouse gas capture";70,65;40;1;40;38,26;34;0,52;33
"CN";"CN17";"Changsha";"Changsha";"Greenhouse gas capture";87,56;14;4;18;43,29;23;1,78;11
"CN";"CN191";"Shenzhen";"Shenzhen";"Greenhouse gas capture";56,72;48;2;30;0,59;102;0,02;48
"CN";"CN20";"Chengdu";"Chengdu";"Greenhouse gas capture";89,55;11;4;18;76,13;6;1,21;20
"CN";"CN23";"Chongqing";"Chongqing";"Greenhouse gas capture";28,86;69;0;88;24,21;59;0;88
"CN";"CN238";"Changchun";"Changchun";"Greenhouse gas capture";32,84;61;0;88;30,76;46;0;88
"CN";"CN277";"Hangzhou";"Hangzhou";"Greenhouse gas capture";69,15;42;3;24;6,23;80;0,17;46
"CN";"CN280";"Harbin";"Harbin";"Greenhouse gas capture";34,33;59;0;88;31,91;44;0;88
"CN";"CN282";"Hefei";"Hefei";"Greenhouse gas capture";27,36;71;0;88;21,47;64;0;88
"CN";"CN335";"Nanjing";"Nanjing";"Greenhouse gas capture";87,56;14;10;8;40,1;30;0,36;36
"CN";"CN357";"Shanghai";"Shanghai";"Greenhouse gas capture";86,57;16;13;6;29,37;49;0,53;32
"CN";"CN362";"Shenyang";"Shenyang";"Greenhouse gas capture";94,53;8;4;18;82,17;1;1,43;18
"CN";"CN383";"Tianjin";"Tianjin";"Greenhouse gas capture";72,64;39;1;40;42,86;25;0,49;34
"CN";"CN393";"Weifang";"Weifang";"Greenhouse gas capture";80,1;29;3;24;44,04;22;0,28;40
"CN";"CN400";"Xiamen";"Xiamen";"Greenhouse gas capture";65,17;46;1;40;22,01;62;0,19;44
"CN";"CN48";"Guangzhou";"Guangzhou";"Greenhouse gas capture";75,62;32;7;12;6,17;81;0,21;43
"CN";"CN50";"Guiyang";"Guiyang";"Greenhouse gas capture";36,32;55;0;88;34,76;40;0;88
"CN";"CN64";"Inner Mongolia";"Hohhot";"Greenhouse gas capture";34,83;58;0;88;33,95;43;0;88
"CN";"CN95";"Kunming";"Kunming";"Greenhouse gas capture";38,31;53;0;88;37,21;35;0;88
"CN";"CN98";"Lanzhou";"Lanzhou";"Greenhouse gas capture";36,82;54;0;88;35,61;39;0;88
"HK";"HK000";"Hong Kong";"Hong Kong";"Greenhouse gas capture";66,17;45;1;40;26,79;56;0,19;44
"ID";"ID102";"Tasikmalaya";"Tasikmalaya";"Greenhouse gas capture";9,95;106;0;88;0,24;106;0;88
"ID";"ID107";"Yogyakarta";"Yogyakarta";"Greenhouse gas capture";19,9;86;0;88;5,06;84;0;88
"ID";"ID2";"Balikpapan";"Balikpapan";"Greenhouse gas capture";10,95;104;0;88;0,47;104;0;88
"ID";"ID27";"Denpasar";"Denpasar";"Greenhouse gas capture";2,99;120;0;88;0,03;120;0;88
"ID";"ID33";"Jakarta";"Jakarta";"Greenhouse gas capture";22,39;81;0;88;6,49;76;0;88
"ID";"ID4";"Bandung";"Bandung";"Greenhouse gas capture";21,89;82;0;88;6,47;77;0;88
"ID";"ID52";"Malang";"Malang";"Greenhouse gas capture";12,44;101;0;88;1,23;100;0;88
"ID";"ID55";"Medan";"Medan";"Greenhouse gas capture";0;126;0;88;0;126;0;88
"ID";"ID7";"Batam";"Batam";"Greenhouse gas capture";4,98;116;0;88;0,07;116;0;88
"ID";"ID70";"Pemalang";"Padang";"Greenhouse gas capture";2,49;121;0;88;0,02;121;0;88
"ID";"ID85";"Semarang";"Palembang";"Greenhouse gas capture";35,82;56;0;88;34,09;41;0;88
"ID";"ID85";"Semarang";"Semarang";"Greenhouse gas capture";35,82;56;0;88;34,09;41;0;88
"ID";"ID88";"Sidoarjo";"Pekalongan";"Greenhouse gas capture";3,98;118;0;88;0,04;118;0;88
"ID";"ID91";"Subang";"Pekan Baru";"Greenhouse gas capture";26,87;72;0;88;20,49;65;0;88
"ID";"ID92";"Sukabumi";"Sukabumi";"Greenhouse gas capture";1,99;122;0;88;0,01;122;0;88
"ID";"ID95";"Surabaya";"Surabaya";"Greenhouse gas capture";18,91;88;0;88;4,53;86;0;88
"JP";"JPA01";"Hokkaido";"Sapporo";"Greenhouse gas capture";74,13;36;1;40;41,95;28;0,8;26
"JP";"JPB04";"Miyagi";"Sendai";"Greenhouse gas capture";30,35;66;0;88;27,09;54;0;88
"JP";"JPB05";"Akita";"Akita";"Greenhouse gas capture";40,3;50;0;88;41,01;29;0;88
"JP";"JPB07";"Fukushima";"Koriyama";"Greenhouse gas capture";28,36;70;0;88;22,64;61;0;88
"JP";"JPC09";"Tochigi";"Utsunomiya";"Greenhouse gas capture";69,15;42;1;40;27,82;51;0,38;35
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Greenhouse gas capture";73,63;37;1;40;55,82;18;0,31;38
"JP";"JPC20";"Nagano";"Nagano";"Greenhouse gas capture";23,38;79;0;88;9,25;73;0;88
"JP";"JPD13";"Tokyo";"Tokyo";"Greenhouse gas capture";86,07;19;121;1;19,81;67;0,67;30
"JP";"JPE15";"Niigata";"Niigata";"Greenhouse gas capture";67,66;44;1;40;21,97;63;0,58;31
"JP";"JPE16";"Toyama";"Toyama";"Greenhouse gas capture";86,57;16;3;24;54,3;19;2,24;7
"JP";"JPE17";"Ishikawa";"Kanazawa";"Greenhouse gas capture";26,37;73;0;88;20,41;66;0;88
"JP";"JPF22";"Shizuoka";"Shizuoka-Hamamatsu";"Greenhouse gas capture";75,12;34;3;24;26,91;55;0,27;41
"JP";"JPF23";"Aichi";"Nagoya";"Greenhouse gas capture";86,07;19;18;5;23,79;60;0,78;27
"JP";"JPG27";"Osaka";"Kyoto–Osaka–Kobe";"Greenhouse gas capture";89,55;11;39;4;36,69;37;0,68;29
"JP";"JPH33";"Okayama";"Okayama";"Greenhouse gas capture";87,56;14;3;24;65,71;13;1,74;12
"JP";"JPH34";"Hiroshima";"Hiroshima";"Greenhouse gas capture";95,02;6;6;14;69,56;12;2;9
"JP";"JPI37";"Kagawa";"Takamatsu";"Greenhouse gas capture";24,38;77;0;88;11,64;71;0;88
"JP";"JPI38";"Ehime";"Matsuyama";"Greenhouse gas capture";86,07;19;3;24;71,65;10;1,26;19
"JP";"JPI39";"Kochi";"Kochi";"Greenhouse gas capture";33,83;60;0;88;31,22;45;0;88
"JP";"JPJ40";"Fukuoka";"Kitakyushu-Fukuoka";"Greenhouse gas capture";100;1;7;12;80,45;2;2,48;5
"JP";"JPJ42";"Nagasaki";"Nagasaki";"Greenhouse gas capture";39,3;52;0;88;39,02;33;0;88
"JP";"JPJ43";"Kumamoto";"Kumamoto";"Greenhouse gas capture";20,4;85;0;88;6,09;82;0;88
"JP";"JPJ44";"Oita";"Oita";"Greenhouse gas capture";35,32;57;0;88;34,07;42;0;88
"JP";"JPJ45";"Miyazaki";"Miyazaki";"Greenhouse gas capture";29,35;68;0;88;26,22;58;0;88
"JP";"JPJ46";"Kagoshima";"Kagoshima";"Greenhouse gas capture";85,07;22;1;40;63,54;14;3,17;2
"JP";"JPJ47";"Okinawa";"Naha";"Greenhouse gas capture";39,8;51;0;88;39,17;31;0;88
"KH";"KH3";"Phnom Penh";"Phnom Penh";"Greenhouse gas capture";21,39;83;0;88;6,44;78;0;88
"KP";"KP3";"Hamhung";"Hamhung";"Greenhouse gas capture";0;126;0;88;0;126;0;88
"KR";"KR011";"Seoul";"Seoul";"Greenhouse gas capture";83,58;24;58;2;5,83;83;0,7;28
"KR";"KR012";"Incheon";"Incheon";"Greenhouse gas capture";89,55;11;6;14;71,55;11;1,06;23
"KR";"KR021";"Busan";"Busan";"Greenhouse gas capture";95,52;5;6;14;78,51;4;1,58;16
"KR";"KR022";"Ulsan";"Ulsan";"Greenhouse gas capture";41,79;49;0;88;56,24;17;0;88
"KR";"KR031";"Daegu";"Daegu";"Greenhouse gas capture";68,16;43;1;40;27,46;53;0,31;38
"KR";"KR032";"Gyeongsangbuk-do";"Gumi";"Greenhouse gas capture";99,5;2;8;10;72,86;7;1,99;10
"KR";"KR041";"Gwangju";"Gwangju";"Greenhouse gas capture";79,6;30;2;30;42,36;27;1,04;24
"KR";"KR042";"Jeollabuk-do";"Jeonju";"Greenhouse gas capture";96,52;4;4;18;78,95;3;2,28;6
"KR";"KR051";"Daejeon";"Daejon";"Greenhouse gas capture";99;3;42;3;63,27;15;2,11;8
"KR";"KR052";"Chungcheongbuk-do";"Cheongju";"Greenhouse gas capture";94,53;8;4;18;78,41;5;1,66;14
"KR";"KR053";"Chungcheongnam-do";"Cheonan";"Greenhouse gas capture";83,58;24;3;24;49,44;20;1,02;25
"KR";"KR071";"Jeju-do";"Jeju";"Greenhouse gas capture";80,6;28;1;40;72,78;8;1,65;15
"LA";"LA4";"Vientiane";"Vientiane";"Greenhouse gas capture";5,47;115;0;88;0,08;115;0;88
"MM";"MM18";"Yangon";"Yangon";"Greenhouse gas capture";1,99;122;0;88;0,01;122;0;88
"MM";"MM5";"Mandalay";"Mandalay";"Greenhouse gas capture";6,47;113;0;88;0,13;113;0;88
"MN";"MN1";"Ulaanbaatar";"Ulaanbaatar";"Greenhouse gas capture";15,42;95;0;88;2,63;93;0;88
"MO";"MO000";"Macau";"Macao";"Greenhouse gas capture";16,92;92;0;88;3,76;90;0;88
"MY";"MY1";"Alor Setar";"Alor Star";"Greenhouse gas capture";10,45;105;0;88;0,32;105;0;88
"MY";"MY12";"Kota Kinabalu";"Kota Kinabalu";"Greenhouse gas capture";25,87;74;0;88;17,59;68;0;88
"MY";"MY13";"Kuala Lumpur";"Kuala Lumpur";"Greenhouse gas capture";82,59;25;1;40;61,55;16;2,56;4
"MY";"MY14";"Kuala Terengganu";"Kuala Terengganu";"Greenhouse gas capture";9,45;107;0;88;0,22;107;0;88
"MY";"MY15";"Kuantan";"Kuantan";"Greenhouse gas capture";20,9;84;0;88;6,33;79;0;88
"MY";"MY16";"Kuching";"Kuching";"Greenhouse gas capture";12,94;100;0;88;1,33;99;0;88
"MY";"MY24";"Seremban";"Seremban";"Greenhouse gas capture";24,88;76;0;88;14,14;70;0;88
"MY";"MY29";"Sandakan";"Sandakan";"Greenhouse gas capture";7,96;110;0;88;0,15;110;0;88
"MY";"MY8";"Ipoh";"Ipoh";"Greenhouse gas capture";25,37;75;0;88;15,2;69;0;88
"MY";"MY9";"Johor Bahru";"Johor Bahru";"Greenhouse gas capture";18,41;89;0;88;4,38;87;0;88
"PH";"PH1";"Angeles";"Angeles City";"Greenhouse gas capture";6,47;113;0;88;0,13;113;0;88
"PH";"PH12";"Cebu";"Cebu City";"Greenhouse gas capture";3,98;118;0;88;0,04;118;0;88
"PH";"PH15";"Davao";"Davao City";"Greenhouse gas capture";0;126;0;88;0;126;0;88
"PH";"PH18";"General Santos";"General Santos City";"Greenhouse gas capture";8,96;108;0;88;0,21;108;0;88
"PH";"PH2";"Bacolod";"Bacolod";"Greenhouse gas capture";17,41;91;0;88;3,88;89;0;88
"PH";"PH21";"Iloilo";"Iloilo City";"Greenhouse gas capture";14,93;96;0;88;1,91;95;0;88
"PH";"PH3";"Baguio";"Baguio City";"Greenhouse gas capture";6,47;113;0;88;0,13;113;0;88
"PH";"PH32";"Manila";"Manila";"Greenhouse gas capture";23,88;78;0;88;10,33;72;0;88
"PH";"PH46";"Tarlac";"Tarlac";"Greenhouse gas capture";14,43;97;0;88;1,88;96;0;88
"PH";"PH5";"Batangas";"Batangas City";"Greenhouse gas capture";17,91;90;0;88;4,07;88;0;88
"PH";"PH52";"San Fernando";"San Fernando";"Greenhouse gas capture";13,43;99;0;88;1,52;98;0;88
"PH";"PH9";"Cagayan de Oro";"Cagayan de Oro City";"Greenhouse gas capture";15,92;94;0;88;2,67;92;0;88
"SG";"SGZZZ";"Singapore";"Singapore";"Greenhouse gas capture";75,12;34;2;30;36,13;38;0,25;42
"TH";"TH1";"Bangkok";"Bangkok";"Greenhouse gas capture";81,59;26;1;40;71,66;9;1,73;13
"TH";"TH13";"Rayong";"Rayong";"Greenhouse gas capture";30,85;65;0;88;27,62;52;0;88
"TH";"TH16";"Surat Thani";"Suphan Buri";"Greenhouse gas capture";22,89;80;0;88;8,27;74;0;88
"TH";"TH17";"Ubon Ratchathani";"Ubon Ratchathani";"Greenhouse gas capture";13,93;98;0;88;1,64;97;0;88
"TH";"TH18";"Udon Thani";"Udon Thani";"Greenhouse gas capture";8,46;109;0;88;0,18;109;0;88
"TH";"TH2";"Chiang Mai";"Chiang Mai";"Greenhouse gas capture";16,42;93;0;88;2,98;91;0;88
"TH";"TH3";"Chon Buri";"Chon Buri";"Greenhouse gas capture";11,44;103;0;88;0,49;103;0;88
"TH";"TH6";"Khon Kaen";"Khon-Kaen";"Greenhouse gas capture";7,46;111;0;88;0,14;111;0;88
"TH";"TH7";"Lampang";"Lampang";"Greenhouse gas capture";4,48;117;0;88;0,06;117;0;88
"TH";"TH9";"Nakhon Ratchasima";"Nakhon Ratchasima";"Greenhouse gas capture";77,61;31;1;40;39,13;32;105,87;1
"TW";"TW000";"Chinese Taipei";"Taipei";"Greenhouse gas capture";62,69;47;1;40;6,68;75;0,16;47
"VN";"VN11";"Ho Chi Minh City";"Ho Chi Minh City";"Greenhouse gas capture";31,84;63;0;88;29,61;48;0;88
"VN";"VN12";"Hanoi";"Hanoi";"Greenhouse gas capture";31,34;64;0;88;28,24;50;0;88
"VN";"VN18";"Nha Trang";"Nha Trang";"Greenhouse gas capture";11,94;102;0;88;1,17;101;0;88
"VN";"VN7";"Can Tho";"Can Tho";"Greenhouse gas capture";19,4;87;0;88;4,54;85;0;88
"VN";"VN9";"Da Nang";"Da Nang";"Greenhouse gas capture";0;126;0;88;0;126;0;88
"CN";"CN12";"Beijing";"Beijing";"Wind energy";95,59;6;175;1;43,76;27;1,7;19
"CN";"CN126";"Nanchang";"Nanchang";"Wind energy";74,51;37;2;42;49,61;20;0,98;32
"CN";"CN128";"Nanning";"Nanning";"Wind energy";77,45;27;2;42;58,38;14;1,59;20
"CN";"CN153";"Shijiazhuang";"Shijiazhuang";"Wind energy";78,92;23;4;30;41,26;28;1,03;31
"CN";"CN161";"Taiyuan";"Taiyuan";"Wind energy";91,67;8;6;25;60,21;11;3,44;10
"CN";"CN164";"Urumqi";"Urumqi";"Wind energy";76,47;30;1;56;59,9;12;3,73;9
"CN";"CN167";"Wuhan";"Wuhan";"Wind energy";57,84;59;2;42;23,59;53;0,13;62
"CN";"CN169";"Xian";"Xian";"Wind energy";76,47;30;4;30;33,21;41;0,92;33
"CN";"CN17";"Changsha";"Changsha";"Wind energy";99,02;2;14;16;79,91;1;2,75;11
"CN";"CN191";"Shenzhen";"Shenzhen";"Wind energy";69,61;47;16;13;8,48;76;0,08;63
"CN";"CN20";"Chengdu";"Chengdu";"Wind energy";59,31;57;2;42;23,16;54;0,27;56
"CN";"CN23";"Chongqing";"Chongqing";"Wind energy";63,73;55;3;34;17,5;63;0,71;45
"CN";"CN238";"Changchun";"Changchun";"Wind energy";77,45;27;2;42;58,95;13;1,47;21
"CN";"CN277";"Hangzhou";"Hangzhou";"Wind energy";69,61;47;14;16;13,51;68;0,34;52
"CN";"CN280";"Harbin";"Harbin";"Wind energy";68,14;50;1;56;48,13;21;1,09;28
"CN";"CN282";"Hefei";"Hefei";"Wind energy";69,12;49;2;42;38,96;30;0,41;50
"CN";"CN335";"Nanjing";"Nanjing";"Wind energy";91,18;9;54;4;46,25;24;0,85;36
"CN";"CN357";"Shanghai";"Shanghai";"Wind energy";74,51;37;33;6;9,19;74;0,59;46
"CN";"CN362";"Shenyang";"Shenyang";"Wind energy";100;1;17;12;71,49;3;2,67;12
"CN";"CN383";"Tianjin";"Tianjin";"Wind energy";79,9;20;6;25;28,5;46;1,3;25
"CN";"CN393";"Weifang";"Weifang";"Wind energy";84,31;15;20;10;30;45;0,81;37
"CN";"CN400";"Xiamen";"Xiamen";"Wind energy";70,1;44;5;28;26,41;50;0,41;50
"CN";"CN48";"Guangzhou";"Guangzhou";"Wind energy";79,41;22;33;6;23,11;55;0,43;48
"CN";"CN50";"Guiyang";"Guiyang";"Wind energy";70,1;44;1;56;46,67;23;1,93;17
"CN";"CN64";"Inner Mongolia";"Hohhot";"Wind energy";86,27;13;3;34;57,83;15;3,76;8
"CN";"CN95";"Kunming";"Kunming";"Wind energy";75,98;32;2;42;39,39;29;2;16
"CN";"CN98";"Lanzhou";"Lanzhou";"Wind energy";96,57;5;8;22;64,71;4;16,21;6
"HK";"HK000";"Hong Kong";"Hong Kong";"Wind energy";72,06;42;4;30;34,27;38;0,33;53
"ID";"ID102";"Tasikmalaya";"Tasikmalaya";"Wind energy";0;124;0;96;0;124;0;96
"ID";"ID107";"Yogyakarta";"Yogyakarta";"Wind energy";21,08;81;0;96;7,13;80;0;96
"ID";"ID2";"Balikpapan";"Balikpapan";"Wind energy";3,43;117;0;96;0,04;117;0;96
"ID";"ID27";"Denpasar";"Denpasar";"Wind energy";11,27;101;0;96;0,43;101;0;96
"ID";"ID33";"Jakarta";"Jakarta";"Wind energy";17,65;88;0;96;3,49;88;0;96
"ID";"ID4";"Bandung";"Bandung";"Wind energy";14,22;95;0;96;2,38;95;0;96
"ID";"ID52";"Malang";"Malang";"Wind energy";14,71;94;0;96;2,41;94;0;96
"ID";"ID55";"Medan";"Medan";"Wind energy";0;124;0;96;0;124;0;96
"ID";"ID7";"Batam";"Batam";"Wind energy";60,78;56;1;56;4,22;84;167,77;1
"ID";"ID70";"Pemalang";"Padang";"Wind energy";6,86;110;0;96;0,11;110;0;96
"ID";"ID85";"Semarang";"Palembang";"Wind energy";73,53;40;1;56;45,51;25;93,21;2
