"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL31","B82Y",2,0.46,27.27,23.98,"west"
"NL32","B82Y",12,1.69,40.85,23.98,"west"
"NL33","B82Y",25,2.39,39.55,23.98,"west"
"NL31","C01B",10,1.02,26.4,25.81,"west"
"NL32","C01B",41,2.58,60.17,25.81,"west"
"NL33","C01B",31,1.32,48.99,25.81,"west"
"NL33","C01C",2,0.97,64.89,33.43,"west"
"NL32","C01D",1,1.15,56.38,42.71,"west"
"NL32","C01F",1,0.32,54.84,31.1,"west"
"NL33","C01F",7,1.51,28.45,31.1,"west"
"NL31","C01G",1,0.47,20.92,35.18,"west"
"NL32","C01G",2,0.58,57.25,35.18,"west"
"NL33","C01G",2,0.39,38.47,35.18,"west"
"NL31","C01P",2,0.35,24.58,32.76,"west"
"NL32","C01P",12,1.28,39.31,32.76,"west"
"NL33","C01P",6,0.43,40.34,32.76,"west"
"NL31","C02F",14,1.7,33.02,30.46,"west"
"NL32","C02F",23,1.72,49.07,30.46,"west"
"NL33","C02F",28,1.41,55.57,30.46,"west"
"NL32","C03B",4,0.77,29.97,47.27,"west"
"NL33","C03B",4,0.52,24.1,47.27,"west"
"NL31","C03C",1,0.18,17.2,42.45,"west"
"NL32","C03C",2,0.22,30.63,42.45,"west"
"NL33","C03C",1,0.07,26.64,42.45,"west"
"NL23","C04B",1,0.64,32.44,38.24,"west"
"NL31","C04B",3,0.29,14.84,38.24,"west"
"NL32","C04B",7,0.41,36.17,38.24,"west"
"NL33","C04B",12,0.47,24.82,38.24,"west"
"NL32","C05B",2,2.91,90.6,52.71,"west"
"NL31","C05C",1,1.18,54.03,46.85,"west"
"NL32","C05C",5,3.64,83.71,46.85,"west"
"NL33","C05C",1,0.49,22.26,46.85,"west"
"NL31","C05D",1,1.28,47.74,47.03,"west"
"NL32","C05D",8,6.29,83.71,47.03,"west"
"NL32","C05F",2,1.16,71.91,36.71,"west"
"NL33","C05F",2,0.78,40.59,36.71,"west"
"NL31","C05G",2,1.67,52.91,40.5,"west"
"NL32","C05G",8,4.11,85.39,40.5,"west"
"NL33","C05G",1,0.35,18.58,40.5,"west"
"NL32","C06B",1,1.61,12.06,43.69,"west"
"NL33","C06B",9,9.8,22.87,43.69,"west"
"NL23","C07B",3,4.32,38.68,26.36,"west"
"NL32","C07B",15,1.98,76.55,26.36,"west"
"NL33","C07B",5,0.45,57.72,26.36,"west"
"NL23","C07C",2,0.67,43.48,25.72,"west"
"NL31","C07C",36,1.78,43.15,25.72,"west"
"NL32","C07C",109,3.33,71.45,25.72,"west"
"NL33","C07C",59,1.22,56.19,25.72,"west"
"NL23","C07D",4,0.93,59.91,16.24,"west"
"NL31","C07D",16,0.55,51.24,16.24,"west"
"NL32","C07D",60,1.27,67.74,16.24,"west"
"NL33","C07D",41,0.59,59.54,16.24,"west"
"NL31","C07F",5,0.67,38.72,25.12,"west"
"NL32","C07F",9,0.74,64.62,25.12,"west"
"NL33","C07F",7,0.39,47.49,25.12,"west"
"NL31","C07G",1,2.53,62.16,39.91,"west"
"NL32","C07G",2,3.12,59.4,39.91,"west"
"NL33","C07G",1,1.05,68.67,39.91,"west"
"NL23","C07H",1,2.08,52.42,25.32,"west"
"NL31","C07H",7,2.16,72.42,25.32,"west"
"NL32","C07H",6,1.14,78.74,25.32,"west"
"NL33","C07H",13,1.67,75.79,25.32,"west"
"NL23","C07J",1,12.2,52.81,33.82,"west"
"NL23","C07K",6,1.4,66.08,13.26,"west"
"NL31","C07K",120,4.16,89.48,13.26,"west"
"NL32","C07K",92,1.96,82.2,13.26,"west"
"NL33","C07K",110,1.59,88.59,13.26,"west"
"NL31","C08B",3,1.09,54.98,30.48,"west"
"NL32","C08B",4,0.89,55.3,30.48,"west"
"NL33","C08B",18,2.72,55.92,30.48,"west"
"NL31","C08C",1,1.17,6.55,50.08,"west"
"NL32","C08C",1,0.72,11.38,50.08,"west"
"NL23","C08F",2,0.94,59.26,40.07,"west"
"NL31","C08F",8,0.56,27.96,40.07,"west"
"NL32","C08F",15,0.65,37.69,40.07,"west"
"NL33","C08F",14,0.41,24.05,40.07,"west"
"NL23","C08G",3,1,61.84,35.74,"west"
"NL31","C08G",22,1.09,22.94,35.74,"west"
"NL32","C08G",44,1.35,39.56,35.74,"west"
"NL33","C08G",25,0.52,21.96,35.74,"west"
"NL31","C08H",3,3.09,53.64,34.44,"west"
"NL32","C08H",4,2.53,49.05,34.44,"west"
"NL33","C08H",5,2.14,55.85,34.44,"west"
"NL23","C08J",7,2.97,58.73,36.82,"west"
"NL31","C08J",8,0.5,26.24,36.82,"west"
"NL32","C08J",19,0.74,34.4,36.82,"west"
"NL33","C08J",15,0.39,20.06,36.82,"west"
"NL23","C08K",9,2.86,58.27,42.98,"west"
"NL31","C08K",11,0.52,24.93,42.98,"west"
"NL32","C08K",23,0.67,36.04,42.98,"west"
"NL33","C08K",30,0.59,17.06,42.98,"west"
"NL23","C08L",15,3.59,54.8,40.99,"west"
"NL31","C08L",12,0.43,30.61,40.99,"west"
"NL32","C08L",45,0.99,36.63,40.99,"west"
"NL33","C08L",43,0.64,23.45,40.99,"west"
"NL32","C09B",1,0.29,41.42,34.03,"west"
"NL33","C09B",3,0.58,36.69,34.03,"west"
"NL23","C09C",1,2.85,30.03,44.2,"west"
"NL32","C09C",1,0.26,46.92,44.2,"west"
"NL33","C09C",2,0.35,30.68,44.2,"west"
"NL23","C09D",4,1.66,46.27,38.64,"west"
"NL31","C09D",17,1.05,22.3,38.64,"west"
"NL32","C09D",29,1.1,34.86,38.64,"west"
"NL33","C09D",38,0.97,22.97,38.64,"west"
"NL23","C09F",4,220.25,34.94,61.32,"west"
"NL32","C09F",3,15.11,50.6,61.32,"west"
"NL33","C09F",4,13.63,39.16,61.32,"west"
"NL33","C09H",1,5.11,39.38,51.89,"west"
"NL23","C09J",5,3.94,55.33,38.67,"west"
"NL31","C09J",6,0.7,29,38.67,"west"
"NL32","C09J",14,1.01,37.31,38.67,"west"
"NL33","C09J",17,0.83,19.19,38.67,"west"
"NL23","C09K",2,1.29,28.15,34.06,"west"
"NL31","C09K",7,0.67,24.82,34.06,"west"
"NL32","C09K",27,1.59,39.18,34.06,"west"
"NL33","C09K",24,0.96,37.67,34.06,"west"
"NL32","C10B",5,3.41,66.67,41.01,"west"
"NL33","C10B",3,1.38,68.11,41.01,"west"
"NL33","C10C",1,3.09,80.39,55.08,"west"
"NL23","C10G",4,6.99,27.4,20.28,"west"
"NL31","C10G",11,2.86,40,20.28,"west"
"NL32","C10G",60,9.59,74.55,20.28,"west"
"NL33","C10G",18,1.95,79.22,20.28,"west"
"NL32","C10J",12,8.24,68.4,47.09,"west"
"NL33","C10J",4,1.86,71.76,47.09,"west"
"NL32","C10K",11,9.73,82.24,46.58,"west"
"NL33","C10K",2,1.2,84.9,46.58,"west"
"NL23","C10L",1,2.01,22.93,30.34,"west"
"NL31","C10L",6,1.79,36.1,30.34,"west"
"NL32","C10L",15,2.75,69.15,30.34,"west"
"NL33","C10L",15,1.86,74.51,30.34,"west"
"NL31","C10M",2,0.72,20.47,31.56,"west"
"NL32","C10M",5,1.11,74.97,31.56,"west"
"NL33","C10M",22,3.32,68.43,31.56,"west"
"NL31","C10N",2,0.82,17.42,34.09,"west"
"NL32","C10N",4,1.01,74.87,34.09,"west"
"NL33","C10N",22,3.74,68.48,34.09,"west"
"NL31","C11B",4,1.54,62.86,24.31,"west"
"NL32","C11B",11,2.6,64.79,24.31,"west"
"NL33","C11B",20,3.2,76.21,24.31,"west"
"NL31","C11C",2,2.93,63.51,34.42,"west"
"NL32","C11C",13,11.72,74.88,34.42,"west"
"NL33","C11C",4,2.44,78.44,34.42,"west"
"NL23","C11D",3,1.91,35.09,29.17,"west"
"NL31","C11D",7,0.66,48.85,29.17,"west"
"NL32","C11D",13,0.76,47.82,29.17,"west"
"NL33","C11D",27,1.07,43.46,29.17,"west"
"NL31","C12C",1,1.44,63.01,42.11,"west"
"NL32","C12C",8,7.08,80.89,42.11,"west"
"NL33","C12C",9,5.39,67.89,42.11,"west"
"NL23","C12G",2,23.73,33.93,32.68,"west"
"NL32","C12G",2,2.17,83.48,32.68,"west"
"NL33","C12G",1,0.73,85.1,32.68,"west"
"NL31","C12H",1,2.26,48.36,39.66,"west"
"NL32","C12H",4,5.57,78.89,39.66,"west"
"NL33","C12H",5,4.71,53.28,39.66,"west"
"NL23","C12J",2,238.61,59.73,55.67,"west"
"NL32","C12J",2,21.83,74.78,55.67,"west"
"NL33","C12J",2,14.77,53.54,55.67,"west"
"NL31","C12M",3,0.63,50.88,29.99,"west"
"NL32","C12M",2,0.26,52.49,29.99,"west"
"NL33","C12M",14,1.22,61.55,29.99,"west"
"NL23","C12N",7,1.48,53.3,13.21,"west"
"NL31","C12N",97,3.06,81.91,13.21,"west"
"NL32","C12N",90,1.75,76.42,13.21,"west"
"NL33","C12N",214,2.81,84.85,13.21,"west"
"NL31","C12P",23,2.61,76.25,21.7,"west"
"NL32","C12P",16,1.12,76.25,21.7,"west"
"NL33","C12P",60,2.84,85.88,21.7,"west"
"NL23","C12Q",3,1.43,35.83,16.6,"west"
"NL31","C12Q",40,2.82,73.27,16.6,"west"
"NL32","C12Q",49,2.13,52.88,16.6,"west"
"NL33","C12Q",64,1.88,66.47,16.6,"west"
"NL23","C12R",1,3.25,62.47,27.97,"west"
"NL31","C12R",5,2.42,79.31,27.97,"west"
"NL32","C12R",6,1.79,70.99,27.97,"west"
"NL33","C12R",10,2.01,75.25,27.97,"west"
"NL23","C12Y",1,0.68,59.46,16.48,"west"
"NL31","C12Y",26,2.61,81.09,16.48,"west"
"NL32","C12Y",20,1.24,76.52,16.48,"west"
"NL33","C12Y",49,2.05,88.04,16.48,"west"
"NL32","C13B",1,3.71,82.74,51.77,"west"
"NL33","C13B",2,5.01,83.25,51.77,"west"
"NL31","C13K",1,2.07,64.8,41.42,"west"
"NL32","C13K",9,11.48,77.09,41.42,"west"
"NL33","C13K",4,3.45,91.34,41.42,"west"
"NL32","C14C",2,3.89,27.86,58.49,"west"
"NL32","C21B",10,9.58,78.78,60.6,"west"
"NL33","C21B",1,0.65,19.54,60.6,"west"
"NL31","C21C",1,1.38,5.38,59.34,"west"
"NL32","C21C",7,5.93,71.35,59.34,"west"
"NL31","C21D",2,0.51,5.33,62.78,"west"
"NL32","C21D",31,4.85,42.33,62.78,"west"
"NL33","C21D",1,0.11,7.07,62.78,"west"
"NL23","C22B",1,3.33,17.71,38.07,"west"
"NL31","C22B",1,0.5,16.67,38.07,"west"
"NL32","C22B",7,2.14,46.13,38.07,"west"
"NL33","C22B",2,0.41,36.61,38.07,"west"
"NL31","C22C",4,0.56,7.32,53.5,"west"
"NL32","C22C",31,2.69,32.18,53.5,"west"
"NL33","C22C",2,0.12,11.57,53.5,"west"
"NL32","C22F",2,0.69,42.43,59.23,"west"
"NL23","C23C",3,1.9,22.98,41.12,"west"
"NL31","C23C",4,0.38,16.21,41.12,"west"
"NL32","C23C",36,2.09,39.12,41.12,"west"
"NL33","C23C",23,0.9,24.58,41.12,"west"
"NL33","C23D",2,6.99,8.59,72.18,"west"
"NL32","C23F",3,1.67,41.83,47.32,"west"
"NL33","C23F",1,0.38,24.6,47.32,"west"
"NL31","C25B",6,2.14,27.2,35.85,"west"
"NL32","C25B",5,1.1,55.77,35.85,"west"
"NL33","C25B",13,1.93,53.42,35.85,"west"
"NL33","C25C",1,0.86,32.98,50.24,"west"
"NL32","C25D",10,2.31,41.01,47.43,"west"
"NL33","C25D",4,0.63,17.27,47.43,"west"
"NL31","C30B",2,1.68,17.28,43.38,"west"
"NL32","C30B",3,1.55,54.71,43.38,"west"
"NL31","C40B",1,1.63,83.25,26.78,"west"
"NL32","C40B",1,1,69.95,26.78,"west"
"NL33","C40B",1,0.68,82.76,26.78,"west"
"NL23","D01D",4,15.7,49.45,42.3,"west"
"NL31","D01D",2,1.17,17.73,42.3,"west"
"NL32","D01D",4,1.44,43.63,42.3,"west"
"NL33","D01D",2,0.49,9.7,42.3,"west"
"NL31","D01F",2,0.85,39.18,42.76,"west"
"NL32","D01F",5,1.31,45.65,42.76,"west"
"NL33","D01F",2,0.35,14.71,42.76,"west"
"NL23","D02G",1,5.76,53.71,54.21,"west"
"NL31","D02G",2,1.71,27.85,54.21,"west"
"NL32","D02G",5,2.63,31.17,54.21,"west"
"NL23","D02J",3,56.02,56.67,64.97,"west"
"NL32","D02J",2,3.42,53.59,64.97,"west"
"NL31","D03D",2,1.24,26.28,53.61,"west"
"NL33","D03D",3,0.77,9.16,53.61,"west"
"NL31","D03J",1,9.98,21.82,78.03,"west"
"NL23","D04B",1,4.36,32.22,52.49,"west"
"NL32","D04B",1,0.4,29.13,52.49,"west"
"NL23","D04H",3,6.46,40.16,47.72,"west"
"NL31","D04H",2,0.64,24.27,47.72,"west"
"NL32","D04H",1,0.2,35.46,47.72,"west"
"NL33","D04H",1,0.13,13.42,47.72,"west"
"NL32","D05C",2,3.93,17.19,65.71,"west"
"NL31","D06B",1,2.02,19.16,55.92,"west"
"NL31","D06F",3,0.52,21.38,56.01,"west"
"NL32","D06F",4,0.43,16.78,56.01,"west"
"NL33","D06F",9,0.66,24.49,56.01,"west"
"NL31","D06L",1,4.26,27.45,52.65,"west"
"NL23","D06M",1,2.86,39.93,47.23,"west"
"NL31","D06M",1,0.42,35.71,47.23,"west"
"NL31","D06N",3,2.56,18.95,54.73,"west"
"NL32","D06N",2,1.05,40.68,54.73,"west"
"NL33","D06N",1,0.36,14.48,54.73,"west"
"NL31","D06P",1,0.92,38.37,55.8,"west"
"NL32","D06P",1,0.57,22.34,55.8,"west"
"NL23","D07B",1,6.97,37.35,51.77,"west"
"NL31","D07B",1,1.04,30.32,51.77,"west"
"NL32","D07B",2,1.28,40.37,51.77,"west"
"NL33","D07B",1,0.43,39.2,51.77,"west"
"NL23","D10B",1,1.98,45.41,45.99,"west"
"NL31","D10B",2,0.59,36.69,45.99,"west"
"NL32","D10B",5,0.91,38.74,45.99,"west"
"NL33","D10B",4,0.49,10.01,45.99,"west"
"NL31","D21C",2,1.16,32.23,34.85,"west"
"NL32","D21C",2,0.71,37.02,34.85,"west"
"NL33","D21C",8,1.93,39.98,34.85,"west"
"NL31","D21H",3,0.69,30.19,43.85,"west"
"NL32","D21H",3,0.43,27.93,43.85,"west"
"NL33","D21H",3,0.29,27.73,43.85,"west"
"NL32","D21J",3,5.95,18.82,40.45,"west"
"NL31","E01B",6,3.67,44.8,50.1,"west"
"NL32","E01B",3,1.13,29.36,50.1,"west"
"NL33","E01B",1,0.25,41.44,50.1,"west"
"NL23","E01C",1,2.17,26.42,45.07,"west"
"NL31","E01C",3,0.97,31.63,45.07,"west"
"NL32","E01C",9,1.78,53.85,45.07,"west"
"NL33","E01C",13,1.74,36.73,45.07,"west"
"NL31","E01D",3,5.35,38,50.57,"west"
"NL33","E01D",3,2.23,46.86,50.57,"west"
"NL23","E01F",1,4.49,23.11,42.24,"west"
"NL32","E01F",4,1.64,56.24,42.24,"west"
"NL33","E01F",10,2.78,49.49,42.24,"west"
"NL31","E01H",2,2.35,26.98,55.69,"west"
"NL32","E01H",3,2.17,50.47,55.69,"west"
"NL33","E01H",1,0.49,46.74,55.69,"west"
"NL31","E02B",13,7.64,54.59,30.89,"west"
"NL32","E02B",4,1.45,65.63,30.89,"west"
"NL33","E02B",40,9.79,61.59,30.89,"west"
"NL31","E02D",11,3.97,40.96,46.29,"west"
"NL32","E02D",6,1.33,62.19,46.29,"west"
"NL33","E02D",36,5.41,59.59,46.29,"west"
"NL32","E02F",8,1.82,43.55,52.65,"west"
"NL33","E02F",27,4.15,47.64,52.65,"west"
"NL23","E03B",2,11.04,49.45,43.51,"west"
"NL32","E03B",2,1.01,40.84,43.51,"west"
"NL33","E03B",4,1.37,51.28,43.51,"west"
"NL23","E03C",2,5.32,45.53,48.94,"west"
"NL31","E03C",3,1.19,19.39,48.94,"west"
"NL32","E03C",4,0.97,49.38,48.94,"west"
"NL33","E03C",11,1.81,36.45,48.94,"west"
"NL32","E03D",1,0.47,40.73,50.08,"west"
"NL33","E03D",1,0.31,60.49,50.08,"west"
"NL23","E03F",5,21.82,44.35,49.6,"west"
"NL32","E03F",8,3.19,49.32,49.6,"west"
"NL33","E03F",2,0.54,57.36,49.6,"west"
"NL23","E04B",5,4.1,45.4,39.27,"west"
"NL31","E04B",4,0.49,25.83,39.27,"west"
"NL32","E04B",15,1.13,51.27,39.27,"west"
"NL33","E04B",19,0.96,45.09,39.27,"west"
"NL23","E04C",1,1.74,41.11,44.6,"west"
"NL31","E04C",3,0.78,19.77,44.6,"west"
"NL32","E04C",9,1.43,46.06,44.6,"west"
"NL33","E04C",10,1.08,23.87,44.6,"west"
"NL23","E04D",1,3,51.8,40.64,"west"
"NL31","E04D",1,0.45,25.9,40.64,"west"
"NL32","E04D",5,1.37,52.32,40.64,"west"
"NL33","E04D",10,1.86,31.9,40.64,"west"
"NL31","E04F",3,0.49,23.75,46.38,"west"
"NL32","E04F",10,1,42.43,46.38,"west"
"NL33","E04F",14,0.95,30.75,46.38,"west"
"NL31","E04G",2,0.74,29.55,50.59,"west"
"NL32","E04G",2,0.45,57.2,50.59,"west"
"NL33","E04G",1,0.15,42.93,50.59,"west"
"NL31","E04H",11,2.67,39.19,35.73,"west"
"NL32","E04H",9,1.34,58.69,35.73,"west"
"NL33","E04H",14,1.41,46.46,35.73,"west"
"NL31","E05B",7,0.97,21.66,52.6,"west"
"NL32","E05B",4,0.34,23.84,52.6,"west"
"NL33","E05B",10,0.58,17.21,52.6,"west"
"NL31","E05C",1,0.46,22.39,59.4,"west"
"NL33","E05C",4,0.77,12.41,59.4,"west"
"NL23","E05D",1,1.67,37.94,60.15,"west"
"NL31","E05D",7,1.74,48.34,60.15,"west"
"NL32","E05D",5,0.76,12.57,60.15,"west"
"NL33","E05D",4,0.41,18.17,60.15,"west"
"NL23","E05F",1,1.38,30.38,63.31,"west"
"NL31","E05F",4,0.82,61.16,63.31,"west"
"NL32","E05F",5,0.63,10.86,63.31,"west"
"NL33","E05F",3,0.26,14.34,63.31,"west"
"NL23","E05Y",1,0.96,64.22,61,"west"
"NL31","E05Y",7,1,35.08,61,"west"
"NL32","E05Y",7,0.62,10.94,61,"west"
"NL33","E05Y",6,0.36,14.77,61,"west"
"NL23","E06B",3,2.51,39.33,44.01,"west"
"NL31","E06B",12,1.49,26.63,44.01,"west"
"NL32","E06B",13,1,38.21,44.01,"west"
"NL33","E06B",44,2.28,25,44.01,"west"
"NL32","E06C",5,6.73,48.81,49.62,"west"
"NL31","E21B",4,0.49,31.26,25.59,"west"
"NL32","E21B",12,0.9,36.52,25.59,"west"
"NL33","E21B",94,4.77,48.37,25.59,"west"
"NL33","E21C",2,1.43,39.59,66.95,"west"
"NL31","E21D",1,1.28,20.78,59.96,"west"
"NL32","E21D",1,0.79,30.74,59.96,"west"
"NL33","E21D",1,0.53,51.73,59.96,"west"
"NL23","F01D",3,1.74,44.32,49.05,"west"
"NL33","F01D",6,0.22,13.15,49.05,"west"
"NL31","F01K",1,0.44,7.3,56.2,"west"
"NL33","F01K",6,1.11,44.46,56.2,"west"
"NL31","F01L",1,0.44,5.21,58.5,"west"
"NL32","F01L",2,0.55,8.44,58.5,"west"
"NL33","F01L",1,0.18,6.82,58.5,"west"
"NL32","F01M",2,0.61,34.3,52.91,"west"
"NL33","F01M",2,0.41,17.01,52.91,"west"
"NL32","F01N",4,0.34,30.8,50.74,"west"
"NL33","F01N",6,0.35,44.62,50.74,"west"
"NL23","F02B",1,1.16,22.05,49.56,"west"
"NL31","F02B",1,0.17,7.14,49.56,"west"
"NL32","F02B",9,0.96,8.91,49.56,"west"
"NL33","F02B",4,0.29,14.29,49.56,"west"
"NL23","F02C",1,1.19,35.5,39.14,"west"
"NL31","F02C",2,0.35,5.18,39.14,"west"
"NL33","F02C",8,0.59,19.59,39.14,"west"
"NL23","F02D",1,1.16,18.53,56.24,"west"
"NL31","F02D",1,0.17,6.6,56.24,"west"
"NL32","F02D",5,0.53,7.99,56.24,"west"
"NL32","F02G",1,0.79,8.76,62.44,"west"
"NL33","F02G",3,1.59,31.62,62.44,"west"
"NL33","F02K",4,0.88,20.88,33.43,"west"
"NL32","F02M",5,0.37,13.44,47.31,"west"
"NL33","F02M",3,0.15,20.02,47.31,"west"
"NL31","F03B",3,2.22,48.5,34.06,"west"
"NL32","F03B",1,0.45,61.43,34.06,"west"
"NL33","F03B",1,0.31,43.19,34.06,"west"
"NL23","F03D",1,0.67,16.1,27.71,"west"
"NL31","F03D",21,2.09,45.66,27.71,"west"
"NL32","F03D",23,1.41,64.39,27.71,"west"
"NL33","F03D",29,1.2,40,27.71,"west"
"NL31","F03G",2,1.81,21.01,41.1,"west"
"NL32","F03G",1,0.56,28.79,41.1,"west"
"NL31","F04B",5,0.84,18.32,48.24,"west"
"NL32","F04B",3,0.31,22.74,48.24,"west"
"NL33","F04B",4,0.28,18.69,48.24,"west"
"NL32","F04C",1,0.22,16.13,50.9,"west"
"NL33","F04C",2,0.3,10.04,50.9,"west"
"NL23","F04D",2,1.57,37.5,53.18,"west"
"NL32","F04D",1,0.07,20.74,53.18,"west"
"NL33","F04D",4,0.19,14.02,53.18,"west"
"NL32","F04F",2,2.64,27.91,51.3,"west"
"NL23","F05B",1,0.72,15.43,23.32,"west"
"NL31","F05B",20,2.13,48.94,23.32,"west"
"NL32","F05B",18,1.18,57.12,23.32,"west"
"NL33","F05B",16,0.71,56.2,23.32,"west"
"NL31","F05C",1,2.66,14.36,63.52,"west"
"NL23","F05D",3,1.39,43.15,46.99,"west"
"NL31","F05D",2,0.14,5.22,46.99,"west"
"NL33","F05D",10,0.29,13.38,46.99,"west"
"NL31","F15B",7,1.45,14.81,55.21,"west"
"NL32","F15B",10,1.28,23.88,55.21,"west"
"NL33","F15B",12,1.04,28.36,55.21,"west"
"NL31","F15D",2,5.23,27.87,53.5,"west"
"NL32","F15D",1,1.61,39.02,53.5,"west"
"NL33","F15D",4,4.36,46.23,53.5,"west"
"NL23","F16B",8,4.61,26.31,52.66,"west"
"NL31","F16B",9,0.77,22.51,52.66,"west"
"NL32","F16B",11,0.58,34.85,52.66,"west"
"NL33","F16B",14,0.5,27.19,52.66,"west"
"NL31","F16C",11,1.3,15.53,60.07,"west"
"NL32","F16C",16,1.16,23.26,60.07,"west"
"NL33","F16C",15,0.74,18.52,60.07,"west"
"NL31","F16D",2,0.19,11.01,55.41,"west"
"NL32","F16D",2,0.12,18.32,55.41,"west"
"NL33","F16D",5,0.19,16.39,55.41,"west"
"NL31","F16F",1,0.15,21.4,57.37,"west"
"NL32","F16F",2,0.19,22.6,57.37,"west"
"NL33","F16F",12,0.76,21.2,57.37,"west"
"NL33","F16G",5,1.25,31.17,51.95,"west"
"NL23","F16H",1,0.53,19.22,59.18,"west"
"NL31","F16H",10,0.78,15.39,59.18,"west"
"NL32","F16H",18,0.86,22.3,59.18,"west"
"NL33","F16H",13,0.42,18.99,59.18,"west"
"NL23","F16J",2,3.21,31.2,57.79,"west"
"NL31","F16J",3,0.72,22.18,57.79,"west"
"NL32","F16J",3,0.44,25.44,57.79,"west"
"NL33","F16J",4,0.4,21.18,57.79,"west"
"NL23","F16K",3,1.88,24.88,45.56,"west"
"NL31","F16K",7,0.65,22.86,45.56,"west"
"NL32","F16K",9,0.52,30.95,45.56,"west"
"NL33","F16K",11,0.43,31.57,45.56,"west"
"NL23","F16L",20,10.6,40.85,49.4,"west"
"NL31","F16L",17,1.34,22.12,49.4,"west"
"NL32","F16L",27,1.31,31.52,49.4,"west"
"NL33","F16L",54,1.77,30.71,49.4,"west"
"NL31","F16M",1,0.44,22.31,51.09,"west"
"NL32","F16M",8,2.19,40.56,51.09,"west"
"NL33","F16M",7,1.3,30.8,51.09,"west"
"NL31","F16N",1,0.95,15.84,51.8,"west"
"NL32","F16N",2,1.17,22.77,51.8,"west"
"NL31","F16P",2,1.96,9.16,71.08,"west"
"NL32","F16S",1,9.82,51.68,45.67,"west"
"NL31","F17C",2,0.59,26.91,43.38,"west"
"NL32","F17C",10,1.81,46.01,43.38,"west"
"NL33","F17C",11,1.35,50.69,43.38,"west"
"NL32","F17D",2,2.55,45.38,51.95,"west"
"NL33","F17D",2,1.73,55.74,51.95,"west"
"NL32","F21K",4,1.26,13.94,52.65,"west"
"NL33","F21K",1,0.21,13.43,52.65,"west"
"NL32","F21S",6,0.44,17.38,54.29,"west"
"NL33","F21S",5,0.25,13.37,54.29,"west"
"NL31","F21V",1,0.11,7.19,51.38,"west"
"NL32","F21V",10,0.67,23.05,51.38,"west"
"NL33","F21V",8,0.36,15.12,51.38,"west"
"NL32","F21W",3,0.5,17.69,57.32,"west"
"NL33","F21W",6,0.68,13.48,57.32,"west"
"NL31","F21Y",1,0.14,5.14,48.26,"west"
"NL32","F21Y",10,0.87,24.76,48.26,"west"
"NL33","F21Y",5,0.29,13.16,48.26,"west"
"NL33","F22B",5,1.85,47.27,54.46,"west"
"NL33","F22D",2,6.64,64.78,69.22,"west"
"NL32","F23B",1,1.6,37.63,49.67,"west"
"NL32","F23C",2,0.84,32.13,44.11,"west"
"NL33","F23C",5,1.43,30.16,44.11,"west"
"NL31","F23D",1,0.48,6.33,44.89,"west"
"NL32","F23D",3,0.88,18.99,44.89,"west"
"NL33","F23D",2,0.4,34.28,44.89,"west"
"NL32","F23G",1,0.68,48.64,44.96,"west"
"NL32","F23J",3,1.74,34.56,51.51,"west"
"NL33","F23J",3,1.18,41.76,51.51,"west"
"NL33","F23K",3,2.49,23.21,50.05,"west"
"NL32","F23L",1,0.82,39.86,50.59,"west"
"NL33","F23L",1,0.55,43.31,50.59,"west"
"NL32","F23M",1,1.15,25.14,61.83,"west"
"NL33","F23M",6,4.66,28.57,61.83,"west"
"NL32","F23R",2,0.59,17.4,49.73,"west"
"NL33","F23R",2,0.4,27.99,49.73,"west"
"NL32","F24B",1,1.41,38.01,57.45,"west"
"NL31","F24C",1,0.2,14.79,61.72,"west"
"NL32","F24C",2,0.25,19.65,61.72,"west"
"NL33","F24C",3,0.25,26.27,61.72,"west"
"NL23","F24D",1,1.66,31.13,50.82,"west"
"NL31","F24D",3,0.74,23.85,50.82,"west"
"NL32","F24D",2,0.3,39.87,50.82,"west"
"NL33","F24D",5,0.52,33.82,50.82,"west"
"NL31","F24F",1,0.18,19.12,45.12,"west"
"NL32","F24F",11,1.25,34.37,45.12,"west"
"NL33","F24F",8,0.61,31.04,45.12,"west"
"NL31","F24H",5,1.97,7.36,55.02,"west"
"NL32","F24H",1,0.24,21.83,55.02,"west"
"NL23","F24S",1,3.35,26.9,40.2,"west"
"NL31","F24S",1,0.5,12.8,40.2,"west"
"NL32","F24S",5,1.53,64.56,40.2,"west"
"NL33","F24S",5,1.04,58.26,40.2,"west"
"NL31","F25B",4,0.89,13.03,44.12,"west"
"NL32","F25B",6,0.82,39.87,44.12,"west"
"NL33","F25B",8,0.74,40.53,44.12,"west"
"NL31","F25C",1,3.04,36.1,59.3,"west"
"NL32","F25C",2,3.74,60.58,59.3,"west"
"NL33","F25C",2,2.53,47.72,59.3,"west"
"NL23","F25D",1,1.49,25,44.45,"west"
"NL31","F25D",3,0.67,27.74,44.45,"west"
"NL32","F25D",11,1.5,36.9,44.45,"west"
"NL33","F25D",17,1.57,39.88,44.45,"west"
"NL31","F25J",1,0.8,31.13,45.12,"west"
"NL32","F25J",6,2.96,59.56,45.12,"west"
"NL33","F25J",12,4.01,68.87,45.12,"west"
"NL32","F26B",2,0.56,35.07,49.88,"west"
"NL33","F26B",1,0.19,33.33,49.88,"west"
"NL23","F27B",1,3.29,34.28,58,"west"
"NL31","F27B",1,0.49,12.22,58,"west"
