"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL33","B25F",0,0,8.05,76.24,"west"
"NL31","B25F",0,0,12.24,76.24,"west"
"NL32","B25F",0,0,6.95,76.24,"west"
"NL33","B25G",0,0,6.53,68.41,"west"
"NL32","B25G",0,0,15.12,68.41,"west"
"NL31","B25G",0,0,8.59,68.41,"west"
"NL23","B25G",0,0,11.34,68.41,"west"
"NL32","B25H",0,0,24.09,68.68,"west"
"NL23","B25H",0,0,8.32,68.68,"west"
"NL31","B25H",1,0.95,16.46,68.68,"west"
"NL33","B25H",1,0.43,18.89,68.68,"west"
"NL23","B25J",1,0.93,14.88,52.89,"west"
"NL32","B25J",14,1.04,28.29,52.89,"west"
"NL33","B25J",12,0.58,24.8,52.89,"west"
"NL31","B25J",3,0.32,23.24,52.89,"west"
"NL31","B26B",1,0.47,13.02,44.69,"west"
"NL32","B26B",0,0,17.17,44.69,"west"
"NL33","B26B",0,0,13.96,44.69,"west"
"NL23","B26B",0,0,6.23,44.69,"west"
"NL23","B26D",0,0,9.17,61.15,"west"
"NL31","B26D",0,0,19.04,61.15,"west"
"NL32","B26D",3,0.61,26.81,61.15,"west"
"NL33","B26D",4,0.53,15.63,61.15,"west"
"NL31","B26F",0,0,10.63,64.15,"west"
"NL23","B26F",0,0,5.86,64.15,"west"
"NL33","B26F",1,0.37,7.49,64.15,"west"
"NL32","B26F",1,0.57,23.57,64.15,"west"
"NL31","B27B",0,0,10.72,80.84,"west"
"NL23","B27B",0,0,3.49,80.84,"west"
"NL32","B27B",0,0,8.31,80.84,"west"
"NL33","B27B",0,0,8.45,80.84,"west"
"NL23","B27C",0,0,2.28,83.22,"west"
"NL31","B27C",0,0,16.14,83.22,"west"
"NL32","B27C",0,0,2.46,83.22,"west"
"NL33","B27C",0,0,1.58,83.22,"west"
"NL23","B27D",0,0,14.02,84.54,"west"
"NL31","B27D",0,0,14.33,84.54,"west"
"NL32","B27D",0,0,20.16,84.54,"west"
"NL33","B27D",0,0,6.3,84.54,"west"
"NL31","B27F",1,4.09,15.67,79.58,"west"
"NL32","B27F",0,0,8.04,79.58,"west"
"NL33","B27F",0,0,3.51,79.58,"west"
"NL23","B27F",0,0,8.04,79.58,"west"
"NL33","B27G",0,0,2.55,81.5,"west"
"NL23","B27G",0,0,3.68,81.5,"west"
"NL31","B27G",0,0,9.62,81.5,"west"
"NL32","B27G",0,0,3.82,81.5,"west"
"NL32","B27H",0,0,37.27,71.08,"west"
"NL31","B27H",0,0,32.27,71.08,"west"
"NL23","B27H",0,0,10,71.08,"west"
"NL33","B27H",0,0,20,71.08,"west"
"NL23","B27J",0,0,10.56,48.67,"west"
"NL31","B27J",0,0,8.45,48.67,"west"
"NL33","B27J",1,9.59,4.93,48.67,"west"
"NL32","B27J",0,0,32.39,48.67,"west"
"NL32","B27K",1,1.24,39.57,53.34,"west"
"NL31","B27K",0,0,24.88,53.34,"west"
"NL23","B27K",0,0,29.15,53.34,"west"
"NL33","B27K",0,0,27.73,53.34,"west"
"NL23","B27L",0,0,7.9,81.81,"west"
"NL31","B27L",0,0,10.9,81.81,"west"
"NL32","B27L",0,0,21.25,81.81,"west"
"NL33","B27L",0,0,38.42,81.81,"west"
"NL23","B27M",0,0,7.33,79.66,"west"
"NL31","B27M",0,0,22.73,79.66,"west"
"NL33","B27M",0,0,4.1,79.66,"west"
"NL32","B27M",0,0,10.56,79.66,"west"
"NL23","B27N",0,0,32.62,63.02,"west"
"NL31","B27N",0,0,23.23,63.02,"west"
"NL32","B27N",1,0.51,48.62,63.02,"west"
"NL33","B27N",2,0.67,13.23,63.02,"west"
"NL23","B28B",0,0,22.31,55.51,"west"
"NL31","B28B",3,1.03,30.22,55.51,"west"
"NL32","B28B",2,0.48,36.71,55.51,"west"
"NL33","B28B",0,0,28.4,55.51,"west"
"NL23","B28C",0,0,36.71,70.39,"west"
"NL31","B28C",0,0,59.44,70.39,"west"
"NL32","B28C",1,1.45,24.83,70.39,"west"
"NL33","B28C",0,0,46.15,70.39,"west"
"NL23","B28D",0,0,6.73,75.05,"west"
"NL31","B28D",0,0,5.75,75.05,"west"
"NL32","B28D",1,0.51,12.06,75.05,"west"
"NL33","B28D",0,0,11.36,75.05,"west"
"NL31","B29B",5,1.02,27.37,58.81,"west"
"NL23","B29B",2,3.51,42.99,58.81,"west"
"NL32","B29B",8,1.13,60.43,58.81,"west"
"NL33","B29B",10,0.92,26.34,58.81,"west"
"NL23","B29C",3,0.74,32.85,58.75,"west"
"NL31","B29C",22,0.64,29.85,58.75,"west"
"NL32","B29C",51,1.02,49.06,58.75,"west"
"NL33","B29C",59,0.77,21.99,58.75,"west"
"NL23","B29D",1,1.3,23.83,57.48,"west"
"NL31","B29D",3,0.46,27.09,57.48,"west"
"NL32","B29D",11,1.16,53.77,57.48,"west"
"NL33","B29D",11,0.75,18.94,57.48,"west"
"NL23","B29K",3,2.12,32.8,58.59,"west"
"NL31","B29K",8,0.66,28.85,58.59,"west"
"NL33","B29K",17,0.63,17.08,58.59,"west"
"NL32","B29K",23,1.31,61.58,58.59,"west"
"NL31","B29L",7,0.53,27.22,61.54,"west"
"NL32","B29L",28,1.45,56.25,61.54,"west"
"NL23","B29L",1,0.64,32.59,61.54,"west"
"NL33","B29L",18,0.61,17.59,61.54,"west"
"NL23","B30B",1,3.32,19.05,64.61,"west"
"NL31","B30B",3,1.16,32.3,64.61,"west"
"NL33","B30B",2,0.35,24.58,64.61,"west"
"NL32","B30B",2,0.53,40.93,64.61,"west"
"NL23","B31B",0,0,9.6,66.09,"west"
"NL32","B31B",2,1.06,42.93,66.09,"west"
"NL31","B31B",0,0,34.21,66.09,"west"
"NL33","B31B",0,0,11.87,66.09,"west"
"NL31","B31C",0,0,12.3,62.13,"west"
"NL23","B31C",0,0,4.37,62.13,"west"
"NL32","B31C",0,0,29.76,62.13,"west"
"NL33","B31C",1,4.07,5.16,62.13,"west"
"NL31","B31D",0,0,18.91,73.86,"west"
"NL33","B31D",0,0,25.55,73.86,"west"
"NL23","B31D",0,0,11.27,73.86,"west"
"NL32","B31D",0,0,41.65,73.86,"west"
"NL31","B31F",0,0,12.83,72.94,"west"
"NL33","B31F",0,0,13.83,72.94,"west"
"NL23","B31F",0,0,6.83,72.94,"west"
"NL32","B31F",0,0,33.67,72.94,"west"
"NL23","B32B",5,2.26,28.47,56.85,"west"
"NL31","B32B",10,0.53,29.51,56.85,"west"
"NL32","B32B",37,1.35,44.05,56.85,"west"
"NL33","B32B",23,0.55,19.64,56.85,"west"
"NL23","B33Y",0,0,16.83,55.81,"west"
"NL33","B33Y",39,1.09,19.28,55.81,"west"
"NL31","B33Y",19,1.18,17.23,55.81,"west"
"NL32","B33Y",21,0.9,39.78,55.81,"west"
"NL23","B41C",0,0,5.9,67.53,"west"
"NL33","B41C",0,0,23.82,67.53,"west"
"NL31","B41C",0,0,40.8,67.53,"west"
"NL32","B41C",0,0,16.27,67.53,"west"
"NL33","B41D",0,0,0,50.94,"west"
"NL23","B41D",0,0,0,50.94,"west"
"NL31","B41D",0,0,8.05,50.94,"west"
"NL32","B41D",0,0,6.71,50.94,"west"
"NL23","B41F",0,0,14.37,67.6,"west"
"NL32","B41F",0,0,9.48,67.6,"west"
"NL31","B41F",3,1.28,39.46,67.6,"west"
"NL33","B41F",3,0.58,42.24,67.6,"west"
"NL23","B41J",1,2.27,14.75,65,"west"
"NL32","B41J",2,0.36,19.13,65,"west"
"NL31","B41J",0,0,40.18,65,"west"
"NL33","B41J",9,1.07,16.07,65,"west"
"NL23","B41K",0,0,8.85,64.76,"west"
"NL31","B41K",0,0,23.89,64.76,"west"
"NL32","B41K",0,0,15.49,64.76,"west"
"NL33","B41K",0,0,13.27,64.76,"west"
"NL32","B41L",0,0,8.94,57.71,"west"
"NL23","B41L",0,0,16.26,57.71,"west"
"NL31","B41L",0,0,60.98,57.71,"west"
"NL33","B41L",0,0,30.89,57.71,"west"
"NL23","B41M",0,0,27.29,61.8,"west"
"NL32","B41M",0,0,20.24,61.8,"west"
"NL31","B41M",7,2.14,33.88,61.8,"west"
"NL33","B41M",7,0.96,26.56,61.8,"west"
"NL23","B41N",0,0,4.99,69.81,"west"
"NL31","B41N",0,0,41.58,69.81,"west"
"NL32","B41N",0,0,11.23,69.81,"west"
"NL33","B41N",0,0,19.54,69.81,"west"
"NL23","B41P",0,0,8.19,68.48,"west"
"NL31","B41P",2,2.58,57.83,68.48,"west"
"NL33","B41P",2,1.16,11.03,68.48,"west"
"NL32","B41P",0,0,5.34,68.48,"west"
"NL31","B42B",0,0,0,78.28,"west"
"NL23","B42B",0,0,0,78.28,"west"
"NL33","B42B",0,0,0,78.28,"west"
"NL32","B42B",0,0,0,78.28,"west"
"NL31","B42C",0,0,7.11,73.83,"west"
"NL23","B42C",0,0,4,73.83,"west"
"NL33","B42C",0,0,4.67,73.83,"west"
"NL32","B42C",0,0,7.11,73.83,"west"
"NL31","B42D",1,0.32,25.2,56.66,"west"
"NL32","B42D",2,0.44,19.91,56.66,"west"
"NL33","B42D",3,0.43,15.07,56.66,"west"
"NL23","B42D",0,0,10.24,56.66,"west"
"NL31","B42F",0,0,1.27,74.37,"west"
"NL23","B42F",0,0,2.03,74.37,"west"
"NL32","B42F",0,0,5.82,74.37,"west"
"NL33","B42F",0,0,5.82,74.37,"west"
"NL23","B42P",0,0,0,72.45,"west"
"NL31","B42P",0,0,3.28,72.45,"west"
"NL33","B42P",0,0,2.55,72.45,"west"
"NL32","B42P",0,0,0,72.45,"west"
"NL23","B43K",0,0,14.92,61.28,"west"
"NL31","B43K",0,0,11.33,61.28,"west"
"NL32","B43K",0,0,17.68,61.28,"west"
"NL33","B43K",0,0,12.98,61.28,"west"
"NL31","B43L",0,0,6.03,62.17,"west"
"NL23","B43L",0,0,9.93,62.17,"west"
"NL32","B43L",0,0,10.28,62.17,"west"
"NL33","B43L",0,0,29.43,62.17,"west"
"NL23","B43M",0,0,7.65,86.47,"west"
"NL32","B43M",0,0,17.35,86.47,"west"
"NL31","B43M",0,0,10.2,86.47,"west"
"NL33","B43M",0,0,10.2,86.47,"west"
"NL23","B44B",0,0,9.36,74.3,"west"
"NL31","B44B",0,0,37.93,74.3,"west"
"NL32","B44B",0,0,19.46,74.3,"west"
"NL33","B44B",0,0,9.11,74.3,"west"
"NL23","B44C",0,0,17.21,65.73,"west"
"NL31","B44C",2,1.09,21.82,65.73,"west"
"NL32","B44C",0,0,32.46,65.73,"west"
"NL33","B44C",0,0,23.03,65.73,"west"
"NL32","B44D",0,0,30.82,65.12,"west"
"NL31","B44D",0,0,28.42,65.12,"west"
"NL33","B44D",2,5.48,22.6,65.12,"west"
"NL23","B44D",0,0,16.78,65.12,"west"
"NL31","B44F",0,0,44.42,66.82,"west"
"NL32","B44F",1,1.56,17.86,66.82,"west"
"NL23","B44F",0,0,16.52,66.82,"west"
"NL33","B44F",1,1.02,13.39,66.82,"west"
"NL33","B60B",0,0,19.25,66.6,"west"
"NL31","B60B",1,0.45,19.7,66.6,"west"
"NL23","B60B",0,0,17.29,66.6,"west"
"NL32","B60B",0,0,37.59,66.6,"west"
"NL32","B60C",9,1.07,52.12,56.32,"west"
"NL23","B60C",3,4.42,39.24,56.32,"west"
"NL31","B60C",1,0.17,20.4,56.32,"west"
"NL33","B60C",0,0,11.76,56.32,"west"
"NL31","B60D",1,0.64,19.01,65.61,"west"
"NL23","B60D",0,0,6.1,65.61,"west"
"NL32","B60D",1,0.44,19.72,65.61,"west"
"NL33","B60D",0,0,19.25,65.61,"west"
"NL31","B60F",0,0,26.73,61.24,"west"
"NL32","B60F",0,0,36.63,61.24,"west"
"NL23","B60F",1,79.93,21.78,61.24,"west"
"NL33","B60F",2,8.39,41.58,61.24,"west"
"NL31","B60G",0,0,18.99,66.4,"west"
"NL23","B60G",0,0,25.07,66.4,"west"
"NL32","B60G",0,0,22.46,66.4,"west"
"NL33","B60G",1,0.14,20.72,66.4,"west"
"NL31","B60H",0,0,27.72,61.29,"west"
"NL32","B60H",3,0.52,39.77,61.29,"west"
"NL23","B60H",0,0,11.66,61.29,"west"
"NL33","B60H",6,0.68,33.03,61.29,"west"
"NL31","B60J",1,0.29,31.83,61.98,"west"
"NL23","B60J",0,0,32.61,61.98,"west"
"NL32","B60J",3,0.6,24.07,61.98,"west"
"NL33","B60J",4,0.52,19.72,61.98,"west"
"NL31","B60K",3,0.23,13.44,57.26,"west"
"NL32","B60K",6,0.32,18.68,57.26,"west"
"NL23","B60K",1,0.66,13.01,57.26,"west"
"NL33","B60K",11,0.38,21.22,57.26,"west"
"NL31","B60L",4,0.3,15.21,55.46,"west"
"NL23","B60L",0,0,17.38,55.46,"west"
"NL33","B60L",61,2.04,34.4,55.46,"west"
"NL32","B60L",9,0.46,14.7,55.46,"west"
"NL32","B60M",0,0,17.24,65.7,"west"
"NL31","B60M",1,1.49,26.65,65.7,"west"
"NL33","B60M",3,2.01,53.61,65.7,"west"
"NL23","B60M",0,0,13.17,65.7,"west"
"NL31","B60N",5,1.03,35.94,64.22,"west"
"NL32","B60N",8,1.14,41.41,64.22,"west"
"NL33","B60N",7,0.65,23.05,64.22,"west"
"NL23","B60N",0,0,9.64,64.22,"west"
"NL31","B60P",6,1.9,32.76,59.99,"west"
"NL23","B60P",0,0,15.52,59.99,"west"
"NL33","B60P",12,1.71,30.11,59.99,"west"
"NL32","B60P",10,2.18,37.14,59.99,"west"
"NL33","B60Q",0,0,15.54,61.95,"west"
"NL23","B60Q",0,0,7.89,61.95,"west"
"NL31","B60Q",0,0,17.37,61.95,"west"
"NL32","B60Q",4,0.56,22.51,61.95,"west"
"NL33","B60R",7,0.21,21.8,59.4,"west"
"NL23","B60R",0,0,14.15,59.4,"west"
"NL31","B60R",18,1.19,21.33,59.4,"west"
"NL32","B60R",4,0.18,30.62,59.4,"west"
"NL31","B60S",4,1.37,27.29,54.85,"west"
"NL33","B60S",4,0.62,31.43,54.85,"west"
"NL23","B60S",0,0,23.49,54.85,"west"
"NL32","B60S",3,0.71,23.32,54.85,"west"
"NL33","B60T",2,0.13,14.94,59.7,"west"
"NL23","B60T",0,0,8.76,59.7,"west"
"NL32","B60T",0,0,18.53,59.7,"west"
"NL31","B60T",0,0,10.56,59.7,"west"
"NL23","B60V",0,0,8.7,76.45,"west"
"NL33","B60V",0,0,26.09,76.45,"west"
"NL31","B60V",0,0,19.13,76.45,"west"
"NL32","B60V",0,0,23.48,76.45,"west"
"NL33","B60W",4,0.18,16.36,52.32,"west"
"NL23","B60W",0,0,7.86,52.32,"west"
"NL31","B60W",3,0.29,10.05,52.32,"west"
"NL32","B60W",12,0.81,32.27,52.32,"west"
"NL23","B60Y",0,0,12.8,65.86,"west"
"NL31","B60Y",7,0.98,11.87,65.86,"west"
"NL32","B60Y",3,0.29,15.68,65.86,"west"
"NL33","B60Y",10,0.63,22.63,65.86,"west"
"NL23","B61B",0,0,12.36,65.73,"west"
"NL32","B61B",4,4.04,39.33,65.73,"west"
"NL31","B61B",0,0,22.1,65.73,"west"
"NL33","B61B",5,3.29,38.01,65.73,"west"
"NL23","B61C",0,0,7.54,69.44,"west"
"NL32","B61C",0,0,16.07,69.44,"west"
"NL31","B61C",0,0,19.34,69.44,"west"
"NL33","B61C",2,0.8,35.08,69.44,"west"
"NL23","B61D",0,0,11.95,67.69,"west"
"NL32","B61D",0,0,29.2,67.69,"west"
"NL33","B61D",1,0.15,27.21,67.69,"west"
"NL31","B61D",0,0,29.42,67.69,"west"
"NL33","B61F",1,0.49,22.75,69.04,"west"
"NL31","B61F",0,0,14.46,69.04,"west"
"NL32","B61F",0,0,17.81,69.04,"west"
"NL23","B61F",0,0,8.82,69.04,"west"
"NL33","B61G",0,0,15.26,76.17,"west"
"NL32","B61G",0,0,9.09,76.17,"west"
"NL23","B61G",0,0,13.31,76.17,"west"
"NL31","B61G",0,0,14.29,76.17,"west"
"NL33","B61H",0,0,23.21,70.39,"west"
"NL23","B61H",0,0,2.38,70.39,"west"
"NL31","B61H",0,0,11.01,70.39,"west"
"NL32","B61H",0,0,4.17,70.39,"west"
"NL33","B61J",0,0,34.42,67.32,"west"
"NL23","B61J",0,0,0,67.32,"west"
"NL31","B61J",0,0,28.57,67.32,"west"
"NL32","B61J",0,0,31.82,67.32,"west"
"NL33","B61K",1,1,45.33,72.42,"west"
"NL23","B61K",0,0,7.11,72.42,"west"
"NL31","B61K",2,4.45,35.33,72.42,"west"
"NL32","B61K",0,0,23.78,72.42,"west"
"NL31","B61L",7,2.22,30.51,63.67,"west"
"NL33","B61L",8,1.14,39.92,63.67,"west"
"NL32","B61L",2,0.44,22.31,63.67,"west"
"NL23","B61L",0,0,5.51,63.67,"west"
"NL33","B62B",4,0.99,37.5,60.67,"west"
"NL31","B62B",1,0.55,42.15,60.67,"west"
"NL32","B62B",3,1.14,47.6,60.67,"west"
"NL23","B62B",0,0,12.66,60.67,"west"
"NL23","B62D",0,0,14.4,62.62,"west"
"NL33","B62D",9,0.33,21.52,62.62,"west"
"NL31","B62D",8,0.65,23.14,62.62,"west"
"NL32","B62D",3,0.17,26.86,62.62,"west"
"NL33","B62H",2,1.24,32.3,62.64,"west"
"NL31","B62H",2,2.75,30.86,62.64,"west"
"NL23","B62H",0,0,32.1,62.64,"west"
"NL32","B62H",4,3.79,64.4,62.64,"west"
"NL33","B62J",5,0.87,45.04,57.85,"west"
"NL23","B62J",1,3.33,6.91,57.85,"west"
"NL31","B62J",0,0,44.82,57.85,"west"
"NL32","B62J",13,3.48,67.45,57.85,"west"
"NL23","B62K",0,0,26.57,54.31,"west"
"NL33","B62K",7,1.2,16.81,54.31,"west"
"NL31","B62K",3,1.14,17.46,54.31,"west"
"NL32","B62K",14,3.67,70.72,54.31,"west"
"NL31","B62L",0,0,32.32,72.52,"west"
"NL32","B62L",2,3.64,57.46,72.52,"west"
"NL23","B62L",0,0,15.19,72.52,"west"
"NL33","B62L",0,0,30.66,72.52,"west"
"NL31","B62M",0,0,36.96,54.62,"west"
"NL32","B62M",5,1.61,64.46,54.62,"west"
"NL23","B62M",0,0,23.35,54.62,"west"
"NL33","B62M",4,0.84,41.76,54.62,"west"
"NL33","B63B",78,7.15,66.02,38.57,"west"
"NL23","B63B",2,3.49,26.2,38.57,"west"
"NL31","B63B",7,1.43,40.32,38.57,"west"
"NL32","B63B",8,1.12,29.5,38.57,"west"
"NL33","B63C",5,2.81,58.22,50.69,"west"
"NL23","B63C",0,0,29.01,50.69,"west"
"NL31","B63C",1,1.25,50.1,50.69,"west"
"NL32","B63C",1,0.86,32.5,50.69,"west"
"NL33","B63G",3,2.06,58.96,50.99,"west"
"NL23","B63G",0,0,23.84,50.99,"west"
"NL31","B63G",1,1.52,30.82,50.99,"west"
"NL32","B63G",0,0,22.04,50.99,"west"
"NL33","B63H",10,2.7,60.86,53.33,"west"
"NL23","B63H",4,20.59,30.67,53.33,"west"
"NL32","B63H",1,0.41,34.5,53.33,"west"
"NL31","B63H",0,0,40.89,53.33,"west"
"NL33","B63J",1,1.07,63.74,56.12,"west"
"NL23","B63J",0,0,49.42,56.12,"west"
"NL31","B63J",0,0,41.52,56.12,"west"
"NL32","B63J",0,0,35.96,56.12,"west"
"NL33","B64B",0,0,37.16,51.26,"west"
"NL23","B64B",0,0,14.19,51.26,"west"
"NL32","B64B",0,0,10.81,51.26,"west"
"NL31","B64B",0,0,15.54,51.26,"west"
"NL33","B64C",17,0.89,33.39,45.42,"west"
"NL23","B64C",0,0,16.17,45.42,"west"
"NL32","B64C",6,0.48,28.26,45.42,"west"
"NL31","B64C",3,0.35,20.74,45.42,"west"
"NL33","B64D",21,0.94,26.88,45.93,"west"
"NL23","B64D",0,0,13.11,45.93,"west"
"NL32","B64D",16,1.1,17.63,45.93,"west"
"NL31","B64D",38,3.78,15.29,45.93,"west"
"NL33","B64F",5,0.83,26.21,51.97,"west"
"NL23","B64F",0,0,14.25,51.97,"west"
"NL31","B64F",2,0.74,23.22,51.97,"west"
"NL32","B64F",3,0.76,31.91,51.97,"west"
"NL33","B64G",5,2.23,52.56,52.14,"west"
"NL23","B64G",0,0,11.66,52.14,"west"
"NL31","B64G",0,0,12.07,52.14,"west"
"NL32","B64G",0,0,16.97,52.14,"west"
"NL33","B64U",7,1.29,26.97,53.38,"west"
"NL23","B64U",0,0,6.92,53.38,"west"
"NL31","B64U",0,0,18.4,53.38,"west"
"NL32","B64U",1,0.28,29.18,53.38,"west"
"NL23","B65B",1,0.91,16.97,56.88,"west"
"NL33","B65B",6,0.29,23.97,56.88,"west"
"NL31","B65B",10,1.07,31.71,56.88,"west"
"NL32","B65B",20,1.47,52.22,56.88,"west"
"NL33","B65C",0,0,27.61,74.33,"west"
"NL32","B65C",2,1.43,32.09,74.33,"west"
"NL23","B65C",1,8.88,17.41,74.33,"west"
"NL31","B65C",0,0,30.35,74.33,"west"
"NL33","B65D",43,0.95,37.32,47.14,"west"
"NL23","B65D",2,0.84,29.41,47.14,"west"
"NL31","B65D",43,2.11,44.26,47.14,"west"
"NL32","B65D",41,1.39,56.7,47.14,"west"
"NL33","B65F",1,0.47,35.42,53.74,"west"
"NL31","B65F",5,5.23,51.1,53.74,"west"
"NL23","B65F",2,17.95,28.84,53.74,"west"
"NL32","B65F",2,1.44,53.29,53.74,"west"
"NL33","B65G",29,0.96,30.8,61.65,"west"
"NL23","B65G",1,0.63,15.52,61.65,"west"
"NL31","B65G",12,0.89,33.69,61.65,"west"
"NL32","B65G",33,1.68,40.04,61.65,"west"
"NL33","B65H",9,0.65,17.68,68.91,"west"
"NL23","B65H",0,0,14.42,68.91,"west"
"NL31","B65H",3,0.48,18.17,68.91,"west"
"NL32","B65H",5,0.55,24.69,68.91,"west"
"NL33","B66B",12,1.26,26.42,56.04,"west"
"NL23","B66B",0,0,8.49,56.04,"west"
"NL32","B66B",3,0.48,30.38,56.04,"west"
"NL31","B66B",0,0,16.42,56.04,"west"
"NL33","B66C",57,6.79,49.83,59.09,"west"
"NL23","B66C",1,2.27,14.84,59.09,"west"
"NL32","B66C",7,1.28,33.49,59.09,"west"
"NL31","B66C",8,2.12,36.36,59.09,"west"
"NL33","B66D",6,2.98,56.54,64.56,"west"
"NL23","B66D",0,0,29.18,64.56,"west"
"NL31","B66D",0,0,37.42,64.56,"west"
"NL32","B66D",0,0,45.88,64.56,"west"
"NL33","B66F",3,0.39,34.47,64.96,"west"
"NL23","B66F",0,0,19.86,64.96,"west"
"NL31","B66F",4,1.17,25.53,64.96,"west"
"NL32","B66F",3,0.6,36.31,64.96,"west"
"NL33","B67B",2,1.38,16.71,55.85,"west"
"NL23","B67B",0,0,15.09,55.85,"west"
"NL31","B67B",1,1.53,32.88,55.85,"west"
"NL32","B67B",2,2.11,45.28,55.85,"west"
"NL33","B67C",0,0,40.51,70.44,"west"
"NL23","B67C",0,0,22.5,70.44,"west"
"NL31","B67C",0,0,52.05,70.44,"west"
"NL32","B67C",0,0,76.32,70.44,"west"
"NL33","B67D",8,1.67,46.94,53.19,"west"
"NL23","B67D",0,0,37.24,53.19,"west"
"NL32","B67D",27,8.64,51.7,53.19,"west"
"NL31","B67D",4,1.86,50.68,53.19,"west"
"NL33","B68B",0,0,19.05,68.71,"west"
"NL32","B68B",0,0,13.39,68.71,"west"
"NL23","B68B",0,0,8.63,68.71,"west"
"NL31","B68B",0,0,18.45,68.71,"west"
"NL23","B68C",0,0,8.59,69.56,"west"
"NL33","B68C",0,0,10.16,69.56,"west"
"NL32","B68C",0,0,16.15,69.56,"west"
"NL31","B68C",0,0,8.85,69.56,"west"
"NL33","B68F",0,0,2.92,75.53,"west"
"NL31","B68F",0,0,42.69,75.53,"west"
"NL23","B68F",0,0,29.82,75.53,"west"
"NL32","B68F",0,0,42.11,75.53,"west"
"NL33","B68G",0,0,6.58,83.75,"west"
"NL31","B68G",0,0,15.36,83.75,"west"
"NL23","B68G",0,0,10.66,83.75,"west"
"NL32","B68G",0,0,63.64,83.75,"west"
"NL23","B81B",1,4.72,42.88,57.29,"west"
"NL33","B81B",1,0.25,33.09,57.29,"west"
"NL32","B81B",6,2.28,14.82,57.29,"west"
"NL31","B81B",0,0,13.67,57.29,"west"
"NL33","B81C",2,0.65,30.03,62.27,"west"
"NL23","B81C",1,6.15,50.62,62.27,"west"
"NL31","B81C",0,0,13.31,62.27,"west"
"NL32","B81C",1,0.49,53.72,62.27,"west"
"NL23","B82B",0,0,34.04,47.49,"west"
"NL33","B82B",0,0,36.17,47.49,"west"
"NL32","B82B",0,0,47.34,47.49,"west"
"NL31","B82B",0,0,34.04,47.49,"west"
"NL33","B82Y",12,1.26,42.08,41.9,"west"
"NL23","B82Y",0,0,33.18,41.9,"west"
"NL31","B82Y",6,1.4,35.92,41.9,"west"
"NL32","B82Y",8,1.29,45.15,41.9,"west"
"NL33","C01B",32,1.71,47.18,36.67,"west"
"NL23","C01B",0,0,23.24,36.67,"west"
"NL31","C01B",17,2.02,41,36.67,"west"
"NL32","C01B",19,1.56,57.75,36.67,"west"
"NL33","C01C",7,4.85,67.14,57.2,"west"
"NL23","C01C",0,0,23.14,57.2,"west"
"NL31","C01C",0,0,50.29,57.2,"west"
"NL32","C01C",0,0,64.57,57.2,"west"
"NL33","C01D",0,0,44.55,57.86,"west"
"NL23","C01D",0,0,14.33,57.86,"west"
"NL32","C01D",0,0,62.93,57.86,"west"
"NL31","C01D",0,0,46.73,57.86,"west"
"NL33","C01F",6,2.32,27.85,51.06,"west"
"NL23","C01F",0,0,19.72,51.06,"west"
"NL31","C01F",0,0,43.08,51.06,"west"
"NL32","C01F",3,1.77,55.71,51.06,"west"
"NL33","C01G",2,0.46,34.95,50.37,"west"
"NL23","C01G",0,0,17.94,50.37,"west"
"NL31","C01G",0,0,43.68,50.37,"west"
"NL32","C01G",3,1.06,59.13,50.37,"west"
"NL33","C01P",7,0.66,40.44,48.17,"west"
"NL31","C01P",5,1.05,29.97,48.17,"west"
"NL23","C01P",0,0,27.86,48.17,"west"
"NL32","C01P",7,1.01,55.91,48.17,"west"
"NL23","C02F",1,1.11,31.81,44.19,"west"
"NL33","C02F",29,1.69,49.53,44.19,"west"
"NL32","C02F",9,0.8,58.52,44.19,"west"
"NL31","C02F",15,1.94,50.98,44.19,"west"
"NL33","C03B",2,0.3,28.32,58.59,"west"
"NL31","C03B",1,0.33,23.1,58.59,"west"
"NL32","C03B",1,0.23,29.75,58.59,"west"
"NL23","C03B",0,0,20.09,58.59,"west"
"NL32","C03C",2,0.26,31.95,51.92,"west"
"NL33","C03C",11,0.95,25.95,51.92,"west"
"NL23","C03C",0,0,30.32,51.92,"west"
"NL31","C03C",2,0.38,27.92,51.92,"west"
"NL32","C04B",9,0.67,48.4,50.51,"west"
"NL31","C04B",4,0.43,35.46,50.51,"west"
"NL33","C04B",15,0.73,35.63,50.51,"west"
"NL23","C04B",0,0,30.22,50.51,"west"
"NL33","C05B",0,0,40.78,65.2,"west"
"NL23","C05B",0,0,25.81,65.2,"west"
"NL32","C05B",0,0,32.49,65.2,"west"
"NL31","C05B",0,0,69.59,65.2,"west"
"NL23","C05C",0,0,20.23,57.09,"west"
"NL31","C05C",0,0,67.86,57.09,"west"
"NL32","C05C",0,0,27.9,57.09,"west"
"NL33","C05C",2,1.14,25.45,57.09,"west"
"NL23","C05D",0,0,22.29,53.1,"west"
"NL31","C05D",1,1.46,49.68,53.1,"west"
"NL32","C05D",0,0,33.76,53.1,"west"
"NL33","C05D",0,0,34.87,53.1,"west"
"NL23","C05F",1,7.92,23.29,45.7,"west"
"NL31","C05F",2,1.85,57.57,45.7,"west"
"NL33","C05F",1,0.42,58.31,45.7,"west"
"NL32","C05F",3,1.91,37.98,45.7,"west"
"NL23","C05G",0,0,21.47,48.57,"west"
