"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL22","F16K",6,0.46,35.93,45.56,"east"
"NL21","F16L",18,2.3,47.61,49.4,"east"
"NL22","F16L",20,1.29,43.42,49.4,"east"
"NL21","F16M",1,0.72,37.77,51.09,"east"
"NL22","F16M",2,0.73,29.53,51.09,"east"
"NL21","F16P",4,6.34,30.14,71.08,"east"
"NL21","F17C",1,0.48,53.3,43.38,"east"
"NL22","F21K",2,0.84,11.7,52.65,"east"
"NL22","F21L",1,3.19,17.06,62.29,"east"
"NL21","F21S",2,0.39,13.28,54.29,"east"
"NL22","F21S",1,0.1,12.12,54.29,"east"
"NL21","F21V",3,0.53,16.98,51.38,"east"
"NL22","F21V",5,0.45,16.75,51.38,"east"
"NL21","F21W",1,0.44,12.27,57.32,"east"
"NL22","F21W",2,0.44,12.52,57.32,"east"
"NL21","F21Y",2,0.46,13.69,48.26,"east"
"NL22","F21Y",4,0.46,12.73,48.26,"east"
"NL21","F22B",1,1.43,36.47,54.46,"east"
"NL21","F23C",1,1.11,66.59,44.11,"east"
"NL22","F23C",1,0.56,48.84,44.11,"east"
"NL21","F23D",12,9.29,63.4,44.89,"east"
"NL22","F23D",6,2.35,41.46,44.89,"east"
"NL22","F23G",1,0.9,46.16,44.96,"east"
"NL21","F23J",2,3.06,62.5,51.51,"east"
"NL22","F23J",5,3.87,47.21,51.51,"east"
"NL21","F23K",2,6.46,56.98,50.05,"east"
"NL22","F23K",1,1.64,40.75,50.05,"east"
"NL21","F23L",2,4.29,65.04,50.59,"east"
"NL22","F23L",4,4.34,45.9,50.59,"east"
"NL21","F23N",20,25.26,63.78,57.35,"east"
"NL22","F23N",15,9.6,48.25,57.35,"east"
"NL22","F23Q",1,3.49,49.2,61.37,"east"
"NL21","F23R",2,1.56,56.28,49.73,"east"
"NL22","F23R",1,0.4,30.11,49.73,"east"
"NL21","F24B",1,3.72,35.7,57.45,"east"
"NL22","F24B",2,3.77,41.39,57.45,"east"
"NL21","F24C",2,0.65,51.77,61.72,"east"
"NL22","F24C",4,0.66,50.88,61.72,"east"
"NL21","F24D",8,3.2,69.54,50.82,"east"
"NL22","F24D",10,2.03,61.03,50.82,"east"
"NL21","F24F",8,2.39,54.67,45.12,"east"
"NL22","F24F",10,1.51,48.12,45.12,"east"
"NL21","F24H",14,8.94,65.23,55.02,"east"
"NL22","F24H",18,5.82,51.52,55.02,"east"
"NL21","F24S",3,2.42,72.54,40.2,"east"
"NL22","F24S",3,1.23,58.44,40.2,"east"
"NL21","F24T",1,5.33,75.47,57.57,"east"
"NL21","F25B",1,0.36,51.45,44.12,"east"
"NL22","F25B",5,0.91,39.31,44.12,"east"
"NL22","F25D",1,0.18,42.74,44.45,"east"
"NL21","F25J",1,1.3,63.73,45.12,"east"
"NL22","F25J",1,0.66,48.28,45.12,"east"
"NL21","F26B",2,1.48,49.07,49.88,"east"
"NL22","F26B",1,0.37,46.27,49.88,"east"
"NL22","F28C",2,7.48,47.78,50.43,"east"
"NL21","F28D",11,2.39,59.1,41.97,"east"
"NL22","F28D",15,1.65,50.52,41.97,"east"
"NL21","F28F",10,2.36,56.19,47.09,"east"
"NL22","F28F",13,1.55,50.3,47.09,"east"
"NL21","F28G",2,8.33,55.68,57.07,"east"
"NL22","F28G",2,4.22,50.42,57.07,"east"
"NL22","F41B",2,9.35,12.63,62,"east"
"NL21","F41H",2,2.14,17.94,53.76,"east"
"NL22","F41H",3,1.63,19.16,53.76,"east"
"NL22","F42B",2,0.98,15.27,44.39,"east"
"NL21","G01B",3,0.52,25.62,46.64,"east"
"NL22","G01B",3,0.27,15.91,46.64,"east"
"NL21","G01C",6,1.14,13.97,31.96,"east"
"NL22","G01C",3,0.29,11.01,31.96,"east"
"NL21","G01D",1,0.22,25.91,43.33,"east"
"NL22","G01D",4,0.44,15.23,43.33,"east"
"NL21","G01F",4,0.85,38.21,46.51,"east"
"NL22","G01F",29,3.13,22.38,46.51,"east"
"NL21","G01G",2,1.57,44.71,44.78,"east"
"NL22","G01G",7,2.79,39.66,44.78,"east"
"NL22","G01H",1,0.51,13.13,43.02,"east"
"NL21","G01J",1,0.3,19.39,32.61,"east"
"NL22","G01J",2,0.3,16.07,32.61,"east"
"NL22","G01K",2,0.42,19.58,41.83,"east"
"NL21","G01L",5,1.32,29.77,50.14,"east"
"NL22","G01L",6,0.81,26.24,50.14,"east"
"NL21","G01M",1,0.22,27.84,43.55,"east"
"NL22","G01M",4,0.44,16.39,43.55,"east"
"NL21","G01N",33,1,31.26,18.03,"east"
"NL22","G01N",53,0.81,40.36,18.03,"east"
"NL21","G01P",3,1.49,24.26,43.17,"east"
"NL22","G01P",3,0.75,21.31,43.17,"east"
"NL21","G01R",8,0.8,24.73,36.1,"east"
"NL22","G01R",15,0.76,9.95,36.1,"east"
"NL21","G01S",7,0.65,15.93,31.84,"east"
"NL22","G01S",3,0.14,13.36,31.84,"east"
"NL21","G01T",1,0.72,32.84,35.73,"east"
"NL22","G01T",1,0.37,12.01,35.73,"east"
"NL22","G01V",2,0.37,18.76,29.45,"east"
"NL21","G02B",9,0.64,23.66,24.72,"east"
"NL22","G02B",19,0.69,14.88,24.72,"east"
"NL22","G02C",3,0.83,23.39,42.99,"east"
"NL21","G02F",3,1.17,25.58,31.22,"east"
"NL22","G02F",1,0.2,18.88,31.22,"east"
"NL22","G03B",1,0.28,8.68,37.08,"east"
"NL21","G03F",3,1.33,36.1,46.96,"east"
"NL22","G03F",4,0.9,28.59,46.96,"east"
"NL21","G05B",7,0.61,29.24,48.35,"east"
"NL22","G05B",9,0.4,23.26,48.35,"east"
"NL21","G05D",3,0.48,30.92,44.07,"east"
"NL22","G05D",4,0.33,25.39,44.07,"east"
"NL22","G05F",1,0.61,15.6,41.06,"east"
"NL21","G06F",11,0.32,10.58,11.41,"east"
"NL22","G06F",24,0.35,6.91,11.41,"east"
"NL22","G06K",4,0.45,15.83,32.58,"east"
"NL21","G06N",2,0.42,8.11,18.46,"east"
"NL22","G06N",2,0.21,8.62,18.46,"east"
"NL21","G06Q",1,0.08,17.31,6.86,"east"
"NL22","G06Q",10,0.41,14.56,6.86,"east"
"NL21","G06T",8,0.57,10.99,16.74,"east"
"NL22","G06T",11,0.4,8.34,16.74,"east"
"NL21","G06V",4,0.49,11.19,20.61,"east"
"NL22","G06V",4,0.25,9.89,20.61,"east"
"NL22","G08B",4,0.54,19.04,32.39,"east"
"NL22","G08C",2,0.71,15.17,51.01,"east"
"NL22","G09B",2,0.66,11.03,32.51,"east"
"NL21","G09C",1,1.93,1.65,31.18,"east"
"NL22","G09F",1,0.28,25.58,47.94,"east"
"NL22","G09G",3,0.94,6.15,31.58,"east"
"NL22","G10K",3,0.84,28.98,37.16,"east"
"NL22","G10L",1,0.16,5.85,28.73,"east"
"NL22","G16B",5,1.6,43.47,26.19,"east"
"NL22","G16C",1,1.82,50.67,34.57,"east"
"NL22","G16H",8,0.51,18.55,5.98,"east"
"NL22","G16Z",2,3.06,12.45,31.65,"east"
"NL21","G21F",1,1.79,37.31,47.74,"east"
"NL21","G21G",1,5.17,30.88,41.03,"east"
"NL21","G21K",4,6.77,38.34,52.15,"east"
"NL21","H01B",7,1.76,44.05,46.58,"east"
"NL22","H01B",5,0.64,36.88,46.58,"east"
"NL21","H01F",8,1.76,29.71,42.73,"east"
"NL22","H01F",4,0.45,18.74,42.73,"east"
"NL21","H01H",14,2.91,36.35,51.61,"east"
"NL22","H01H",4,0.42,12.81,51.61,"east"
"NL21","H01J",5,1.42,24.12,35.18,"east"
"NL22","H01J",3,0.43,34.67,35.18,"east"
"NL21","H01L",3,0.23,40.59,35.92,"east"
"NL22","H01L",37,1.46,21.83,35.92,"east"
"NL21","H01M",2,0.23,51.34,34.52,"east"
"NL22","H01M",9,0.53,17.98,34.52,"east"
"NL22","H01P",2,0.94,24.14,37.89,"east"
"NL21","H01Q",1,0.23,13.29,29.44,"east"
"NL21","H01R",5,0.63,28.52,48.31,"east"
"NL22","H01R",2,0.13,18.98,48.31,"east"
"NL22","H01S",1,0.31,13.15,32.07,"east"
"NL21","H02B",7,4.31,42.75,52.7,"east"
"NL22","H02B",1,0.31,24.43,52.7,"east"
"NL21","H02G",3,0.67,52.54,49.23,"east"
"NL22","H02G",12,1.36,32.1,49.23,"east"
"NL21","H02H",3,1.06,22.14,49.06,"east"
"NL22","H02H",3,0.54,10.43,49.06,"east"
"NL21","H02J",1,0.11,28.41,35.82,"east"
"NL22","H02J",8,0.47,12.31,35.82,"east"
"NL21","H02K",1,0.11,28.42,49.39,"east"
"NL22","H02K",11,0.59,17.34,49.39,"east"
"NL21","H02M",1,0.18,30.12,44.31,"east"
"NL22","H02M",2,0.18,16.44,44.31,"east"
"NL21","H02N",1,1.49,21.53,38.78,"east"
"NL21","H02P",1,0.27,22.67,46,"east"
"NL22","H02P",3,0.41,12.17,46,"east"
"NL21","H02S",4,2.68,54.07,37.25,"east"
"NL22","H02S",5,1.7,45.3,37.25,"east"
"NL21","H03F",1,0.69,6.99,40.04,"east"
"NL22","H03F",8,2.78,14.75,40.04,"east"
"NL22","H03G",1,0.96,24.17,42.04,"east"
"NL22","H03H",5,2.44,15.98,42.36,"east"
"NL21","H03K",2,0.57,19.33,39.72,"east"
"NL22","H03K",2,0.29,15.03,39.72,"east"
"NL21","H03M",1,0.49,4.25,27.07,"east"
"NL22","H03M",1,0.25,14.69,27.07,"east"
"NL21","H04B",7,0.52,8.39,21.42,"east"
"NL22","H04B",3,0.11,8.6,21.42,"east"
"NL21","H04J",1,0.48,18.29,34.2,"east"
"NL21","H04L",11,0.3,8.55,9.13,"east"
"NL22","H04L",14,0.19,3.83,9.13,"east"
"NL21","H04M",1,0.28,8.14,22.21,"east"
"NL22","H04M",3,0.43,5.24,22.21,"east"
"NL21","H04N",5,0.36,8.62,18.45,"east"
"NL22","H04N",8,0.3,7.88,18.45,"east"
"NL21","H04Q",3,1.97,12.1,39.78,"east"
"NL22","H04Q",2,0.67,8.52,39.78,"east"
"NL21","H04R",3,0.6,9.72,26.36,"east"
"NL22","H04R",4,0.41,13.83,26.36,"east"
"NL21","H04S",1,0.66,0.75,34.43,"east"
"NL21","H04W",15,0.47,6.31,16.86,"east"
"NL22","H04W",15,0.24,3.12,16.86,"east"
"NL21","H05B",11,1.2,32.95,41.23,"east"
"NL22","H05B",6,0.33,25.8,41.23,"east"
"NL22","H05H",3,1.44,18.11,38.99,"east"
"NL21","H05K",4,0.53,31.71,45.34,"east"
"NL22","H05K",7,0.47,25.88,45.34,"east"
"NL21","H10N",2,0.83,33.56,39.33,"east"
"NL22","H10N",2,0.42,24.68,39.33,"east"
"NL21","Y02A",14,1.63,43.78,17.83,"east"
"NL22","Y02A",39,2.31,66.74,17.83,"east"
"NL21","Y02B",12,1.45,49.94,36.33,"east"
"NL22","Y02B",24,1.47,36.78,36.33,"east"
"NL21","Y02C",2,1.67,75.56,33.76,"east"
"NL22","Y02C",5,2.11,49.25,33.76,"east"
"NL21","Y02D",2,0.65,6.11,22.43,"east"
"NL22","Y02D",2,0.33,3.26,22.43,"east"
"NL21","Y02E",31,1.07,49.71,25.11,"east"
"NL22","Y02E",35,0.61,34.92,25.11,"east"
"NL21","Y02P",23,1.22,49.28,26.94,"east"
"NL22","Y02P",30,0.81,34.67,26.94,"east"
"NL21","Y02T",5,0.28,21.77,42.53,"east"
"NL22","Y02T",17,0.48,15.54,42.53,"east"
"NL21","Y02W",2,0.51,64.54,28.79,"east"
"NL22","Y02W",16,2.06,56.97,28.79,"east"
"NL21","Y04S",1,0.42,29.81,33.62,"east"
"NL22","Y04S",3,0.63,14.55,33.62,"east"
"NL21","Y10S",4,1.97,35.04,50.37,"east"
"NL22","Y10S",3,0.75,37.92,50.37,"east"
"NL21","Y10T",5,0.73,43.75,52.71,"east"
"NL22","Y10T",14,1.03,34.95,52.71,"east"
"east","A01B",3,0.44,38.33,54.69,"east"
"east","A01C",17,4.07823529411765,59.1876470588235,58.42,"east"
"east","A01D",3,0.443333333333333,39.43,49.51,"east"
"east","A01F",5,2.13,31.806,51.74,"east"
"east","A01G",20,2.66,54.832,39.29,"east"
"east","A01H",21,14.58,90.85,38.15,"east"
"east","A01J",41,27.6385365853659,61.7919512195122,53.28,"east"
"east","A01K",73,7.42630136986301,52.6684931506849,25.71,"east"
"east","A01M",4,1.3,48.23,42.14,"east"
"east","A01N",25,1.186,69.574,21.63,"east"
"east","A01P",1,3.4,94.84,41.01,"east"
"east","A21B",3,3.39,60.05,59.39,"east"
"east","A21C",7,4.96428571428571,82.2142857142857,58.22,"east"
"east","A21D",7,2.32142857142857,81.6457142857143,41.76,"east"
"east","A22B",7,13.57,76.14,35.14,"east"
"east","A22C",26,13.09,82.72,33.59,"east"
"east","A23B",11,5.25181818181818,70.4181818181818,33.15,"east"
"east","A23C",31,7.32516129032258,88.9022580645161,29.67,"east"
"east","A23D",8,3.53125,90.2325,38.94,"east"
"east","A23F",8,4.115,77.4325,37.46,"east"
"east","A23G",14,2.90285714285714,79.3528571428571,37.59,"east"
"east","A23J",13,5.85,88.2853846153846,28.7,"east"
"east","A23K",21,3.41714285714286,80.9014285714286,28.04,"east"
"east","A23L",84,4.09,83.4425,23.61,"east"
"east","A23N",1,2.7,68.81,44.4,"east"
"east","A23P",26,6.33615384615385,84.0946153846154,39.58,"east"
"east","A23V",66,4.84818181818182,85.4572727272727,21.95,"east"
"east","A23Y",8,9.23,93.18,34.38,"east"
"east","A24B",1,0.72,60.2,31.52,"east"
"east","A24C",5,4.32,29.98,40.04,"east"
"east","A24D",1,0.76,67.34,36.86,"east"
"east","A24F",15,3.57866666666667,29.0446666666667,30.35,"east"
"east","A41D",4,1.015,21.875,40.54,"east"
"east","A41G",1,13.25,23.28,50.23,"east"
"east","A42B",1,0.82,13.25,42.52,"east"
"east","A43B",1,0.33,37.54,45.79,"east"
"east","A43D",2,2.465,20.045,45.42,"east"
"east","A45B",1,5.55,44.35,51.57,"east"
"east","A45D",1,0.37,36.58,37.31,"east"
"east","A46B",1,0.32,12.87,45.43,"east"
"east","A47B",11,1.08545454545455,48.6218181818182,52.72,"east"
"east","A47C",6,1.13333333333333,45.875,46.07,"east"
"east","A47D",1,2.09,53.92,43.76,"east"
"east","A47F",5,1.396,33.228,50.2,"east"
"east","A47G",4,2.78,42.49,38.77,"east"
"east","A47H",2,7.075,51.915,54.96,"east"
"east","A47J",29,1.49724137931034,54.6903448275862,44.57,"east"
"east","A47K",5,1.44,57.654,44.27,"east"
"east","A47L",7,0.488571428571429,38.8228571428571,54.15,"east"
"east","A61B",67,0.789850746268657,17.0334328358209,14.45,"east"
"east","A61C",6,0.486666666666667,19.54,37.44,"east"
"east","A61D",1,1.21,41.98,41.08,"east"
"east","A61F",27,0.78,30.7066666666667,29.07,"east"
"east","A61G",11,1.96,38.7427272727273,39.53,"east"
"east","A61H",2,0.58,23.75,39.14,"east"
"east","A61J",3,0.6,47.0866666666667,42.53,"east"
"east","A61K",175,1.39965714285714,66.3299428571429,7.31,"east"
"east","A61L",29,1.22896551724138,49.0706896551724,25.22,"east"
"east","A61M",27,0.602962962962963,27.4607407407407,27.55,"east"
"east","A61N",11,0.744545454545455,19.1072727272727,21.36,"east"
"east","A61P",137,1.59386861313869,78.0565693430657,7.52,"east"
"east","A61Q",6,0.243333333333333,68.4133333333333,17.91,"east"
"east","A62B",1,0.47,30.24,40.23,"east"
"east","A62C",10,2.804,51.744,42.81,"east"
"east","A62D",1,3.36,56.09,39.39,"east"
"east","A63B",5,0.836,20.066,34.76,"east"
"east","A63C",3,1.30333333333333,31.73,46.31,"east"
"east","A63F",3,0.993333333333333,11.6766666666667,27,"east"
"east","A63H",3,5.05,16.63,31.6,"east"
"east","B01D",60,1.30233333333333,51.8173333333333,35.02,"east"
"east","B01F",22,2.85363636363636,52.3754545454545,43.18,"east"
"east","B01J",49,1.55081632653061,62.4048979591837,24.31,"east"
"east","B01L",19,1.77,43.0857894736842,28.92,"east"
"east","B02C",3,0.89,40.59,57.7,"east"
"east","B03B",1,3.51,59.42,45.81,"east"
"east","B03C",3,1.93666666666667,53.9733333333333,53.92,"east"
"east","B03D",4,7.37,46.56,49.26,"east"
"east","B04C",2,2.08,43.42,48.22,"east"
"east","B05B",17,1.23470588235294,47.5935294117647,44.87,"east"
"east","B05C",9,1.95888888888889,42.6777777777778,56.94,"east"
"east","B05D",19,2.09368421052632,52.7331578947368,48.19,"east"
"east","B06B",2,1.05,20.21,46.81,"east"
"east","B07B",3,4.38,57.37,57.59,"east"
"east","B07C",7,2.82,42.3842857142857,45.97,"east"
"east","B08B",9,0.963333333333333,45.46,46.39,"east"
"east","B09B",5,3.248,49.558,38.04,"east"
"east","B09C",1,2.59,67,37.66,"east"
"east","B21B",2,0.59,17.38,62.04,"east"
"east","B21D",6,0.576666666666667,26.2766666666667,63.07,"east"
"east","B22D",1,0.26,13.83,60.8,"east"
"east","B22F",4,0.4675,42.0375,46.35,"east"
"east","B23B",6,0.875,18.01,66.48,"east"
"east","B23C",1,0.53,12.21,69.62,"east"
"east","B23D",4,1.085,27.13,70.58,"east"
"east","B23H",2,2.99,11.84,62.69,"east"
"east","B23K",12,0.63,24.79,58.61,"east"
"east","B23P",3,0.386666666666667,21.8233333333333,61.06,"east"
"east","B23Q",1,0.29,27.95,67.93,"east"
"east","B24B",1,0.25,11.01,65.83,"east"
"east","B24D",1,1.46,29.18,61.18,"east"
"east","B25B",2,0.33,23.87,64.05,"east"
"east","B25C",1,1.05,17.07,65.32,"east"
"east","B25H",1,0.68,31.54,55.58,"east"
"east","B25J",14,0.997142857142857,30.27,42.16,"east"
"east","B26B",3,1.23333333333333,23.3066666666667,35.91,"east"
"east","B26D",10,2.46,32.38,53.92,"east"
"east","B26F",1,0.63,48.01,60.8,"east"
"east","B27B",2,1.075,23.48,71.8,"east"
"east","B27K",1,1.35,43.15,47.12,"east"
"east","B28B",7,1.19285714285714,33.0557142857143,44.81,"east"
"east","B28D",1,1.02,43.9,75.02,"east"
"east","B29B",11,1.32181818181818,63.3054545454545,52.13,"east"
"east","B29C",80,1.1765,51.7345,53.33,"east"
"east","B29D",48,4.09375,37.7316666666667,45.22,"east"
"east","B29K",29,1.01275862068966,54.6168965517241,52.61,"east"
"east","B29L",40,1.41,46.915,54.58,"east"
"east","B30B",4,2.3,47.87,59.08,"east"
"east","B31B",9,2.80777777777778,42.9277777777778,64.61,"east"
"east","B31F",1,0.96,55.46,65.65,"east"
"east","B32B",56,1.31660714285714,48.0233928571429,42.09,"east"
"east","B33Y",24,1.30916666666667,35.8425,44.68,"east"
"east","B41F",7,2.31,44.51,54.51,"east"
"east","B41J",6,0.773333333333333,44.2666666666667,48,"east"
"east","B41K",1,6.71,23.19,42.42,"east"
"east","B41M",5,1.15,33.88,41.4,"east"
"east","B41P",5,5.39,55.86,59.27,"east"
"east","B44C",1,0.45,40.02,53.4,"east"
"east","B44D",2,6.18,34.615,48.23,"east"
"east","B60B",9,1.98,29.0166666666667,59.79,"east"
"east","B60C",15,1.956,66.3773333333333,49.84,"east"
"east","B60D",8,3.445,17.91125,64.11,"east"
"east","B60G",14,1.96428571428571,22.9557142857143,57.4,"east"
"east","B60H",1,0.22,37.17,52.58,"east"
"east","B60J",11,2.3,41.64,57.59,"east"
"east","B60K",9,0.54,13.42,56.83,"east"
"east","B60L",14,0.885714285714286,12.9714285714286,50.6,"east"
"east","B60M",1,2.35,14.29,52.66,"east"
"east","B60N",2,0.24,29.69,57.71,"east"
"east","B60P",8,1.43375,40.78375,50.57,"east"
"east","B60Q",4,0.55,14.67,53.7,"east"
"east","B60R",10,0.442,24.441,48.1,"east"
"east","B60S",1,0.53,30.6,46.06,"east"
"east","B60T",2,0.21,18.57,49.01,"east"
"east","B60W",1,0.09,7.48,50.41,"east"
"east","B60Y",5,0.54,16.48,63.24,"east"
"east","B61B",2,2.23,21.02,55.05,"east"
"east","B61L",1,0.52,13.28,48.51,"east"
"east","B62B",7,2.19,45.09,43,"east"
"east","B62D",10,0.439,35.824,53.72,"east"
"east","B62H",1,1.26,40.4,52.68,"east"
"east","B62J",7,2.08,25.6157142857143,48.68,"east"
"east","B62K",3,0.706666666666667,44.57,42.45,"east"
"east","B62L",1,2.01,24.87,56.82,"east"
"east","B62M",2,0.84,43.79,49.09,"east"
"east","B63B",19,1.99315789473684,42.4752631578947,25.04,"east"
"east","B63C",1,0.96,35.1,34.28,"east"
"east","B63H",4,1.0625,36.5275,37.09,"east"
"east","B63J",2,3.71,53.39,38.4,"east"
"east","B64C",2,0.15,18.89,28.69,"east"
"east","B64D",2,0.145,19.575,32.26,"east"
"east","B64F",3,0.806666666666667,20.7333333333333,38.34,"east"
"east","B64U",1,0.76,16.71,35.2,"east"
"east","B65B",43,2.18186046511628,57.313488372093,49.8,"east"
"east","B65C",3,1.52333333333333,46.8466666666667,67.93,"east"
"east","B65D",75,1.71453333333333,53.5368,34.45,"east"
"east","B65F",7,4.10428571428571,50.1171428571429,45.77,"east"
"east","B65G",60,2.7075,44.5375,48.13,"east"
"east","B65H",16,1.565,31.195,65.16,"east"
"east","B66B",2,0.24,41.71,41.59,"east"
"east","B66C",13,1.89384615384615,53.7692307692308,49.95,"east"
"east","B66D",4,2.205,46.455,46.26,"east"
"east","B66F",6,1.16833333333333,50.8433333333333,56.04,"east"
"east","B67B",1,1.28,43.94,49.17,"east"
"east","B67C",1,1.16,56.73,52.33,"east"
"east","B67D",5,1.544,53.656,33.42,"east"
"east","B68G",1,2.7,59.55,60.8,"east"
"east","B81B",10,2.974,44.394,43.1,"east"
"east","B81C",10,4.619,49.702,45.12,"east"
"east","B82Y",6,0.835,46.045,23.98,"east"
"east","C01B",27,1.58444444444444,45.4188888888889,25.81,"east"
"east","C01G",2,1.53,53.28,35.18,"east"
"east","C01P",5,0.924,48.216,32.76,"east"
"east","C02F",38,2.52947368421053,60.5507894736842,30.46,"east"
"east","C03B",2,0.38,33.305,47.27,"east"
"east","C03C",5,0.522,42.064,42.45,"east"
"east","C04B",8,0.41625,45.55125,38.24,"east"
"east","C05B",2,3.88,92.2,52.71,"east"
"east","C05C",3,1.93,76.5066666666667,46.85,"east"
"east","C05D",3,3.10333333333333,68.7066666666667,47.03,"east"
"east","C05F",6,3.07666666666667,76.7966666666667,36.71,"east"
"east","C05G",5,2.316,80.114,40.5,"east"
"east","C07B",7,0.825714285714286,64.5585714285714,26.36,"east"
"east","C07C",86,2.35511627906977,52.6137209302326,25.72,"east"
"east","C07D",68,1.35441176470588,53.9282352941176,16.24,"east"
"east","C07F",11,0.959090909090909,49.6581818181818,25.12,"east"
"east","C07G",2,3.09,72.31,39.91,"east"
"east","C07H",15,3.34666666666667,74.5373333333334,25.32,"east"
"east","C07K",79,2.1373417721519,83.1073417721519,13.26,"east"
"east","C08B",18,3.75777777777778,74.9233333333333,30.48,"east"
"east","C08C",4,2.85,69.485,50.08,"east"
"east","C08F",45,2.248,66.584,40.07,"east"
"east","C08G",50,1.445,64.6742,35.74,"east"
"east","C08H",6,3.765,68.905,34.44,"east"
"east","C08J",77,2.84467532467532,67.5693506493507,36.82,"east"
"east","C08K",69,2.00985507246377,63.3707246376812,42.98,"east"
"east","C08L",72,1.48833333333333,67.1929166666667,40.99,"east"
"east","C09B",1,0.38,43.39,34.03,"east"
"east","C09C",3,0.69,50.4866666666667,44.2,"east"
"east","C09D",65,2.41830769230769,55.7986153846154,38.64,"east"
"east","C09F",1,6.71,59.64,61.32,"east"
"east","C09J",7,0.451428571428571,67.9557142857143,38.67,"east"
"east","C09K",16,1.028125,46.669375,34.06,"east"
"east","C10B",4,4.2625,62.8375,41.01,"east"
"east","C10G",9,1.27333333333333,52.73,20.28,"east"
"east","C10J",4,7.22,75.13,47.09,"east"
"east","C10K",3,6.98,82.86,46.58,"east"
"east","C10L",12,2.48,57.51,30.34,"east"
"east","C11B",7,2.21,78.46,24.31,"east"
"east","C11C",5,6,72.99,34.42,"east"
"east","C11D",21,1.08333333333333,50.9533333333333,29.17,"east"
"east","C12C",1,2.33,31.91,42.11,"east"
"east","C12G",1,1.45,32.32,32.68,"east"
"east","C12J",1,28.7,34.51,55.67,"east"
"east","C12M",13,1.58307692307692,54.4876923076923,29.99,"east"
"east","C12N",104,2.40192307692308,82.8867307692308,13.21,"east"
"east","C12P",32,2.8053125,84.1403125,21.7,"east"
"east","C12Q",33,1.53212121212121,57.6651515151515,16.6,"east"
"east","C12R",7,2.78,92.7,27.97,"east"
"east","C12Y",29,2.08965517241379,83.5344827586207,16.48,"east"
"east","C13K",5,6.11,68.994,41.42,"east"
"east","C14C",1,2.59,43.96,58.49,"east"
"east","C21D",8,1.67,15.89,62.78,"east"
"east","C22B",1,0.41,27.08,38.07,"east"
"east","C22C",7,0.81,25.57,53.5,"east"
"east","C23C",17,0.908235294117647,32.4723529411765,41.12,"east"
"east","C23F",2,1.1,40.395,47.32,"east"
"east","C23G",1,1.87,32.72,59.87,"east"
"east","C25B",4,0.865,49.12,35.85,"east"
"east","C25C",1,3.35,48.77,50.24,"east"
"east","C25D",5,1.04,35.858,47.43,"east"
"east","C30B",1,1.36,41.62,43.38,"east"
"east","D01D",8,2.555,71.19,42.3,"east"
"east","D01F",14,3.36428571428571,70.32,42.76,"east"
"east","D02G",4,2.085,52.92,54.21,"east"
"east","D02J",1,2.28,62.82,64.97,"east"
"east","D03D",1,1,48.87,53.61,"east"
"east","D04B",2,0.79,41.675,52.49,"east"
"east","D04H",10,1.95,53.97,47.72,"east"
"east","D06F",4,0.43,29.975,56.01,"east"
"east","D06M",6,2.06666666666667,56.7733333333333,47.23,"east"
"east","D06N",9,4.39777777777778,55.8288888888889,54.73,"east"
"east","D06P",1,0.75,33.13,55.8,"east"
"east","D07B",3,2.55,37.35,51.77,"east"
"east","D10B",13,2.46230769230769,53.7646153846154,45.99,"east"
"east","D21B",1,1.63,47.77,50.51,"east"
"east","D21C",5,2.38,65.07,34.85,"east"
"east","D21D",1,3.31,30.08,66.36,"east"
"east","D21F",3,1.86,35.03,65.92,"east"
"east","D21H",19,2.45894736842105,52.1168421052632,43.85,"east"
"east","D21J",1,5.22,56.86,40.45,"east"
"east","E01B",2,0.745,29.615,50.1,"east"
"east","E01C",14,3.48642857142857,55.3521428571429,45.07,"east"
"east","E01F",4,1.63,47.135,42.24,"east"
"east","E01H",6,5.70666666666667,40.3833333333333,55.69,"east"
"east","E02B",17,5.87882352941176,60.9988235294118,30.89,"east"
"east","E02D",11,2.16454545454545,60.1363636363636,46.29,"east"
"east","E02F",6,1.20333333333333,46.73,52.65,"east"
"east","E03B",3,2.02,63.92,43.51,"east"
"east","E03C",13,3.76769230769231,63.6023076923077,48.94,"east"
"east","E03D",7,2.99,68.1885714285714,50.08,"east"
"east","E03F",26,23.3430769230769,65.8146153846154,49.6,"east"
"east","E04B",23,1.66391304347826,65.44,39.27,"east"
"east","E04C",11,1.57727272727273,60.2881818181818,44.6,"east"
"east","E04D",7,1.76,74.0471428571429,40.64,"east"
"east","E04F",15,1.36066666666667,58.6273333333333,46.38,"east"
"east","E04G",4,1.21,59.09,50.59,"east"
"east","E04H",8,1.265,53.26875,35.73,"east"
"east","E05B",27,2.04333333333333,53.4166666666667,52.6,"east"
"east","E05C",10,3.302,69.23,59.4,"east"
"east","E05D",14,2.01714285714286,68.205,60.15,"east"
"east","E05F",7,0.912857142857143,68.8271428571428,63.31,"east"
"east","E05G",1,4.22,30.38,51.07,"east"
"east","E05Y",16,1.3725,70.87875,61,"east"
"east","E06B",49,3.39673469387755,61.580612244898,44.01,"east"
"east","E06C",1,1.79,52.22,49.62,"east"
"east","E21B",6,0.445,38.24,25.59,"east"
"east","F01C",2,3.9,59.56,56.97,"east"
