"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL21","E01",15,3.32,49.23,77.27,"east"
"NL22","E01",9,1.05,49.08,77.27,"east"
"NL21","E02",10,2.45,55.59,77.38,"east"
"NL22","E02",17,2.19,41.19,77.38,"east"
"NL21","E03",28,7.98,62.39,80.38,"east"
"NL22","E03",12,1.8,54.78,80.38,"east"
"NL21","E04",18,1.39,58.44,73.78,"east"
"NL22","E04",39,1.58,50.84,73.78,"east"
"NL21","E05",12,1.33,50.24,83.75,"east"
"NL22","E05",36,2.11,45.45,83.75,"east"
"NL21","E06",20,3.81,63.99,78.07,"east"
"NL22","E06",30,3.01,65.21,78.07,"east"
"NL21","E21",3,0.52,51.4,63.73,"east"
"NL22","E21",3,0.27,41.61,63.73,"east"
"NL21","F01",7,0.42,44.06,58.59,"east"
"NL22","F01",7,0.22,16.04,58.59,"east"
"NL21","F02",6,0.41,40.6,61.53,"east"
"NL22","F02",7,0.25,17.8,61.53,"east"
"NL21","F03",15,1.91,54.47,54.46,"east"
"NL22","F03",8,0.54,21.47,54.46,"east"
"NL21","F04",9,0.9,46.93,77.3,"east"
"NL22","F04",8,0.42,20.65,77.3,"east"
"NL21","F05",20,1.35,35.24,59.83,"east"
"NL22","F05",13,0.46,12.74,59.83,"east"
"NL21","F15",5,1.55,47.83,75.97,"east"
"NL22","F15",6,0.98,27.47,75.97,"east"
"NL21","F16",52,1.13,40.66,80.18,"east"
"NL22","F16",49,0.56,33.69,80.18,"east"
"NL21","F17",1,0.42,52.83,69.53,"east"
"NL21","F21",3,0.36,23.48,80.11,"east"
"NL22","F21",7,0.44,21.62,80.11,"east"
"NL21","F22",1,1.32,65.27,77.24,"east"
"NL21","F23",31,7.17,53.12,77.48,"east"
"NL22","F23",26,3.17,30.69,77.48,"east"
"NL21","F24",31,2.82,51.43,78.93,"east"
"NL22","F24",38,1.82,45.58,78.93,"east"
"NL21","F25",2,0.34,60.26,70.67,"east"
"NL22","F25",7,0.62,49.35,70.67,"east"
"NL21","F26",2,1.47,65.42,86.16,"east"
"NL22","F26",1,0.39,60.45,86.16,"east"
"NL21","F28",14,2.4,44.89,76.58,"east"
"NL22","F28",18,1.62,33.59,76.58,"east"
"NL21","F41",2,0.9,25.45,77.69,"east"
"NL22","F41",5,1.18,20.48,77.69,"east"
"NL22","F42",2,0.89,51.51,65.33,"east"
"NL21","G01",63,0.79,25.58,38.84,"east"
"NL22","G01",110,0.73,33.95,38.84,"east"
"NL21","G02",9,0.53,22.94,52.7,"east"
"NL22","G02",22,0.69,23.34,52.7,"east"
"NL21","G03",3,0.59,27.26,57.42,"east"
"NL22","G03",5,0.52,20.81,57.42,"east"
"NL21","G05",9,0.48,28.8,58,"east"
"NL22","G05",13,0.36,21.38,58,"east"
"NL21","G06",19,0.32,13.23,9.2,"east"
"NL22","G06",45,0.39,13.23,9.2,"east"
"NL22","G08",6,0.35,15.95,37.7,"east"
"NL21","G09",1,0.19,24.08,35.98,"east"
"NL22","G09",6,0.59,18.46,35.98,"east"
"NL22","G10",4,0.4,29.11,30.07,"east"
"NL22","G16",14,0.78,38.07,33.65,"east"
"NL21","G21",5,2.74,32.65,64.17,"east"
"NL21","H01",39,0.76,27.65,50.53,"east"
"NL22","H01",64,0.66,20.45,50.53,"east"
"NL21","H02",21,0.64,25.25,60.98,"east"
"NL22","H02",40,0.64,16.83,60.98,"east"
"NL21","H03",2,0.24,8.7,31.41,"east"
"NL22","H03",13,0.81,8.88,31.41,"east"
"NL21","H04",31,0.41,8.92,0,"east"
"NL22","H04",36,0.25,8.85,0,"east"
"NL21","H05",15,0.84,33.61,65.02,"east"
"NL22","H05",16,0.47,24.77,65.02,"east"
"NL21","H10",2,0.33,31.51,50.2,"east"
"NL22","H10",2,0.17,35.32,50.2,"east"
"NL21","Y02",74,0.95,44,51.9,"east"
"NL22","Y02",140,0.95,31.74,51.9,"east"
"NL21","Y04",1,0.42,5.78,48.8,"east"
"NL22","Y04",3,0.66,3.18,48.8,"east"
"NL21","Y10",9,1.03,46.9,85.5,"east"
"NL22","Y10",17,1.03,40.1,85.5,"east"
"east","A01",188,2.93398936170213,55.9622340425532,71.85,"east"
"east","A21",16,3.390625,83.40875,86.55,"east"
"east","A22",30,13.89,77.55,78.48,"east"
"east","A23",127,3.9244094488189,80.0692913385827,68.1,"east"
"east","A24",16,2.65375,43.25625,61.94,"east"
"east","A41",5,1.172,38.45,77.43,"east"
"east","A42",1,0.83,29.75,68.08,"east"
"east","A43",2,0.445,56.145,73.11,"east"
"east","A45",2,0.48,35.83,66.17,"east"
"east","A46",1,0.32,47.19,71.86,"east"
"east","A47",67,1.14223880597015,51.0758208955224,84.05,"east"
"east","A61",317,1.0108832807571,47.4315141955836,50.73,"east"
"east","A62",12,1.88333333333333,43.7766666666667,64.68,"east"
"east","A63",12,1,28.095,54.42,"east"
"east","B01",143,1.64153846153846,51.4491608391608,70.09,"east"
"east","B02",3,0.92,62.71,89.99,"east"
"east","B03",8,2.17875,58.89125,76.29,"east"
"east","B04",2,0.74,69.455,72.73,"east"
"east","B05",41,1.63317073170732,49.670243902439,88.62,"east"
"east","B06",2,1.09,36.22,60.67,"east"
"east","B07",10,2.168,52.382,88.89,"east"
"east","B08",9,0.99,52.8266666666667,84.31,"east"
"east","B09",6,2.78,57.94,75.31,"east"
"east","B21",8,0.4225,35.92375,90.56,"east"
"east","B22",5,0.296,31.946,79.04,"east"
"east","B23",26,0.56,25.8773076923077,84.39,"east"
"east","B24",2,0.27,28.185,90.05,"east"
"east","B25",17,0.608823529411765,31.3417647058824,72.38,"east"
"east","B26",13,1.48384615384615,46.2992307692308,87.64,"east"
"east","B27",3,0.383333333333333,50.6633333333333,82.43,"east"
"east","B28",8,0.88125,33.44875,81.26,"east"
"east","B29",120,1.51141666666667,43.00525,100,"east"
"east","B30",4,2.29,44.2,92.61,"east"
"east","B31",10,2.07,67.472,97.73,"east"
"east","B32",56,1.34607142857143,51.16125,91.63,"east"
"east","B33",24,1.3175,32.5158333333333,76.57,"east"
"east","B41",12,0.930833333333333,40.88,81.62,"east"
"east","B44",2,0.49,42.885,89.83,"east"
"east","B60",88,0.61625,25.9259090909091,66.07,"east"
"east","B61",3,0.196666666666667,34.8366666666667,68.26,"east"
"east","B62",27,0.844444444444444,27.5288888888889,66.86,"east"
"east","B63",21,1.54333333333333,35.1766666666667,62.52,"east"
"east","B64",7,0.258571428571429,28.4457142857143,54.03,"east"
"east","B65",176,1.9825,51.695625,92.34,"east"
"east","B66",19,0.865263157894737,45.1536842105263,76.22,"east"
"east","B67",7,1.15714285714286,61.2571428571429,80.08,"east"
"east","B68",1,1.57,68.15,76.76,"east"
"east","B81",11,2.78272727272727,16.6781818181818,68.81,"east"
"east","B82",6,0.84,45.39,59.08,"east"
"east","C01",28,1.14464285714286,51.1253571428571,68.63,"east"
"east","C02",38,2.60763157894737,64.4242105263158,71.6,"east"
"east","C03",7,0.53,48.8214285714286,86.19,"east"
"east","C04",8,0.4225,41.98875,68.74,"east"
"east","C05",9,2.13333333333333,68.9166666666667,74.41,"east"
"east","C07",221,1.6537556561086,63.6292307692308,55.24,"east"
"east","C08",171,1.80473684210526,63.07,90.78,"east"
"east","C09",86,1.47418604651163,52.4918604651163,86.4,"east"
"east","C10",24,1.54291666666667,57.8158333333333,70.64,"east"
"east","C11",32,1.4815625,71.131875,70.97,"east"
"east","C12",151,2.17384105960265,67.8686092715232,51.97,"east"
"east","C13",5,5.092,74.44,73.83,"east"
"east","C14",1,1.38,48.13,84.31,"east"
"east","C21",8,1.35,11.19,88.54,"east"
"east","C22",8,0.73,33.94,70.72,"east"
"east","C23",18,0.880555555555556,32.7394444444444,72.95,"east"
"east","C25",8,0.7575,33.47375,68.66,"east"
"east","C30",1,1.35,35.63,65.36,"east"
"east","D01",16,1.9225,77.631875,90,"east"
"east","D02",4,1.665,68.68,99.27,"east"
"east","D03",1,0.91,76.19,90.6,"east"
"east","D04",12,1.52,66.27,88.22,"east"
"east","D06",17,0.960588235294118,63.38,90.36,"east"
"east","D07",3,2.65,56.03,93.95,"east"
"east","D10",13,2.48538461538462,62.7015384615385,91.65,"east"
"east","D21",27,2.17333333333333,63.5266666666667,78.04,"east"
"east","E01",24,2.46875,49.17375,77.27,"east"
"east","E02",27,2.2862962962963,46.5233333333333,77.38,"east"
"east","E03",40,6.126,60.107,80.38,"east"
"east","E04",57,1.52,53.24,73.78,"east"
"east","E05",48,1.915,46.6475,83.75,"east"
"east","E06",50,3.33,64.722,78.07,"east"
"east","E21",6,0.395,46.505,63.73,"east"
"east","F01",14,0.32,30.05,58.59,"east"
"east","F02",13,0.323846153846154,28.3230769230769,61.53,"east"
"east","F03",23,1.43347826086957,42.9917391304348,54.46,"east"
"east","F04",17,0.674117647058823,34.5629411764706,77.3,"east"
"east","F05",33,0.99939393939394,26.3763636363636,59.83,"east"
"east","F15",11,1.23909090909091,36.7245454545454,75.97,"east"
"east","F16",101,0.853465346534653,37.2785148514851,80.18,"east"
"east","F17",1,0.42,52.83,69.53,"east"
"east","F21",10,0.416,22.178,80.11,"east"
"east","F22",1,1.32,65.27,77.24,"east"
"east","F23",57,5.34543859649123,42.8887719298246,77.48,"east"
"east","F24",69,2.26927536231884,48.2082608695652,78.93,"east"
"east","F25",9,0.557777777777778,51.7744444444444,70.67,"east"
"east","F26",3,1.11,63.7633333333333,86.16,"east"
"east","F28",32,1.96125,38.53375,76.58,"east"
"east","F41",7,1.1,21.9,77.69,"east"
"east","F42",2,0.89,51.51,65.33,"east"
"east","G01",173,0.751849710982659,30.9019653179191,38.84,"east"
"east","G02",31,0.643548387096774,23.2238709677419,52.7,"east"
"east","G03",8,0.54625,23.22875,57.42,"east"
"east","G05",22,0.409090909090909,24.4154545454545,58,"east"
"east","G06",64,0.36921875,13.23,9.2,"east"
"east","G08",6,0.35,15.95,37.7,"east"
"east","G09",7,0.532857142857143,19.2628571428571,35.98,"east"
"east","G10",4,0.4,29.11,30.07,"east"
"east","G16",14,0.78,38.07,33.65,"east"
"east","G21",5,2.74,32.65,64.17,"east"
"east","H01",103,0.697864077669903,23.176213592233,50.53,"east"
"east","H02",61,0.64,19.7286885245902,60.98,"east"
"east","H03",15,0.734,8.856,31.41,"east"
"east","H04",67,0.324029850746269,8.88238805970149,0,"east"
"east","H05",31,0.649032258064516,29.0474193548387,65.02,"east"
"east","H10",4,0.25,33.415,50.2,"east"
"east","Y02",214,0.95,35.9794392523364,51.9,"east"
"east","Y04",4,0.6,3.83,48.8,"east"
"east","Y10",26,1.03,42.4538461538462,85.5,"east"
