"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL21","C05D",0,0,50.32,53.1,"east"
"NL22","C05F",4,3.05,81.75,45.7,"east"
"NL21","C05F",1,1.69,52.37,45.7,"east"
"NL22","C05G",2,1.38,84.67,48.57,"east"
"NL21","C05G",0,0,48.67,48.57,"east"
"NL22","C06B",0,0,12.7,53.64,"east"
"NL21","C06B",0,0,13.73,53.64,"east"
"NL22","C06C",0,0,1.7,63.29,"east"
"NL21","C06C",0,0,2.27,63.29,"east"
"NL22","C06D",0,0,17.46,66.09,"east"
"NL21","C06D",0,0,6.35,66.09,"east"
"NL22","C07B",10,1.78,73.3,40.73,"east"
"NL21","C07B",3,1.18,50.76,40.73,"east"
"NL22","C07C",37,1.91,55.1,34.43,"east"
"NL21","C07C",35,4.02,61.56,34.43,"east"
"NL22","C07D",36,1.25,65.93,35.33,"east"
"NL21","C07D",19,1.46,50.93,35.33,"east"
"NL22","C07F",3,0.42,58.17,39.4,"east"
"NL21","C07F",2,0.62,64.33,39.4,"east"
"NL22","C07G",1,2.05,41.77,57.77,"east"
"NL21","C07G",0,0,71.01,57.77,"east"
"NL22","C07H",12,3.72,79.92,40.32,"east"
"NL21","C07H",0,0,33.67,40.32,"east"
"NL22","C07J",0,0,88.63,40.51,"east"
"NL21","C07J",0,0,34.12,40.51,"east"
"NL22","C07K",46,1.34,86.58,32.11,"east"
"NL21","C07K",4,0.26,22.07,32.11,"east"
"NL22","C08B",7,2.67,77.8,49.75,"east"
"NL21","C08B",1,0.84,65.81,49.75,"east"
"NL22","C08C",0,0,57.98,57.05,"east"
"NL21","C08C",2,6.1,84.44,57.05,"east"
"NL22","C08F",16,1.21,56.34,47.31,"east"
"NL21","C08F",13,2.18,71.29,47.31,"east"
"NL22","C08G",28,1.37,61.62,47.86,"east"
"NL21","C08G",17,1.85,67.93,47.86,"east"
"NL22","C08H",0,0,76.16,53.87,"east"
"NL21","C08H",4,7.91,41.95,53.87,"east"
"NL22","C08J",37,2.45,66.11,48.81,"east"
"NL21","C08J",19,2.79,74.8,48.81,"east"
"NL22","C08K",27,1.37,56.95,48.61,"east"
"NL21","C08K",31,3.5,72.54,48.61,"east"
"NL22","C08L",45,1.64,63.61,48.83,"east"
"NL21","C08L",33,2.67,69.24,48.83,"east"
"NL22","C09B",3,1.73,55.34,49.24,"east"
"NL21","C09B",1,1.28,45.75,49.24,"east"
"NL21","C09C",2,2.04,76.19,58.1,"east"
"NL22","C09C",2,0.92,61.2,58.1,"east"
"NL21","C09D",23,3.01,60.31,47.39,"east"
"NL22","C09D",29,1.71,51.17,47.39,"east"
"NL21","C09F",0,0,57.65,61.96,"east"
"NL22","C09F",1,8.79,52.94,61.96,"east"
"NL22","C09G",0,0,28.45,64.01,"east"
"NL21","C09G",0,0,48.71,64.01,"east"
"NL21","C09H",0,0,83.82,67.66,"east"
"NL22","C09H",0,0,55.88,67.66,"east"
"NL21","C09J",0,0,70.68,46.87,"east"
"NL22","C09J",4,0.46,67.1,46.87,"east"
"NL21","C09K",8,1.77,52,42.22,"east"
"NL22","C09K",8,0.8,44.66,42.22,"east"
"NL22","C10B",0,0,30,57.68,"east"
"NL21","C10B",4,7.42,73.79,57.68,"east"
"NL22","C10C",0,0,57.23,69.69,"east"
"NL21","C10C",0,0,71.07,69.69,"east"
"NL22","C10G",3,0.81,37.81,41.16,"east"
"NL21","C10G",2,1.19,69.65,41.16,"east"
"NL22","C10H",0,0,51.16,64.64,"east"
"NL21","C10H",0,0,53.49,64.64,"east"
"NL22","C10J",0,0,32.38,60.53,"east"
"NL21","C10J",3,8.1,74.91,60.53,"east"
"NL21","C10K",3,9.8,84.48,62.3,"east"
"NL22","C10K",0,0,29.31,62.3,"east"
"NL21","C10L",5,3.53,60.79,45.8,"east"
"NL22","C10L",3,0.95,45.34,45.8,"east"
"NL21","C10M",0,0,30.21,64.75,"east"
"NL22","C10M",0,0,20.32,64.75,"east"
"NL21","C10N",0,0,27.74,64.55,"east"
"NL22","C10N",0,0,18.78,64.55,"east"
"NL21","C11B",0,0,42.34,42.94,"east"
"NL22","C11B",7,3.22,77.92,42.94,"east"
"NL21","C11C",0,0,45.76,49.32,"east"
"NL22","C11C",1,1.19,65.63,49.32,"east"
"NL21","C11D",4,0.98,45.25,42.98,"east"
"NL22","C11D",14,1.55,65.67,42.98,"east"
"NL21","C12C",0,0,18.71,51.82,"east"
"NL22","C12C",0,0,85.16,51.82,"east"
"NL22","C12F",0,0,70.08,50.31,"east"
"NL21","C12F",0,0,38.11,50.31,"east"
"NL22","C12G",3,4.61,52.26,44.42,"east"
"NL21","C12G",0,0,18.66,44.42,"east"
"NL22","C12H",2,3.64,47.37,57.68,"east"
"NL21","C12H",0,0,13.88,57.68,"east"
"NL22","C12J",0,0,96.15,37.56,"east"
"NL21","C12J",0,0,52.31,37.56,"east"
"NL22","C12L",0,0,86.11,57.02,"east"
"NL21","C12L",0,0,10.56,57.02,"east"
"NL21","C12M",2,0.7,56.06,46.53,"east"
"NL22","C12M",7,1.1,52.41,46.53,"east"
"NL22","C12N",62,1.67,88.61,31.65,"east"
"NL21","C12N",7,0.42,22.98,31.65,"east"
"NL21","C12P",0,0,29.37,39,"east"
"NL22","C12P",23,2.87,85.64,39,"east"
"NL22","C12Q",19,1.24,56.74,34.45,"east"
"NL21","C12Q",0,0,32.56,34.45,"east"
"NL21","C12R",0,0,32.73,41.42,"east"
"NL22","C12R",7,2.58,88.55,41.42,"east"
"NL22","C12Y",20,2.09,91.92,37.41,"east"
"NL21","C12Y",1,0.23,20.19,37.41,"east"
"NL22","C13B",0,0,77.36,56.2,"east"
"NL21","C13B",0,0,36.32,56.2,"east"
"NL21","C13K",0,0,41.64,54.69,"east"
"NL22","C13K",1,2.76,68.84,54.69,"east"
"NL21","C14B",0,0,21.67,70.07,"east"
"NL22","C14B",0,0,60,70.07,"east"
"NL22","C14C",1,2.46,42.34,66.03,"east"
"NL21","C14C",0,0,30.41,66.03,"east"
"NL22","C21B",0,0,9.84,65.36,"east"
"NL21","C21B",0,0,23.82,65.36,"east"
"NL21","C21C",0,0,17.58,65.09,"east"
"NL22","C21C",0,0,10.55,65.09,"east"
"NL22","C21D",3,0.67,13.71,67.3,"east"
"NL21","C21D",0,0,35.6,67.3,"east"
"NL22","C22B",0,0,29.33,53.96,"east"
"NL21","C22B",0,0,46.52,53.96,"east"
"NL22","C22C",3,0.34,10.19,63.29,"east"
"NL21","C22C",2,0.51,39.89,63.29,"east"
"NL21","C22F",0,0,26.32,63,"east"
"NL22","C22F",0,0,8.55,63,"east"
"NL22","C23C",7,0.62,24.23,52.76,"east"
"NL21","C23C",7,1.39,38.95,52.76,"east"
"NL22","C23D",0,0,11.17,88.41,"east"
"NL21","C23D",0,0,32.96,88.41,"east"
"NL21","C23F",1,1.84,38.6,57.07,"east"
"NL22","C23F",1,0.83,30.88,57.07,"east"
"NL21","C23G",0,0,47.23,62.59,"east"
"NL22","C23G",1,1.51,19.52,62.59,"east"
"NL22","C25B",6,1.42,33.11,50.64,"east"
"NL21","C25B",1,0.52,63.74,50.64,"east"
"NL21","C25C",0,0,45.81,61.36,"east"
"NL22","C25C",0,0,26.45,61.36,"east"
"NL22","C25D",1,0.33,24.72,63.64,"east"
"NL21","C25D",2,1.48,38.47,63.64,"east"
"NL21","C25F",0,0,55.44,76.57,"east"
"NL22","C25F",0,0,31.35,76.57,"east"
"NL22","C30B",0,0,30.75,55.38,"east"
"NL21","C30B",0,0,47.22,55.38,"east"
"NL21","C40B",0,0,26.63,49.37,"east"
"NL22","C40B",1,1.57,69.85,49.37,"east"
"NL22","D01B",0,0,47.01,63.78,"east"
"NL21","D01B",0,0,50.75,63.78,"east"
"NL22","D01C",0,0,88.65,34.98,"east"
"NL21","D01C",0,0,63.12,34.98,"east"
"NL22","D01D",4,1.93,72.45,60.82,"east"
"NL21","D01D",1,1.07,67.91,60.82,"east"
"NL22","D01F",7,2.68,74.63,57.41,"east"
"NL21","D01F",4,3.39,66.63,57.41,"east"
"NL22","D01G",0,0,49.11,77.07,"east"
"NL21","D01G",1,2.3,36,77.07,"east"
"NL21","D01H",0,0,34.56,77.76,"east"
"NL22","D01H",0,0,46.8,77.76,"east"
"NL22","D02G",1,1.01,52.6,68.73,"east"
"NL21","D02G",0,0,47.99,68.73,"east"
"NL21","D02H",0,0,9.56,85.03,"east"
"NL22","D02H",0,0,48.53,85.03,"east"
"NL21","D02J",0,0,54.62,78.2,"east"
"NL22","D02J",0,0,81.15,78.2,"east"
"NL21","D03C",0,0,8.84,81.81,"east"
"NL22","D03C",0,0,34.94,81.81,"east"
"NL21","D03D",0,0,36.56,68.21,"east"
"NL22","D03D",4,2.43,45.17,68.21,"east"
"NL22","D03J",0,0,27.95,83.97,"east"
"NL21","D03J",0,0,5.24,83.97,"east"
"NL21","D04B",0,0,28.52,70.05,"east"
"NL22","D04B",0,0,45.61,70.05,"east"
"NL22","D04C",0,0,48.49,65.36,"east"
"NL21","D04C",0,0,36.12,65.36,"east"
"NL21","D04G",0,0,27.27,0,"east"
"NL22","D04G",0,0,27.27,0,"east"
"NL22","D04H",9,2.68,62.61,60.7,"east"
"NL21","D04H",4,2.64,59.51,60.7,"east"
"NL21","D05B",0,0,7.83,75.43,"east"
"NL22","D05B",0,0,11.02,75.43,"east"
"NL22","D05C",0,0,25.71,78.86,"east"
"NL21","D05C",0,0,18.16,78.86,"east"
"NL22","D05D",0,0,13.32,80.59,"east"
"NL21","D05D",0,0,11.96,80.59,"east"
"NL22","D06B",0,0,36.01,69.09,"east"
"NL21","D06B",0,0,25.1,69.09,"east"
"NL22","D06C",0,0,39.02,79.45,"east"
"NL21","D06C",0,0,35.77,79.45,"east"
"NL22","D06F",2,0.35,30.34,60.51,"east"
"NL21","D06F",2,0.77,29.93,60.51,"east"
"NL22","D06G",0,0,23.81,92.9,"east"
"NL21","D06G",0,0,14.81,92.9,"east"
"NL21","D06H",0,0,26.37,72.15,"east"
"NL22","D06H",0,0,42.2,72.15,"east"
"NL22","D06J",0,0,71.03,54.6,"east"
"NL21","D06J",0,0,45.79,54.6,"east"
"NL22","D06L",0,0,66.3,71.31,"east"
"NL21","D06L",0,0,33.7,71.31,"east"
"NL22","D06M",4,1.78,58.55,60.97,"east"
"NL21","D06M",3,2.97,44.38,60.97,"east"
"NL22","D06N",5,4.02,57.84,67.71,"east"
"NL21","D06N",3,5.35,51.96,67.71,"east"
"NL22","D06P",1,1.01,43.09,66.47,"east"
"NL21","D06P",0,0,37.26,66.47,"east"
"NL22","D06Q",0,0,42.86,68.93,"east"
"NL21","D06Q",0,0,25.1,68.93,"east"
"NL22","D07B",0,0,27.27,67.06,"east"
"NL21","D07B",0,0,35.8,67.06,"east"
"NL22","D10B",7,2.04,53.18,64.34,"east"
"NL21","D10B",3,1.94,33.94,64.34,"east"
"NL22","D21B",1,1.63,50.66,62.86,"east"
"NL21","D21B",0,0,65.9,62.86,"east"
"NL22","D21C",2,1.17,64.71,56.36,"east"
"NL21","D21C",1,1.3,52.82,56.36,"east"
"NL22","D21D",0,0,74.47,77.11,"east"
"NL21","D21D",1,4.04,39.54,77.11,"east"
"NL22","D21F",6,3.42,73.58,76.25,"east"
"NL21","D21F",0,0,51.86,76.25,"east"
"NL22","D21G",3,4.82,65.39,85.46,"east"
"NL21","D21G",0,0,34.82,85.46,"east"
"NL21","D21H",6,3.11,57.56,55.56,"east"
"NL22","D21H",12,2.8,63.71,55.56,"east"
"NL21","D21J",2,8.59,61.45,58.96,"east"
"NL22","D21J",0,0,73.04,58.96,"east"
"NL21","E01B",0,0,18,58.74,"east"
"NL22","E01B",2,1.18,31.91,58.74,"east"
"NL22","E01C",8,2.41,36.53,58.24,"east"
"NL21","E01C",4,2.68,34.47,58.24,"east"
"NL22","E01D",0,0,46.04,68.86,"east"
"NL21","E01D",0,0,52.44,68.86,"east"
"NL22","E01F",1,0.61,42.21,58.75,"east"
"NL21","E01F",0,0,31.15,58.75,"east"
"NL22","E01H",1,1,40.91,73.7,"east"
"NL21","E01H",1,2.21,37.8,73.7,"east"
"NL21","E02B",5,6.06,47.95,51.41,"east"
"NL22","E02B",3,1.64,58.95,51.41,"east"
"NL21","E02D",1,0.68,50.13,59.21,"east"
"NL22","E02D",6,1.84,44.87,59.21,"east"
"NL22","E02F",0,0,38.23,60.45,"east"
"NL21","E02F",0,0,34.89,60.45,"east"
"NL22","E03B",1,0.64,50.62,56.07,"east"
"NL21","E03B",0,0,68.5,56.07,"east"
"NL22","E03C",1,0.3,37.16,64.3,"east"
"NL21","E03C",4,2.64,69.45,64.3,"east"
"NL22","E03D",1,0.66,25.28,61.65,"east"
"NL21","E03D",1,1.47,70.02,61.65,"east"
"NL22","E03F",4,2.32,45.09,62.99,"east"
"NL21","E03F",19,24.45,60.24,62.99,"east"
"NL22","E04B",10,1.17,50.78,49.99,"east"
"NL21","E04B",13,3.37,62.82,49.99,"east"
"NL22","E04C",7,1.72,51.44,54.5,"east"
"NL21","E04C",5,2.73,62.63,54.5,"east"
"NL22","E04D",10,3.72,66.22,58.57,"east"
"NL21","E04D",8,6.6,70.88,58.57,"east"
"NL21","E04F",4,1.17,56.1,58.15,"east"
"NL22","E04F",7,0.92,53.73,58.15,"east"
"NL21","E04G",2,1.22,45.03,59.9,"east"
"NL22","E04G",0,0,42.99,59.9,"east"
"NL21","E04H",0,0,43.22,51.09,"east"
"NL22","E04H",3,0.64,40.17,51.09,"east"
"NL21","E05B",1,0.27,13.29,60.62,"east"
"NL22","E05B",9,1.1,29.81,60.62,"east"
"NL22","E05C",1,0.39,75.85,64.48,"east"
"NL21","E05C",0,0,13.63,64.48,"east"
"NL21","E05D",2,0.99,18.13,62.62,"east"
"NL22","E05D",7,1.57,76.73,62.62,"east"
"NL21","E05F",1,0.39,13.99,67.1,"east"
"NL22","E05F",15,2.65,71.03,67.1,"east"
"NL22","E05G",1,4.64,25.24,60.18,"east"
"NL21","E05G",0,0,23.32,60.18,"east"
"NL22","E05Y",21,2.49,72.35,64.53,"east"
"NL21","E05Y",2,0.53,14.48,64.53,"east"
"NL22","E06B",24,2.55,55.12,60.34,"east"
"NL21","E06B",16,3.77,39.37,60.34,"east"
"NL22","E06C",0,0,38.53,68.45,"east"
"NL21","E06C",1,5.4,47.19,68.45,"east"
"NL22","E21B",0,0,32.28,47.75,"east"
"NL21","E21B",1,0.3,40.11,47.75,"east"
"NL22","E21C",0,0,23.68,79.24,"east"
"NL21","E21C",0,0,21.99,79.24,"east"
"NL22","E21D",0,0,25.43,67.87,"east"
"NL21","E21D",0,0,25.87,67.87,"east"
"NL22","E21F",0,0,25.36,70.2,"east"
"NL21","E21F",0,0,20.17,70.2,"east"
"NL21","F01B",0,0,28.78,57.36,"east"
"NL22","F01B",0,0,9.76,57.36,"east"
"NL22","F01C",0,0,6.58,68.19,"east"
"NL21","F01C",1,2.76,12.19,68.19,"east"
"NL21","F01D",0,0,21.48,57.37,"east"
"NL22","F01D",1,0.09,7.9,57.37,"east"
"NL22","F01K",0,0,18.49,59.27,"east"
"NL21","F01K",1,1.35,45.01,59.27,"east"
"NL22","F01L",1,0.72,12.97,71.27,"east"
"NL21","F01L",0,0,24.75,71.27,"east"
"NL22","F01M",0,0,10.2,68.44,"east"
"NL21","F01M",0,0,14.73,68.44,"east"
"NL22","F01N",0,0,30.17,60.1,"east"
"NL21","F01N",1,0.34,48.38,60.1,"east"
"NL22","F01P",1,0.49,13.46,68.83,"east"
"NL21","F01P",0,0,29.23,68.83,"east"
"NL22","F02B",3,0.64,9.65,56.76,"east"
"NL21","F02B",0,0,17.57,56.76,"east"
"NL22","F02C",1,0.14,8.07,51.32,"east"
"NL21","F02C",0,0,19.62,51.32,"east"
"NL22","F02D",1,0.21,8.69,65.48,"east"
"NL21","F02D",0,0,11.58,65.48,"east"
"NL22","F02F",0,0,6.01,67.8,"east"
"NL21","F02F",0,0,11.42,67.8,"east"
"NL22","F02G",0,0,17.43,67.64,"east"
"NL21","F02G",1,4.13,39.71,67.64,"east"
"NL22","F02K",0,0,4.65,51.32,"east"
"NL21","F02K",0,0,10.61,51.32,"east"
"NL22","F02M",1,0.17,17.85,62.24,"east"
"NL21","F02M",0,0,27.82,62.24,"east"
"NL21","F02N",0,0,15.46,73.21,"east"
"NL22","F02N",0,0,10.47,73.21,"east"
"NL22","F02P",0,0,4.7,75.95,"east"
"NL21","F02P",0,0,4.7,75.95,"east"
"NL21","F03B",1,1.74,41.08,52.74,"east"
"NL22","F03B",2,1.57,28.36,52.74,"east"
"NL22","F03C",0,0,14.86,69.92,"east"
"NL21","F03C",0,0,51.7,69.92,"east"
"NL22","F03D",9,0.6,24.65,38.33,"east"
"NL21","F03D",3,0.44,38.55,38.33,"east"
"NL22","F03G",0,0,23.31,51.52,"east"
"NL21","F03G",0,0,45.97,51.52,"east"
"NL22","F03H",0,0,12.31,59.19,"east"
"NL21","F03H",0,0,12.69,59.19,"east"
"NL22","F04B",2,0.36,21.96,58.23,"east"
"NL21","F04B",5,1.98,29.85,58.23,"east"
"NL21","F04C",1,0.82,52.92,63.35,"east"
"NL22","F04C",0,0,11.19,63.35,"east"
"NL22","F04D",3,0.35,16.28,63.29,"east"
"NL21","F04D",1,0.26,25.93,63.29,"east"
"NL22","F04F",0,0,29.11,60.33,"east"
"NL21","F04F",0,0,48.13,60.33,"east"
"NL22","F05B",10,0.72,26.46,38.12,"east"
"NL21","F05B",5,0.8,41.88,38.12,"east"
"NL21","F05C",0,0,35.28,79.66,"east"
"NL22","F05C",0,0,6.8,79.66,"east"
"NL22","F05D",2,0.13,9,58.31,"east"
"NL21","F05D",1,0.14,21.21,58.31,"east"
"NL22","F15B",6,1.36,21.59,67.06,"east"
"NL21","F15B",3,1.51,31.99,67.06,"east"
"NL21","F15C",0,0,52.11,70.75,"east"
"NL22","F15C",0,0,41.55,70.75,"east"
"NL21","F15D",1,4.79,35.11,64.92,"east"
"NL22","F15D",0,0,29.47,64.92,"east"
"NL22","F16B",5,0.41,28.92,58.09,"east"
"NL21","F16B",3,0.54,41.6,58.09,"east"
"NL22","F16C",8,0.96,21.16,64.7,"east"
"NL21","F16C",0,0,25.77,64.7,"east"
"NL22","F16D",8,0.76,19.51,59.05,"east"
"NL21","F16D",1,0.21,21.17,59.05,"east"
"NL22","F16F",9,1.41,30.59,60.54,"east"
"NL21","F16F",4,1.39,34.46,60.54,"east"
"NL22","F16G",0,0,37.63,65.41,"east"
"NL21","F16G",2,2.42,30.07,65.41,"east"
"NL22","F16H",3,0.25,15.3,64.27,"east"
"NL21","F16H",1,0.18,17.29,64.27,"east"
"NL21","F16J",1,0.49,37.02,65.1,"east"
"NL22","F16J",3,0.67,26.09,65.1,"east"
"NL21","F16K",7,1.53,42.74,57.11,"east"
"NL22","F16K",15,1.47,28.38,57.11,"east"
"NL21","F16L",14,2.49,51.2,58.23,"east"
"NL22","F16L",19,1.52,39.55,58.23,"east"
"NL22","F16M",2,0.99,21.94,60.97,"east"
"NL21","F16M",0,0,26.25,60.97,"east"
"NL22","F16N",0,0,11.85,66.01,"east"
"NL21","F16N",0,0,16.38,66.01,"east"
"NL22","F16P",0,0,24.08,73.71,"east"
"NL21","F16P",0,0,33.84,73.71,"east"
"NL22","F16S",0,0,39.87,61.3,"east"
"NL21","F16S",0,0,66.67,61.3,"east"
"NL22","F16T",0,0,53.93,76.64,"east"
"NL21","F16T",0,0,61.8,76.64,"east"
"NL21","F17B",0,0,23.53,61.35,"east"
"NL22","F17B",0,0,23.53,61.35,"east"
"NL21","F17C",0,0,54.7,52.22,"east"
"NL22","F17C",1,0.26,37.25,52.22,"east"
"NL22","F17D",1,1.46,27.66,65.39,"east"
"NL21","F17D",0,0,38.58,65.39,"east"
"NL22","F21K",0,0,18.33,66.55,"east"
"NL21","F21K",0,0,18.53,66.55,"east"
"NL22","F21L",0,0,17.65,79.09,"east"
"NL21","F21L",0,0,15.2,79.09,"east"
"NL22","F21S",0,0,12,57.88,"east"
"NL21","F21S",1,0.28,14.91,57.88,"east"
"NL22","F21V",3,0.37,15.06,55.09,"east"
"NL21","F21V",1,0.27,19.25,55.09,"east"
"NL22","F21W",0,0,10.02,59.93,"east"
"NL21","F21W",0,0,12.15,59.93,"east"
"NL22","F21Y",2,0.33,12.66,60.36,"east"
"NL21","F21Y",1,0.37,15.38,60.36,"east"
"NL22","F22B",0,0,30.35,65.17,"east"
"NL21","F22B",3,6.13,37.28,65.17,"east"
"NL22","F22D",1,6.15,18.68,74.96,"east"
"NL21","F22D",0,0,67.4,74.96,"east"
"NL22","F22G",0,0,38.46,78.72,"east"
"NL21","F22G",0,0,62.64,78.72,"east"
"NL22","F23B",0,0,54.9,72.27,"east"
"NL21","F23B",0,0,48.56,72.27,"east"
"NL22","F23C",4,3.48,49.3,63.86,"east"
"NL21","F23C",0,0,58.31,63.86,"east"
"NL21","F23D",9,9.82,44.39,58.16,"east"
"NL22","F23D",12,5.9,54.44,58.16,"east"
"NL21","F23G",0,0,56.07,61.49,"east"
"NL22","F23G",1,0.9,51.65,61.49,"east"
"NL22","F23H",0,0,46.92,76.48,"east"
"NL21","F23H",0,0,42.14,76.48,"east"
"NL21","F23J",1,2.22,43.02,66.82,"east"
"NL22","F23J",4,4,46.06,66.82,"east"
"NL22","F23K",3,5.23,56.27,67.55,"east"
"NL21","F23K",1,3.87,57.01,67.55,"east"
"NL22","F23L",2,2.66,52.52,65.93,"east"
"NL21","F23L",0,0,59.75,65.93,"east"
"NL22","F23M",0,0,56.05,69.77,"east"
"NL21","F23M",0,0,53.49,69.77,"east"
"NL22","F23N",12,6.55,55.65,68.14,"east"
"NL21","F23N",3,3.63,47.92,68.14,"east"
"NL22","F23Q",0,0,60.66,72.58,"east"
"NL21","F23Q",0,0,54.1,72.58,"east"
"NL22","F23R",1,0.69,39.14,58.3,"east"
"NL21","F23R",1,1.54,38.32,58.3,"east"
"NL22","F24B",2,3.44,40.98,65.69,"east"
"NL21","F24B",1,3.82,34.63,65.69,"east"
"NL21","F24C",0,0,43.73,66.52,"east"
"NL22","F24C",2,0.33,48.87,66.52,"east"
"NL22","F24D",10,2.17,51.23,61.18,"east"
"NL21","F24D",6,2.89,68.56,61.18,"east"
"NL22","F24F",15,2.29,45.61,56.88,"east"
"NL21","F24F",13,4.41,51.36,56.88,"east"
"NL22","F24H",16,5.17,50.39,58.62,"east"
"NL21","F24H",13,9.31,58.72,58.62,"east"
"NL22","F24S",5,2.56,57.41,51.43,"east"
"NL21","F24S",8,9.08,74.3,51.43,"east"
"NL22","F24T",0,0,39.15,59.48,"east"
"NL21","F24T",1,6.06,65.11,59.48,"east"
"NL22","F24V",1,12.95,38.29,69.73,"east"
"NL21","F24V",0,0,53.71,69.73,"east"
"NL22","F25B",5,0.98,28.12,59.87,"east"
"NL21","F25B",1,0.43,55.57,59.87,"east"
"NL22","F25C",0,0,33.54,60.54,"east"
"NL21","F25C",0,0,39.56,60.54,"east"
"NL22","F25D",3,0.62,40.09,52.37,"east"
"NL21","F25D",0,0,41.38,52.37,"east"
"NL22","F25J",0,0,36.14,52.27,"east"
"NL21","F25J",1,1.57,64.55,52.27,"east"
"NL22","F26B",3,1.32,52.06,57.24,"east"
"NL21","F26B",2,1.95,48.6,57.24,"east"
"NL22","F27B",1,0.41,17.36,65.52,"east"
"NL21","F27B",0,0,25.38,65.52,"east"
"NL22","F27D",2,0.74,16.38,64.12,"east"
"NL21","F27D",0,0,21.03,64.12,"east"
"NL22","F27M",0,0,9.45,78.87,"east"
"NL21","F27M",0,0,23.38,78.87,"east"
"NL22","F28B",0,0,19.44,70.41,"east"
"NL21","F28B",0,0,55.9,70.41,"east"
"NL22","F28C",0,0,24.76,64.53,"east"
"NL21","F28C",0,0,49.84,64.53,"east"
"NL22","F28D",5,0.64,23.87,50.78,"east"
"NL21","F28D",7,2,57.82,50.78,"east"
"NL22","F28F",1,0.15,21.58,54.1,"east"
"NL21","F28F",4,1.33,55.53,54.1,"east"
"NL22","F28G",0,0,35.37,68.59,"east"
"NL21","F28G",0,0,48.4,68.59,"east"
"NL22","F41A",0,0,11.91,61.55,"east"
"NL21","F41A",0,0,14.08,61.55,"east"
"NL22","F41B",0,0,11.97,63.86,"east"
"NL21","F41B",1,11.14,6.73,63.86,"east"
"NL22","F41C",0,0,10.77,67.79,"east"
"NL21","F41C",0,0,16.92,67.79,"east"
"NL22","F41F",0,0,8.01,68.93,"east"
"NL21","F41F",0,0,16.48,68.93,"east"
"NL22","F41G",0,0,20,66.08,"east"
"NL21","F41G",0,0,7.4,66.08,"east"
"NL22","F41H",2,1.27,11.54,63.08,"east"
"NL21","F41H",0,0,15.19,63.08,"east"
"NL22","F41J",0,0,20.13,64.71,"east"
"NL21","F41J",0,0,12.89,64.71,"east"
"NL22","F42B",0,0,13.31,59.75,"east"
"NL21","F42B",0,0,13.02,59.75,"east"
"NL22","F42C",0,0,5.09,63.68,"east"
"NL21","F42C",0,0,3.09,63.68,"east"
"NL22","F42D",0,0,11.82,66.88,"east"
"NL21","F42D",0,0,9.11,66.88,"east"
"NL22","G01B",7,0.62,16.86,57.7,"east"
"NL21","G01B",1,0.2,23.44,57.7,"east"
"NL22","G01C",3,0.31,11.83,44.97,"east"
"NL21","G01C",2,0.46,13.45,44.97,"east"
"NL22","G01D",4,0.45,21.91,54.44,"east"
"NL21","G01D",1,0.25,23.14,54.44,"east"
"NL22","G01F",16,1.84,26.43,57.35,"east"
"NL21","G01F",3,0.76,40.54,57.35,"east"
"NL22","G01G",4,1.54,34.02,64.98,"east"
"NL21","G01G",3,2.56,37.03,64.98,"east"
"NL22","G01H",0,0,15.69,56.76,"east"
"NL21","G01H",0,0,17.83,56.76,"east"
"NL22","G01J",3,0.46,21.72,42.84,"east"
"NL21","G01J",0,0,35.99,42.84,"east"
"NL22","G01K",6,1.15,23.07,55.95,"east"
"NL21","G01K",3,1.27,27.29,55.95,"east"
"NL22","G01L",3,0.42,28.26,58.14,"east"
"NL21","G01L",3,0.94,29.48,58.14,"east"
"NL22","G01M",4,0.44,18.37,57.27,"east"
"NL21","G01M",0,0,25.16,57.27,"east"
"NL22","G01N",46,0.78,41.07,38.24,"east"
"NL21","G01N",35,1.31,32.73,38.24,"east"
"NL22","G01P",2,0.49,21.84,61.52,"east"
"NL21","G01P",1,0.54,19.39,61.52,"east"
"NL22","G01Q",2,4.28,17.07,60.17,"east"
"NL21","G01Q",1,4.74,51.22,60.17,"east"
"NL22","G01R",10,0.48,18.66,53.41,"east"
"NL21","G01R",5,0.53,22.99,53.41,"east"
"NL22","G01S",7,0.29,15.01,50.45,"east"
"NL21","G01S",2,0.19,14.87,50.45,"east"
"NL22","G01T",0,0,13.12,48.38,"east"
"NL21","G01T",1,0.93,34.9,48.38,"east"
"NL22","G01V",1,0.26,20.79,50.62,"east"
"NL21","G01V",2,1.16,19.52,50.62,"east"
"NL22","G01W",0,0,17.73,60.42,"east"
"NL21","G01W",0,0,25.08,60.42,"east"
"NL21","G02B",12,1.02,23.05,44.56,"east"
"NL22","G02B",14,0.53,17.22,44.56,"east"
"NL22","G02C",3,0.91,29.36,50.35,"east"
"NL21","G02C",0,0,46.06,50.35,"east"
"NL21","G02F",4,2.13,31.31,37.71,"east"
"NL22","G02F",3,0.72,22.06,37.71,"east"
"NL21","G03B",0,0,21.42,53.26,"east"
"NL22","G03B",1,0.3,12.52,53.26,"east"
"NL21","G03C",0,0,83.72,27.73,"east"
"NL22","G03C",0,0,53.49,27.73,"east"
"NL21","G03D",0,0,70.83,93.02,"east"
"NL22","G03D",0,0,70.83,93.02,"east"
"NL22","G03F",3,0.62,32.98,53.98,"east"
"NL21","G03F",1,0.46,44.72,53.98,"east"
