"id","parent","value","color","share"
"Universit„© Paris Diderot - Paris 7 (FR)","Biotechnology",2,"lightorange",0.02
"Basf Se (DE)","Artificial intelligence",2,"black",0.02
"Basf Se (DE)","Augmented reality",2,"navyblue",0.02
"Lely Patent Nv (NL)","Autonomous vehicles",5,"cyan",0.04
"Ceva Sa„∫de Animal Ltda (BR)","Autonomous robots",1,"teal",0.01
"Tianjin Nankai University Castor Engineering Science And Technology Co Ltd (CN)","Biotechnology",1,"lightorange",0.01
"Nankai University (CN)","Biotechnology",1,"lightorange",0.01
"Terracuity Technologies Ltd (IL)","Water related adaptation technologies",3,"indigo",0.02
"Southwest University (CN)","Biotechnology",2,"lightorange",0.02
"National University Corporation Kumamoto University (JP)","Biotechnology",4,"lightorange",0.03
"Jung Jaehwan (KR)","Water related adaptation technologies",1,"indigo",0.01
"Jung Pil Ho (KR)","Water related adaptation technologies",1,"indigo",0.01
"Unicharm Corporation (JP)","Advanced Sustainable Materials",6,"orange",0.05
"Agency For Science Technology And Research (SG)","Air & Water pollution reduction",1,"grey",0.01
"Molex Llc (US)","Air & Water pollution reduction",1,"grey",0.01
"Massachusetts Institute Of Technology (US)","Quantum computers",1,"silver",0.01
"Massachusetts Institute Of Technology (US)","Nanotechnology",2,"darkred",0.02
"Rockwool International A/S (DK)","Advanced Sustainable Materials",16,"orange",0.12
"Rockwool International A/S (DK)","Biotechnology",10,"lightorange",0.08
"Basf Plant Science Company Gmbh (DE)","Biotechnology",7,"lightorange",0.05
"Pierre Fabre Dermo-Cosm„©Tique (FR)","Biotechnology",1,"lightorange",0.01
"Flumroc Ag (CH)","Advanced Sustainable Materials",1,"orange",0.01
"Flumroc Ag (CH)","Biotechnology",1,"lightorange",0.01
"Basf Se (DE)","Biofuels",7,"brown",0.05
"Basf Se (DE)","Recycling technologies",7,"darkgreen",0.05
"Pioneer Hi-Bred International Inc (US)","Artificial intelligence",1,"black",0.01
"Calopor (FR)","Green buildings",1,"darkorange",0.01
"3m Innovative Properties Company (US)","Biotechnology",3,"lightorange",0.02
"Evolution Aqua Limited (UK)","Air & Water pollution reduction",2,"grey",0.02
"Evolution Aqua Limited (UK)","Recycling technologies",2,"darkgreen",0.02
"Universit„© Paris Descartes (FR)","Biotechnology",2,"lightorange",0.02
"R-Biopharm Ag (DE)","Biotechnology",1,"lightorange",0.01
"Fundacion Para La Investigacion Medica Aplicada (ES)","Biotechnology",2,"lightorange",0.02
"Navico Holding As (NO)","Augmented reality",1,"navyblue",0.01
"Shanghai Institutes For Biological Sciences Chinese Academy Of Sciences (CN)","Biotechnology",12,"lightorange",0.09
"Lin Haiying (CN)","Autonomous vehicles",1,"cyan",0.01
"Liu Xiaoyang (CN)","Autonomous vehicles",1,"cyan",0.01
"Imagic Glass Inc (CA)","Advanced Sustainable Materials",1,"orange",0.01
"Shanghai Zhangjiang Engineering And Research Center For Traditional Chinese Medice (CN)","Biofuels",1,"brown",0.01
"Pan'an County Ci Ji Tang Bio-Tech Co Ltd (CN)","Biofuels",1,"brown",0.01
"Shanghai Zhangjiang Engineering And Research Center For Traditional Chinese Medice (CN)","Recycling technologies",1,"darkgreen",0.01
"Pan'an County Ci Ji Tang Bio-Tech Co Ltd (CN)","Recycling technologies",1,"darkgreen",0.01
"Taicang Wangtai Purifying Equipment Co Ltd (CN)","Air & Water pollution reduction",1,"grey",0.01
"Takii & Company Limited (JP)","Biotechnology",2,"lightorange",0.02
"Kurita Water Industries Ltd (JP)","Air & Water pollution reduction",5,"grey",0.04
"Aichi Steel Corporation (JP)","Waste management",2,"blue",0.02
"Tokushima University (JP)","Waste management",2,"blue",0.02
"Osaka Gas Chemicals Co Ltd (JP)","Air & Water pollution reduction",1,"grey",0.01
"City Of Hope (US)","Biotechnology",8,"lightorange",0.06
"Applied Lifesciences And Systems Llc (US)","Augmented reality",3,"navyblue",0.02
"Rain Bird Corporation (US)","Water related adaptation technologies",6,"indigo",0.05
"Shenzhen Bosch Intellectual Property Operation Co Ltd (CN)","Water related adaptation technologies",1,"indigo",0.01
"Obshchestvo S Ogranichennoi Otvetstvennostiu 'Promyshlennye Innovatsii' (RU)","Waste management",1,"blue",0.01
"Obshchestvo S Ogranichennoi Otvetstvennostiu 'Promyshlennye Innovatsii' (RU)","Advanced Sustainable Materials",1,"orange",0.01
"Obshchestvo S Ogranichennoi Otvetstvennostiu 'Promyshlennye Innovatsii' (RU)","Biotechnology",1,"lightorange",0.01
"Bethphagen Inc (KR)","Biotechnology",3,"lightorange",0.02
"Seoul National University R & Db Foundation (KR)","Biotechnology",9,"lightorange",0.07
"Chong Kun Dang Pharmaceutical Corp (KR)","Biotechnology",1,"lightorange",0.01
"The Research Institute At Nationwide Children's Hospital (US)","Biotechnology",4,"lightorange",0.03
"Ozo Innovations Ltd (UK)","Air & Water pollution reduction",1,"grey",0.01
"Ozo Innovations Ltd (UK)","Hydrogen",1,"lime",0.01
"Wayne State University (US)","Biotechnology",1,"lightorange",0.01
"Cui Shengjie (US)","Biotechnology",1,"lightorange",0.01
"Abrams Gary (US)","Biotechnology",1,"lightorange",0.01
"Pan Zhuo-Hua (US)","Biotechnology",1,"lightorange",0.01
"Trigiani Antonio Davido (US)","Air & Water pollution reduction",1,"grey",0.01
"Brain Biotech Ag (DE)","Advanced Sustainable Materials",2,"orange",0.02
"Brain Biotech Ag (DE)","Biotechnology",2,"lightorange",0.02
"Evonik Operations Gmbh (DE)","Air & Water pollution reduction",5,"grey",0.04
"Evonik Operations Gmbh (DE)","Advanced Sustainable Materials",8,"orange",0.06
"Evonik Operations Gmbh (DE)","Biotechnology",20,"lightorange",0.15
"Institute Of Botany Of The Chinese Academy Of Sciences (CN)","Biotechnology",1,"lightorange",0.01
"Empire Technology Development Llc (US)","Biotechnology",1,"lightorange",0.01
"Barttron Inc (US)","Internet of things",1,"turquoise",0.01
"The Texas A&M University System (US)","Advanced Sustainable Materials",2,"orange",0.02
"The Texas A&M University System (US)","Biotechnology",4,"lightorange",0.03
"The Regents Of The University Of Michigan (US)","Biotechnology",8,"lightorange",0.06
"Gallagher Brian J (US)","Recycling technologies",1,"darkgreen",0.01
"Gallagher Brian J (US)","Biotechnology",1,"lightorange",0.01
"Provivi Inc (US)","Biotechnology",3,"lightorange",0.02
"Daiki Co Ltd (JP)","Air & Water pollution reduction",1,"grey",0.01
"Cube 2 Pte Ltd (SG)","Air & Water pollution reduction",1,"grey",0.01
"Centro De Investigaci„≥N Y Asistencia En Tecnolog„≠a Y Diseno Del Estado De Jalisco Ac (Ciatej Ac) (ME)","Waste management",1,"blue",0.01
"Organik Bolluk Spr De Rl De Cv (ME)","Waste management",1,"blue",0.01
"Centro De Investigaci„≥N Y Asistencia En Tecnolog„≠a Y Diseno Del Estado De Jalisco Ac (Ciatej Ac) (ME)","Biofuels",1,"brown",0.01
"Organik Bolluk Spr De Rl De Cv (ME)","Biofuels",1,"brown",0.01
"Centro De Investigaci„≥N Y Asistencia En Tecnolog„≠a Y Diseno Del Estado De Jalisco Ac (Ciatej Ac) (ME)","Recycling technologies",1,"darkgreen",0.01
"Organik Bolluk Spr De Rl De Cv (ME)","Recycling technologies",1,"darkgreen",0.01
"Centro De Investigaci„≥N Y Asistencia En Tecnolog„≠a Y Diseno Del Estado De Jalisco Ac (Ciatej Ac) (ME)","Advanced Sustainable Materials",1,"orange",0.01
"Organik Bolluk Spr De Rl De Cv (ME)","Advanced Sustainable Materials",1,"orange",0.01
"Centro De Investigaci„≥N Y Asistencia En Tecnolog„≠a Y Diseno Del Estado De Jalisco Ac (Ciatej Ac) (ME)","Biotechnology",1,"lightorange",0.01
"Organik Bolluk Spr De Rl De Cv (ME)","Biotechnology",1,"lightorange",0.01
"Ab Ludvig Svensson (SE)","Advanced Sustainable Materials",2,"orange",0.02
"Universit„© Catholique De Louvain (BE)","Biotechnology",1,"lightorange",0.01
"Ecole Polytechnique Federale De Lausanne (Epfl) (CH)","Advanced Sustainable Materials",1,"orange",0.01
"Monash Ivf Group Limited (AU)","Biotechnology",1,"lightorange",0.01
"The University Of Adelaide (AU)","Biotechnology",2,"lightorange",0.02
"China Institute Of Water Resources And Hydropower Research (CN)","Water related adaptation technologies",2,"indigo",0.02
"University Of Georgia Research Foundation Inc (US)","Biotechnology",2,"lightorange",0.02
"Living Legacy Pty Ltd (AU)","Waste management",1,"blue",0.01
"Living Legacy Pty Ltd (AU)","Biofuels",1,"brown",0.01
"Living Legacy Pty Ltd (AU)","Recycling technologies",1,"darkgreen",0.01
"Hubei For Long Pipe Technology Co Ltd (CN)","Water related adaptation technologies",1,"indigo",0.01
"Teknologian Tutkimuskeskus Vtt Oy (FI)","Advanced Sustainable Materials",2,"orange",0.02
"Biobab R&D Sl (ES)","Waste management",1,"blue",0.01
"Universidad De Los Andes (CO)","Biotechnology",2,"lightorange",0.02
"Stora Enso Oyj (FI)","Waste management",1,"blue",0.01
"Surana Rajendra (IN)","Biofuels",1,"brown",0.01
"Surana Rajendra (IN)","Biotechnology",1,"lightorange",0.01
"Nippon Suisan Kaisha Ltd (JP)","Biotechnology",4,"lightorange",0.03
"Sangamo Therapeutics Inc (US)","Biotechnology",5,"lightorange",0.04
"Lymeez Llc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Indiana University Research & Technology Corporation (US)","Water related adaptation technologies",1,"indigo",0.01
"Indiana University Research & Technology Corporation (US)","Biotechnology",6,"lightorange",0.05
"Local Urban Vegetables Inc (US)","Water related adaptation technologies",1,"indigo",0.01
"Origin Agritech Limited (CN)","Biotechnology",1,"lightorange",0.01
"Rkw Agri Gmbh & Co Kg (DE)","Advanced Sustainable Materials",2,"orange",0.02
"Institut National De Recherche Pour L'agriculture L'alimentation Et L'environnement (FR)","Biotechnology",10,"lightorange",0.08
"Mtd Products Inc (US)","Autonomous vehicles",8,"cyan",0.06
"Vermeer Manufacturing Company (US)","Artificial intelligence",1,"black",0.01
"Vermeer Manufacturing Company (US)","Augmented reality",1,"navyblue",0.01
"Krause Wayne (US)","Nanotechnology",1,"darkred",0.01
"Gaskins Jerry (US)","Nanotechnology",1,"darkred",0.01
"Twincore Zentrum F„ºR Experimentelle Und Klinische Infektionsforschung Gmbh (DE)","Biotechnology",1,"lightorange",0.01
"Danstar Ferment Ag (CH)","Biotechnology",2,"lightorange",0.02
"Max-Planck-Gesellschaft Zur F„∂Rderung Der Wissenschaften Ev (DE)","Biotechnology",3,"lightorange",0.02
"Georg-August-Universit„§T G„∂Ttingen Stiftung √ñFfentlichen Rechts Universit„§Tsmedizin (DE)","Biotechnology",2,"lightorange",0.02
"The Kobi Company (BE)","Autonomous vehicles",1,"cyan",0.01
"Ocean Sun As (NO)","Solar energy",1,"green",0.01
"Cnh Industrial Belgium Nv (BE)","Autonomous vehicles",9,"cyan",0.07
"Monk Kevin David (US)","Autonomous vehicles",1,"cyan",0.01
"Larson David W (US)","Autonomous vehicles",1,"cyan",0.01
"Henan Sesame Research Center Henan Academy Of Agricultural Sciences (CN)","Biotechnology",1,"lightorange",0.01
"Guizhou Institute Of Tobacco Science (CN)","Biotechnology",1,"lightorange",0.01
"Eggxyt Ltd (IL)","Biotechnology",2,"lightorange",0.02
"Cropx Technologies Ltd (IL)","Water related adaptation technologies",2,"indigo",0.02
"Daiki Co Ltd (JP)","Water related adaptation technologies",4,"indigo",0.03
"Shimoyama Tsuyoshi (JP)","Air & Water pollution reduction",1,"grey",0.01
"Shimoyama Tsuyoshi (JP)","Recycling technologies",1,"darkgreen",0.01
"Iucf-Hyu (Industry-University Cooperation Foundation Hanyang University) (KR)","Air & Water pollution reduction",1,"grey",0.01
"Amorepacific Corporation (KR)","Waste management",1,"blue",0.01
"Idemitsu Kosan Co Ltd (JP)","Biotechnology",2,"lightorange",0.02
"Duke University (US)","Biotechnology",5,"lightorange",0.04
"Ceres Inc (US)","Biotechnology",2,"lightorange",0.02
"The Brigham And Women's Hospital Inc (US)","Biotechnology",5,"lightorange",0.04
"Seminis Vegetable Seeds Inc (US)","Biotechnology",17,"lightorange",0.13
"The General Hospital Corporation (US)","Biotechnology",7,"lightorange",0.05
"Tufts Medical Center Inc (US)","Biotechnology",1,"lightorange",0.01
"Trustees Of Tufts College (US)","Biotechnology",3,"lightorange",0.02
"Etablissements J Soufflet (FR)","Advanced Sustainable Materials",1,"orange",0.01
"Etablissements J Soufflet (FR)","Biotechnology",2,"lightorange",0.02
"In-Between Sa (BE)","Air & Water pollution reduction",1,"grey",0.01
"Immunrise Biocontrol France (FR)","Biotechnology",1,"lightorange",0.01
"Genome Research Limited (UK)","Biotechnology",3,"lightorange",0.02
"Cambridge Enterprise Limited (UK)","Biotechnology",4,"lightorange",0.03
"Kinect Solutions Limited (UK)","Batteries",1,"red",0.01
"Eureka Ricerca E Soluzioni Globali Societa' Cooperativa (IT)","Biofuels",1,"brown",0.01
"Novamont Spa (IT)","Advanced Sustainable Materials",2,"orange",0.02
"Ecolab Usa Inc (US)","Autonomous vehicles",1,"cyan",0.01
"Foster Christopher Alan (US)","Autonomous vehicles",1,"cyan",0.01
"Posselius John H (US)","Autonomous vehicles",1,"cyan",0.01
"Osborn Jesse H (US)","Autonomous vehicles",1,"cyan",0.01
"Cnh Industrial America Llc (US)","Batteries",1,"red",0.01
"Taylor Nathan (US)","Batteries",1,"red",0.01
"Cnh Industrial America Llc (US)","Green transports",1,"pink",0.01
"Taylor Nathan (US)","Green transports",1,"pink",0.01
"Taylor Nathan (US)","Autonomous vehicles",1,"cyan",0.01
"Life Technologies Corporation (US)","Biotechnology",1,"lightorange",0.01
"Beijing Unistrong Science&Technology Co Ltd (CN)","Autonomous vehicles",1,"cyan",0.01
"Shenzhen Moistube Irrigation Tech Co Ltd (CN)","Water related adaptation technologies",2,"indigo",0.02
"Sichuan Xingzhi Zhihui Intellectual Property Operation Co Ltd (CN)","Air & Water pollution reduction",1,"grey",0.01
"Liao Yuntai (CN)","Air & Water pollution reduction",1,"grey",0.01
"The State Of Israel Ministry Of Agriculture & Rural Development Agricultural Research Organization (Aro) (Volcani Center) (IL)","Biotechnology",6,"lightorange",0.05
"Robotic Lawn Care Sweden Ab (SE)","Batteries",1,"red",0.01
"Robotic Lawn Care Sweden Ab (SE)","Green transports",1,"pink",0.01
"Robotic Lawn Care Sweden Ab (SE)","Autonomous vehicles",1,"cyan",0.01
"University-Industry Foundation Yonsei University (KR)","Biotechnology",2,"lightorange",0.02
"Meiji University (JP)","Biotechnology",3,"lightorange",0.02
"The University Of Tokyo (JP)","Biotechnology",14,"lightorange",0.11
"Prebona Ab (SE)","Nanotechnology",3,"darkred",0.02
"University Of Dundee (UK)","Air & Water pollution reduction",2,"grey",0.02
"Ide Technologies Ltd (IL)","Air & Water pollution reduction",1,"grey",0.01
"Ide Technologies Ltd (IL)","Water related adaptation technologies",1,"indigo",0.01
"International Rice Research Institute (PH)","Biotechnology",1,"lightorange",0.01
"The University Of Dundee (UK)","Biotechnology",2,"lightorange",0.02
"Trimble Inc (US)","Water related adaptation technologies",2,"indigo",0.02
"Eichenauer Thomas (AT)","Water related adaptation technologies",1,"indigo",0.01
"Emanuel Institute Of Biochemical Physics Of Russian Academy Of Sciences (Ibcp Ras) (RU)","Nanotechnology",1,"darkred",0.01
"Vl Talrose Institute For Energy Problems Of Chemical Physics Of Russian Academy Of Science (Inepcp Ras) (RU)","Nanotechnology",1,"darkred",0.01
"Shenzhou Space Biotechnology Group (CN)","Nanotechnology",1,"darkred",0.01
"The New Zealand Institute For Plant And Food Research Limited (NZ)","Biotechnology",3,"lightorange",0.02
"Rivulis Plastro Ltd (IL)","Water related adaptation technologies",2,"indigo",0.02
"Council Of Scientific And Industrial Research (IN)","Biotechnology",1,"lightorange",0.01
"Refine Holdings Co Ltd (JP)","Air & Water pollution reduction",1,"grey",0.01
"Japan Science And Technology Agency (JP)","Biotechnology",4,"lightorange",0.03
"Yoshino Gypsum Co Ltd (JP)","Biofuels",1,"brown",0.01
"Plantio Inc (JP)","Waste management",2,"blue",0.02
"Plantio Inc (JP)","Artificial intelligence",2,"black",0.02
"Kang Byung Ho (KR)","Green buildings",1,"darkorange",0.01
"Research & Business Foundation Sungkyunkwan University (KR)","Biotechnology",2,"lightorange",0.02
"Hebei Lookcid Biotechnology Co Ltd (CN)","Advanced Sustainable Materials",1,"orange",0.01
"Irwee (KR)","Advanced Sustainable Materials",1,"orange",0.01
"Hebei Lookcid Biotechnology Co Ltd (CN)","Biotechnology",1,"lightorange",0.01
"Irwee (KR)","Biotechnology",1,"lightorange",0.01
"Kim Jin-Cheol (KR)","Advanced Sustainable Materials",1,"orange",0.01
"Kim Jin-Cheol (KR)","Biotechnology",1,"lightorange",0.01
"Organix Solutions Llc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Fayetteville State University (US)","Water related adaptation technologies",1,"indigo",0.01
"Fayetteville State University (US)","Advanced Sustainable Materials",1,"orange",0.01
"Intel Corporation (US)","Water related adaptation technologies",1,"indigo",0.01
"Carlsberg A/S (DK)","Biotechnology",4,"lightorange",0.03
"New Energies&Alternative Technologies Inc (US)","Green buildings",1,"darkorange",0.01
"Oriflame Cosmetics Ag (CH)","Biotechnology",1,"lightorange",0.01
"Nonnenmacher Klaus (DE)","Waste management",2,"blue",0.02
"Autonomous Solutions Inc (US)","Cloud computing",1,"maroon",0.01
"Cnh Industrial Italia Spa (IT)","Cloud computing",1,"maroon",0.01
"Autonomous Solutions Inc (US)","Internet of things",1,"turquoise",0.01
"Cnh Industrial Italia Spa (IT)","Internet of things",1,"turquoise",0.01
"Westf„§Lische Wilhelms-Universit„§T M„ºNster (DE)","Biotechnology",1,"lightorange",0.01
"Inozyme Pharma Inc (US)","Biotechnology",2,"lightorange",0.02
"Aerobugs Pty Ltd (AU)","Autonomous vehicles",1,"cyan",0.01
"Universit„© Laval (CA)","Water related adaptation technologies",1,"indigo",0.01
"Universidad De Santiago De Chile (ES)","Waste management",1,"blue",0.01
"Universidad De Santiago De Chile (ES)","Biofuels",2,"brown",0.02
"Universidad De Santiago De Chile (ES)","Recycling technologies",2,"darkgreen",0.02
"Suzhou Talesun Solar Technologies Co Ltd (CN)","Solar energy",5,"green",0.04
"Su Wen'zang (CN)","Water related adaptation technologies",3,"indigo",0.02
"Fantem Technologies (Shenzhen) Co Ltd (CN)","Autonomous vehicles",1,"cyan",0.01
"Microbial Fermentation Engineering Research Center (CN)","Advanced Sustainable Materials",1,"orange",0.01
"Microbial Fermentation Engineering Research Center (CN)","Biotechnology",1,"lightorange",0.01
"National University Corporation Tokyo University Of Marine Science And Technology (JP)","Air & Water pollution reduction",1,"grey",0.01
"National University Corporation Tokyo University Of Marine Science And Technology (JP)","Recycling technologies",1,"darkgreen",0.01
"Agroindustria Alternativa Del Sureste Spr De Rl De Cv (ME)","Biotechnology",1,"lightorange",0.01
"Universidad Nacional De Colombia (CO)","Nanotechnology",1,"darkred",0.01
"Sekisui Chemical Co Ltd (JP)","Advanced Sustainable Materials",3,"orange",0.02
"Sekisui Chemical Co Ltd (JP)","Biotechnology",4,"lightorange",0.03
"Kubota Corporation (JP)","Air & Water pollution reduction",6,"grey",0.05
"Public University Corporation Yokohama City University (JP)","Biotechnology",3,"lightorange",0.02
"National Institute Of Advanced Industrial Science And Technology (JP)","Biotechnology",1,"lightorange",0.01
"Corporaci„≥N Colombiana De Investigaci„≥N Agropecuaria-Agrosavia (CO)","Biotechnology",1,"lightorange",0.01
"Indigo Ag Inc (US)","Advanced Sustainable Materials",3,"orange",0.02
"Indigo Ag Inc (US)","Biotechnology",4,"lightorange",0.03
"Angler Labs Inc (US)","Artificial intelligence",1,"black",0.01
"Angler Labs Inc (US)","Cloud computing",1,"maroon",0.01
"Angler Labs Inc (US)","Internet of things",1,"turquoise",0.01
"Gcc Holding Bv (NL)","Green buildings",1,"darkorange",0.01
"Gcc Holding Bv (NL)","Advanced Sustainable Materials",1,"orange",0.01
"Rockwool International A/S (DK)","Water related adaptation technologies",2,"indigo",0.02
"Bamboo Therapeutics Inc (US)","Biotechnology",1,"lightorange",0.01
"Empa Eidgen„∂Ssische Materialpr„ºFungs- Und Forschungsanstalt (CH)","Biotechnology",1,"lightorange",0.01
"Institute Of Crop Science Chinese Academy Of Agriculture (CN)","Biotechnology",1,"lightorange",0.01
"Indian Institute Of Technology Madras (Iitm) (IN)","Biotechnology",1,"lightorange",0.01
"Kirin Holdings Kabushiki Kaisha (JP)","Biotechnology",9,"lightorange",0.07
"Ionis Pharmaceuticals Inc (US)","Biotechnology",2,"lightorange",0.02
"Eastern Virginia Medical School (US)","Biotechnology",1,"lightorange",0.01
"Riken (JP)","Biotechnology",12,"lightorange",0.09
"Drpindi Pavan Kumar (IN)","Waste management",1,"blue",0.01
"Drpindi Pavan Kumar (IN)","Advanced Sustainable Materials",1,"orange",0.01
"Drpindi Pavan Kumar (IN)","Biotechnology",1,"lightorange",0.01
"Universidad De Valladolid (ES)","Water related adaptation technologies",1,"indigo",0.01
"Apse Inc (US)","Biotechnology",3,"lightorange",0.02
"Icahn School Of Medicine At Mount Sinai (US)","Biotechnology",8,"lightorange",0.06
"Universidad De Chile (CL)","Biotechnology",3,"lightorange",0.02
"G„∂Ransson Ulf (SE)","Biotechnology",1,"lightorange",0.01
"Jacobsson Erik (SE)","Biotechnology",1,"lightorange",0.01
"Andersson H„•Kan (SE)","Biotechnology",1,"lightorange",0.01
"Strand Malin (SE)","Biotechnology",1,"lightorange",0.01
"Onpoint Systems Llc (US)","Internet of things",1,"turquoise",0.01
"Woodstream Corporation (US)","Cloud computing",3,"maroon",0.02
"Woodstream Corporation (US)","Smart grids",1,"lightgreen",0.01
"Woodstream Corporation (US)","Internet of things",3,"turquoise",0.02
"Institut F„ºR Rundfunktechnik Gmbh (DE)","Autonomous vehicles",1,"cyan",0.01
"Previwo As (NO)","Advanced Sustainable Materials",1,"orange",0.01
"Previwo As (NO)","Biotechnology",1,"lightorange",0.01
"Beijing Dabeinong Biotechnology Co Ltd (CN)","Biotechnology",17,"lightorange",0.13
"Beijing Dabeinong Technology Group Co Ltd (CN)","Biotechnology",8,"lightorange",0.06
"Cohen Amir (IL)","Water related adaptation technologies",1,"indigo",0.01
"The Climate Corporation (US)","Cloud computing",3,"maroon",0.02
"The Climate Corporation (US)","Internet of things",3,"turquoise",0.02
"Nite Ize Inc (US)","Green buildings",1,"darkorange",0.01
"The Board Of Regents Of The Nevada System Of Higher Education On Behalf Of The University Of Nevada Reno (US)","Water related adaptation technologies",1,"indigo",0.01
"The Board Of Regents Of The Nevada System Of Higher Education On Behalf Of The University Of Nevada Reno (US)","Biotechnology",1,"lightorange",0.01
"Pheronym Inc (US)","Biotechnology",1,"lightorange",0.01
"The Trustees Of Columbia University In The City Of New York (US)","Autonomous vehicles",1,"cyan",0.01
"Stephen Tony (US)","Water related adaptation technologies",1,"indigo",0.01
"University Of Iowa Research Foundation (US)","Biotechnology",2,"lightorange",0.02
"Trimble Inc (US)","Autonomous vehicles",3,"cyan",0.02
"Ove Arup Ventures Limited (UK)","Advanced Sustainable Materials",1,"orange",0.01
"Husqvarna Ab (SE)","Autonomous robots",3,"teal",0.02
"Baylor College Of Medicine (US)","Biotechnology",7,"lightorange",0.05
"Lubing Maschinenfabrik Ludwig Bening Gmbh & Co Kg (DE)","Autonomous vehicles",1,"cyan",0.01
"University Of Bremen (DE)","Biotechnology",1,"lightorange",0.01
"Basf Corporation (US)","Advanced Sustainable Materials",1,"orange",0.01
"Basf Corporation (US)","Biotechnology",1,"lightorange",0.01
"Suzhou Cleva Precision Machinery & Technology Co Ltd (CN)","Air & Water pollution reduction",1,"grey",0.01
"Growsafe Systems Ltd (CA)","Internet of things",1,"turquoise",0.01
"Cellphire Inc (US)","Biotechnology",5,"lightorange",0.04
"Husqvarna Ab (SE)","Autonomous vehicles",39,"cyan",0.29
"Planck Aerosystems Inc (US)","Autonomous vehicles",1,"cyan",0.01
"Isp Investments Llc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Felix Pets Llc (US)","Biotechnology",1,"lightorange",0.01
"Poddar Satish (US)","Waste management",1,"blue",0.01
"Van 'T Land Cornelis Marinus (NL)","Biofuels",1,"brown",0.01
"Omya International Ag (CH)","Nanotechnology",5,"darkred",0.04
"Farm Robotics And Automation Sl (ES)","Autonomous vehicles",1,"cyan",0.01
"Yissum Research And Development Company Of The Hebrew University Of Jerusalem Ltd (IL)","Biotechnology",2,"lightorange",0.02
"Ecomembrane Srl (IT)","Air & Water pollution reduction",1,"grey",0.01
"Kuehnle Agrosystems Inc (US)","Biofuels",1,"brown",0.01
"Kuehnle Agrosystems Inc (US)","Biotechnology",1,"lightorange",0.01
"Basf Agro Bv (NL)","Biotechnology",2,"lightorange",0.02
"Michael Comfort Pty Ltd Trading As Border Pest Control (AU)","Autonomous vehicles",1,"cyan",0.01
"Luo Jianfeng (CN)","Water related adaptation technologies",2,"indigo",0.02
"Cropx Technologies Ltd (IL)","Internet of things",1,"turquoise",0.01
"Guangdong Institute Of Applied Biological Resources (CN)","Biotechnology",2,"lightorange",0.02
"The State Of Israel - Ministry Of Agriculture & Rural Development Agricultural Research Organization (Aro) (Volcani Center) (IL)","Biotechnology",1,"lightorange",0.01
"Katholieke Universiteit Leuven (BE)","Biotechnology",7,"lightorange",0.05
"Abt Holding Company (US)","Biotechnology",1,"lightorange",0.01
"Zhejiang University (CN)","Air & Water pollution reduction",1,"grey",0.01
"Zhejiang University (CN)","Water related adaptation technologies",2,"indigo",0.02
"Zhejiang University (CN)","Recycling technologies",1,"darkgreen",0.01
"Tokyo University Of Science Foundation (JP)","Solar energy",1,"green",0.01
"National University Corporation Nagoya University (JP)","Biotechnology",6,"lightorange",0.05
"Dinklage Feed Yards Inc (US)","Autonomous vehicles",1,"cyan",0.01
"Williams Thomas (US)","Advanced Sustainable Materials",1,"orange",0.01
"Turner Susan (US)","Advanced Sustainable Materials",1,"orange",0.01
"Roberts Kelly (US)","Advanced Sustainable Materials",1,"orange",0.01
"Wilk Deborah (US)","Advanced Sustainable Materials",1,"orange",0.01
"Wigley Peter (NZ)","Advanced Sustainable Materials",1,"orange",0.01
"Hymus Graham (US)","Advanced Sustainable Materials",1,"orange",0.01
"Williams Thomas (US)","Biotechnology",1,"lightorange",0.01
"Turner Susan (US)","Biotechnology",1,"lightorange",0.01
"Roberts Kelly (US)","Biotechnology",1,"lightorange",0.01
"Wilk Deborah (US)","Biotechnology",1,"lightorange",0.01
"Wigley Peter (NZ)","Biotechnology",1,"lightorange",0.01
"Hymus Graham (US)","Biotechnology",1,"lightorange",0.01
"Genebiologics Llc (US)","Air & Water pollution reduction",1,"grey",0.01
"Genebiologics Llc (US)","Waste management",1,"blue",0.01
"Genebiologics Llc (US)","Biofuels",1,"brown",0.01
"Genebiologics Llc (US)","Recycling technologies",1,"darkgreen",0.01
"Genebiologics Llc (US)","Biotechnology",1,"lightorange",0.01
"Ideps Gmbh (AT)","Air & Water pollution reduction",1,"grey",0.01
"Gy Labs Llc (US)","Air & Water pollution reduction",1,"grey",0.01
"Gy Labs Llc (US)","Waste management",1,"blue",0.01
"Kymab Limited (UK)","Biotechnology",3,"lightorange",0.02
"Barworth Agriculture Ltd (UK)","Biotechnology",1,"lightorange",0.01
"Inria - Institut National De Recherche En Informatique Et En Automatique (FR)","Autonomous vehicles",1,"cyan",0.01
"Vib Vzw (BE)","Biotechnology",11,"lightorange",0.08
"Universiteit Gent (BE)","Biotechnology",6,"lightorange",0.05
"Farmacologia En Aquacultura Veterinaria Fav Saa (CL)","Biotechnology",1,"lightorange",0.01
"Gevoto Llc (CN)","Biotechnology",3,"lightorange",0.02
"Tan Zhaohui (CN)","Water related adaptation technologies",1,"indigo",0.01
"Lv Xuan (CN)","Water related adaptation technologies",1,"indigo",0.01
