"id","parent","value","color","share"
"Mahajan Amit Anil (US)","Artificial intelligence",1,"black",0
"Mahajan Amit Anil (US)","Augmented reality",1,"navyblue",0
"Suzhou Jiang Zuomen Network Technology Co Ltd (CN)","Green buildings",1,"darkorange",0
"Voyage81 (IL)","Artificial intelligence",1,"black",0
"Voyage81 (IL)","Augmented reality",1,"navyblue",0
"Mangan Shmuel (IL)","Artificial intelligence",1,"black",0
"Mangan Shmuel (IL)","Augmented reality",1,"navyblue",0
"Dynamic Crowd Measurement Pty Ltd (AU)","Artificial intelligence",1,"black",0
"Dynamic Crowd Measurement Pty Ltd (AU)","Augmented reality",1,"navyblue",0
"2524726 Ontario Inc (CA)","Artificial intelligence",1,"black",0
"2524726 Ontario Inc (CA)","Cybersecurity",1,"yellow",0
"Mord Benjamin Allan (US)","Blockchain",2,"purple",0
"Mord Benjamin Allan (US)","Cloud computing",1,"maroon",0
"Mord Benjamin Allan (US)","Cybersecurity",2,"yellow",0
"Mord Benjamin Allan (US)","Internet of things",2,"turquoise",0
"Eines Systems Sl (ES)","Augmented reality",1,"navyblue",0
"Nanjing Yuqun Communication Technology Coltd (CN)","Autonomous robots",1,"teal",0
"Nanjing Yuqun Communication Technology Coltd (CN)","Autonomous vehicles",1,"cyan",0
"Nanjing Yuqun Communication Technology Coltd (CN)","Cloud computing",1,"maroon",0
"Nanjing Yuqun Communication Technology Coltd (CN)","Internet of things",1,"turquoise",0
"Tangshan Harbin Ship Technology Co Ltd (CN)","Autonomous vehicles",1,"cyan",0
"Tangshan Hydrience Marine Technology Co Ltd (CN)","Autonomous vehicles",1,"cyan",0
"Udp Technology Ltd (KR)","Artificial intelligence",1,"black",0
"Udp Technology Ltd (KR)","Augmented reality",1,"navyblue",0
"Honor Device Co Ltd (CN)","Internet of things",25,"turquoise",0.01
"Singhar Umang (IN)","Cloud computing",1,"maroon",0
"Singhar Umang (IN)","Smart grids",1,"lightgreen",0
"Singhar Umang (IN)","Internet of things",1,"turquoise",0
"Bonser Imran (AU)","Cloud computing",1,"maroon",0
"Bonser Imran (AU)","Internet of things",1,"turquoise",0
"Shenzhen Guangning Industrial Co Ltd (CN)","Cloud computing",5,"maroon",0
"Shenzhen Haoshi Intelligent Technology Co Ltd (CN)","Cloud computing",5,"maroon",0
"Shenzhen Guangning Industrial Co Ltd (CN)","Internet of things",5,"turquoise",0
"Shenzhen Haoshi Intelligent Technology Co Ltd (CN)","Internet of things",5,"turquoise",0
"Shenzhen Guangning Industrial Co Ltd (CN)","Augmented reality",6,"navyblue",0
"Shenzhen Haoshi Intelligent Technology Co Ltd (CN)","Augmented reality",8,"navyblue",0
"Alesa Services Ltd (UK)","Blockchain",1,"purple",0
"Alesa Services Ltd (UK)","Cybersecurity",1,"yellow",0
"Secure Utility (CA)","Blockchain",1,"purple",0
"Secure Utility (CA)","Cybersecurity",1,"yellow",0
"Secure Utility (CA)","Smart grids",1,"lightgreen",0
"Secure Utility (CA)","Internet of things",1,"turquoise",0
"Commonwealth Scientific And Industrial Research Or (AU)","Augmented reality",6,"navyblue",0
"Commonwealth Scientific And Industrial Research Or (AU)","Autonomous vehicles",1,"cyan",0
"Shungkon (Shenzhen) Technology Co Ltd (CN)","Artificial intelligence",1,"black",0
"Shungkon (Shenzhen) Technology Co Ltd (CN)","Augmented reality",1,"navyblue",0
"Shungkon (Shenzhen) Technology Co Ltd (CN)","Cloud computing",1,"maroon",0
"Shungkon (Shenzhen) Technology Co Ltd (CN)","Internet of things",1,"turquoise",0
"F Pronet Elektron K Malat Sanay T Caret Anon M (TR)","Solar energy",1,"green",0
"F Pronet Elektron K Malat Sanay T Caret Anon M (TR)","Batteries",1,"red",0
"F Pronet Elektron K Malat Sanay T Caret Anon M (TR)","Green buildings",1,"darkorange",0
"Konkuk University Industrial Cooperation Corporati (KR)","Artificial intelligence",5,"black",0
"The Nielsen Company (Us) Llc (US)","Blockchain",6,"purple",0
"The Nielsen Company (Us) Llc (US)","Cybersecurity",19,"yellow",0.01
"The Nielsen Company (Us) Llc (US)","Smart grids",5,"lightgreen",0
"The Nielsen Company (Us) Llc (US)","Internet of things",19,"turquoise",0.01
"Gpro Co Ltd (JP)","Augmented reality",2,"navyblue",0
"Denso Ten Limited (JP)","Augmented reality",2,"navyblue",0
"Humans Inc (Dba Flip Fit) (US)","Cloud computing",1,"maroon",0
"Humans Inc (Dba Flip Fit) (US)","Cybersecurity",1,"yellow",0
"Humans Inc (Dba Flip Fit) (US)","Internet of things",1,"turquoise",0
"Ic Square Partners Inc (JP)","Augmented reality",1,"navyblue",0
"Keisuugiken Corporation (JP)","Augmented reality",2,"navyblue",0
"M Cro-Video Technologies Co Ltd (CN)","Cybersecurity",1,"yellow",0
"Allix Co Ltd (KR)","Air & Water pollution reduction",2,"grey",0
"Zhejiang Dahua Technology Co Ltd (CN)","Autonomous vehicles",1,"cyan",0
"Crrc Dalian R&D Co Ltd (CN)","Cloud computing",2,"maroon",0
"Crrc Dalian R&D Co Ltd (CN)","Internet of things",3,"turquoise",0
"Zte Corporation (CN)","Blockchain",104,"purple",0.04
"Ongakukan Co Ltd (JP)","Batteries",1,"red",0
"Ongakukan Co Ltd (JP)","Green transports",1,"pink",0
"Ongakukan Co Ltd (JP)","Augmented reality",1,"navyblue",0
"Woodside Energy Technologies Pty Ltd (AU)","Artificial intelligence",2,"black",0
"Woodside Energy Technologies Pty Ltd (AU)","Augmented reality",2,"navyblue",0
"Woodside Energy Technologies Pty Ltd (AU)","Cloud computing",2,"maroon",0
"Woodside Energy Technologies Pty Ltd (AU)","Internet of things",3,"turquoise",0
"Filimonov Il'ya Evgen'evich (RU)","Blockchain",1,"purple",0
"Lin Biqin (CN)","Cloud computing",1,"maroon",0
"Lin Biqin (CN)","Internet of things",1,"turquoise",0
"Landmark Graphics Corporation (US)","Artificial intelligence",53,"black",0.02
"Interdigital Vc Holdings Inc (US)","Cybersecurity",2,"yellow",0
"Inventio Ag (CH)","Cybersecurity",8,"yellow",0
"Xim Limited (UK)","Augmented reality",2,"navyblue",0
"Panasonic Intellectual Property Management Co Ltd (JP)","Green buildings",10,"darkorange",0
"Park Jun Ho (KR)","Augmented reality",1,"navyblue",0
"Park Jun Ho (KR)","Internet of things",1,"turquoise",0
"Maxell Holdings Ltd (JP)","Green buildings",1,"darkorange",0
"Broomx Technologies Sl (ES)","Augmented reality",1,"navyblue",0
"Cognex Enshape Gmbh (DE)","Augmented reality",2,"navyblue",0
"Han's Laser Technology Industry Group Co Ltd (CN)","Additive manufacturing",1,"olive",0
"Seiko Epson Corporation (JP)","Augmented reality",5,"navyblue",0
"Valeo Vision (FR)","Green buildings",2,"darkorange",0
"Valeo Vision (FR)","Autonomous vehicles",5,"cyan",0
"Materion Corporation (US)","Advanced Sustainable Materials",2,"orange",0
"Raytheon Company (US)","Quantum computers",30,"silver",0.01
"Raytheon Company (US)","Nanotechnology",4,"darkred",0
"Toppan Printing Co Ltd (JP)","Artificial intelligence",3,"black",0
"Toppan Printing Co Ltd (JP)","Augmented reality",3,"navyblue",0
"Ostrow Michael (US)","Solar energy",1,"green",0
"Bg Negev Technologies And Applications Ltd At Ben-Gurion University (IL)","Artificial intelligence",5,"black",0
"Bg Negev Technologies And Applications Ltd At Ben-Gurion University (IL)","Augmented reality",1,"navyblue",0
"Ghaleb Christopher (AU)","Augmented reality",1,"navyblue",0
"Arizona Board Of Regents On Behalf Of Arizona State University (US)","Augmented reality",8,"navyblue",0
"Amorepacific Corporation (KR)","Augmented reality",3,"navyblue",0
"Roggatz Konstantin (DE)","Augmented reality",1,"navyblue",0
"Lee Kin Wo (HK)","Internet of things",1,"turquoise",0
"Shenzhen University (CN)","Cybersecurity",68,"yellow",0.03
"The University Of Sheffield (UK)","Artificial intelligence",1,"black",0
"R„©Alisations Inc Montr„©Al (CA)","Augmented reality",1,"navyblue",0
"Cj Cgv Co Ltd (KR)","Artificial intelligence",1,"black",0
"Cj Cgv Co Ltd (KR)","Augmented reality",1,"navyblue",0
"Ananbanchachai Nenin (TH)","Augmented reality",1,"navyblue",0
"Ananbanchachai Lalin (TH)","Augmented reality",1,"navyblue",0
"Sittipitaya Jomzup (TH)","Augmented reality",1,"navyblue",0
"Damnoenkittikun Ratchai (TH)","Augmented reality",1,"navyblue",0
"Cygames Inc (JP)","Artificial intelligence",6,"black",0
"Thales (FR)","Quantum computers",8,"silver",0
"Commissariat √† L'„©Nergie Atomique Et Aux √©Nergies Alternatives (FR)","Quantum computers",3,"silver",0
"Technion Research & Development Foundation Limited (IL)","Augmented reality",4,"navyblue",0
"Chican Guillaume (FR)","Augmented reality",1,"navyblue",0
"Intelligent Agricultural Solutions Llc (US)","Augmented reality",1,"navyblue",0
"Robert Bosch Gmbh (DE)","Cybersecurity",129,"yellow",0.05
"Koito Manufacturing Co Ltd (JP)","Green buildings",2,"darkorange",0
"Collaprime Oy (FI)","Augmented reality",1,"navyblue",0
"Twine Solutions Ltd (IL)","Artificial intelligence",1,"black",0
"Twine Solutions Ltd (IL)","Augmented reality",1,"navyblue",0
"Ftr Labs Pty Ltd (AU)","Blockchain",1,"purple",0
"Ftr Labs Pty Ltd (AU)","Cybersecurity",1,"yellow",0
"Ftr Labs Pty Ltd (AU)","Internet of things",1,"turquoise",0
"Nippon Sheet Glass Company Limited (JP)","Solar energy",1,"green",0
"Jabil Inc (US)","Additive manufacturing",3,"olive",0
"Appotronics Corporation Limited (CN)","Augmented reality",2,"navyblue",0
"Lightspace Technologies Sia (LV)","Augmented reality",2,"navyblue",0
"Iview Displays (Shenzhen) Company Ltd (CN)","Artificial intelligence",1,"black",0
"Softbank Corp (JP)","Quantum computers",7,"silver",0
"Beihang University (CN)","Artificial intelligence",4,"black",0
"Koito Electric Industries Ltd (JP)","Autonomous vehicles",1,"cyan",0
"Glory Ltd (JP)","Autonomous vehicles",1,"cyan",0
"Toyoda Gosei Co Ltd (JP)","Augmented reality",1,"navyblue",0
"Immersaview Pty Ltd (AU)","Augmented reality",1,"navyblue",0
"Nvidia Corporation (US)","Autonomous vehicles",31,"cyan",0.01
"Osram Opto Semiconductors Gmbh (DE)","Autonomous vehicles",4,"cyan",0
"Sviridenko Andrey Vladimirovich (RU)","Artificial intelligence",1,"black",0
"Roku Inc (US)","Augmented reality",2,"navyblue",0
"Goertek Inc (CN)","Quantum computers",3,"silver",0
"Gracenote Inc (US)","Artificial intelligence",11,"black",0
"Ecole Polytechnique Federale De Lausanne (Epfl) (CH)","Artificial intelligence",5,"black",0
"Warner Bros Entertainment Inc (US)","Artificial intelligence",6,"black",0
"Studios Macrograph Inc (KR)","Augmented reality",2,"navyblue",0
"Careos (FR)","Augmented reality",2,"navyblue",0
"Hurley Jay (US)","Augmented reality",1,"navyblue",0
"Weaver Matthew D (US)","Augmented reality",1,"navyblue",0
"Saake Jeffrey (US)","Augmented reality",1,"navyblue",0
"Sichuan Visensing Technology Co Ltd (CN)","Augmented reality",4,"navyblue",0
"Powervision Tech (Suzhou ) Ltd (CN)","Autonomous vehicles",1,"cyan",0
"Skylla Technologies Inc (US)","Autonomous robots",1,"teal",0
"Nanjing University (CN)","Augmented reality",2,"navyblue",0
"Huizhou Vision New Technology Co Ltd (CN)","Artificial intelligence",1,"black",0
"Casio Computer Co Ltd (JP)","Quantum computers",1,"silver",0
"Chung Ang University Industry Academic Cooperation (KR)","Artificial intelligence",1,"black",0
"Levi Strauss&Co (US)","Augmented reality",1,"navyblue",0
"Levi Strauss&Co (US)","Cybersecurity",2,"yellow",0
"Material Technologies Corporation (US)","Artificial intelligence",1,"black",0
"Material Technologies Corporation (US)","Augmented reality",1,"navyblue",0
"Sinha Pavel (CA)","Artificial intelligence",3,"black",0
"Jolly Sundeep Kumar (US)","Solar energy",1,"green",0
"St Hilaire Pierre (US)","Solar energy",1,"green",0
"Poliakov Evgeni (US)","Solar energy",1,"green",0
"Chengdu Xgimi Technology Co Ltd (CN)","Autonomous vehicles",1,"cyan",0
"Widex A/S (DK)","Cybersecurity",2,"yellow",0
"Sonova Ag (CH)","Batteries",2,"red",0
"Sonova Ag (CH)","Hydrogen",7,"lime",0
"Widex A/S (DK)","Cloud computing",1,"maroon",0
"Widex A/S (DK)","Internet of things",2,"turquoise",0
"Sonova Ag (CH)","Cybersecurity",8,"yellow",0
"Sony Mobile Communications Inc (JP)","Autonomous vehicles",4,"cyan",0
"Saati Spa (IT)","Advanced Sustainable Materials",2,"orange",0
"Cirrus Logic International Semiconductor Ltd (UK)","Green buildings",4,"darkorange",0
"Cirrus Logic International Semiconductor Ltd (UK)","Internet of things",3,"turquoise",0
"W L Gore & Associates Inc (US)","Advanced Sustainable Materials",2,"orange",0
"Microsemi Semiconductor (Us) Inc (US)","Waste management",1,"blue",0
"Peri Inc (US)","Internet of things",1,"turquoise",0
"Bragi Gmbh (DE)","Batteries",3,"red",0
"Bragi Gmbh (DE)","Green buildings",1,"darkorange",0
"Sonova Ag (CH)","Cloud computing",2,"maroon",0
"Sonova Ag (CH)","Internet of things",12,"turquoise",0.01
"Sonos Inc (US)","Artificial intelligence",3,"black",0
"Mclaren Applied Technologies Limited (UK)","Augmented reality",1,"navyblue",0
"Mclaren Applied Technologies Limited (UK)","Internet of things",2,"turquoise",0
"Bragi Gmbh (DE)","Augmented reality",2,"navyblue",0
"Bragi Gmbh (DE)","Hydrogen",1,"lime",0
"Bragi Gmbh (DE)","Cybersecurity",3,"yellow",0
"Sennheiser Electronic Gmbh & Co Kg (DE)","Internet of things",1,"turquoise",0
"Contacta Systems Limited (UK)","Internet of things",1,"turquoise",0
"Bevilacqua Vitoantonio (IT)","Artificial intelligence",1,"black",0
"Notarnicola Annalia (IT)","Artificial intelligence",1,"black",0
"Pascazio Antonello (IT)","Artificial intelligence",1,"black",0
"D & L High-Tech Company Limited (IE)","Internet of things",1,"turquoise",0
"Bragi Gmbh (DE)","Cloud computing",2,"maroon",0
"Zuma Array Limited (UK)","Green buildings",2,"darkorange",0
"Widex A/S (DK)","Artificial intelligence",3,"black",0
"Verily Life Sciences Llc (US)","Internet of things",17,"turquoise",0.01
"Sefar Ag (CH)","Advanced Sustainable Materials",1,"orange",0
"Mdh Hologram Sa (LU)","Augmented reality",1,"navyblue",0
"Finewell Co Ltd (JP)","Autonomous robots",1,"teal",0
"Buddybox Holding Bv (NL)","Cloud computing",1,"maroon",0
"Buddybox Holding Bv (NL)","Internet of things",1,"turquoise",0
"Amp Me Inc (CA)","Cloud computing",1,"maroon",0
"Amp Me Inc (CA)","Internet of things",1,"turquoise",0
"5th Screen Digital Inc (US)","Internet of things",2,"turquoise",0
"Ponomarev Vladimir (CA)","Hydrogen",2,"lime",0
"Shah Aalap (US)","Quantum computers",1,"silver",0
"Keewave Corporation (CA)","Batteries",1,"red",0
"Keewave Corporation (CA)","Artificial intelligence",1,"black",0
"Addifab Aps (DK)","Additive manufacturing",1,"olive",0
"Pincraft Engineering Inc (KR)","Batteries",1,"red",0
"314 Co Ltd (KR)","Internet of things",1,"turquoise",0
"Taction Technology Inc (US)","Augmented reality",1,"navyblue",0
"Peripherii Inc (US)","Internet of things",1,"turquoise",0
"Hamparson Verda Eileen (US)","Additive manufacturing",1,"olive",0
"Saronikos Trading And Services Unipessoal Lda (PT)","Internet of things",3,"turquoise",0
"Bae Systems Plc (UK)","Quantum computers",9,"silver",0
"Huawei Technologies Co Ltd (CN)","Batteries",49,"red",0.02
"Yutou Technology (Hangzhou) Co Ltd (CN)","Internet of things",1,"turquoise",0
"Gn Hearing A/S (DK)","Additive manufacturing",1,"olive",0
"Agency For Science Technology And Research (SG)","Advanced Sustainable Materials",2,"orange",0
"Qingdao Goertek Technology Co Ltd (CN)","Batteries",2,"red",0
"Transverse Technology Limited (NZ)","Additive manufacturing",1,"olive",0
"Pogotec Inc (US)","Hydrogen",1,"lime",0
"Cochlear Limited (AU)","Batteries",4,"red",0
"Stron Co Ltd (KR)","Batteries",1,"red",0
"Hur Moonman (KR)","Batteries",1,"red",0
"Yamaha Corporation (JP)","Blockchain",2,"purple",0
"Fibro Gmbh (DE)","Blockchain",1,"purple",0
"Fibro Gmbh (DE)","Cybersecurity",1,"yellow",0
"Fibro Gmbh (DE)","Internet of things",3,"turquoise",0
"Hctm Co Ltd (KR)","Batteries",1,"red",0
"Barttron Inc (US)","Internet of things",1,"turquoise",0
"D-Box Technologies Inc (CA)","Augmented reality",1,"navyblue",0
"D-Box Technologies Inc (CA)","Cloud computing",1,"maroon",0
"D-Box Technologies Inc (CA)","Internet of things",1,"turquoise",0
"Centre National De La Recherche Scientifique (FR)","Additive manufacturing",1,"olive",0
"Universit„© Paris-Saclay (FR)","Additive manufacturing",1,"olive",0
"Bose Corporation (US)","Advanced Sustainable Materials",2,"orange",0
"Minuendo As (NO)","Internet of things",1,"turquoise",0
"Sivantos Pte Ltd (SG)","Hydrogen",3,"lime",0
"Zpower Llc (US)","Batteries",1,"red",0
"Zpower Llc (US)","Hydrogen",1,"lime",0
"Gilligan Paul (IE)","Air & Water pollution reduction",1,"grey",0
"Shenzhen Tcl Digital Technology Ltd (HK)","Augmented reality",2,"navyblue",0
"Cochlear Limited (AU)","Hydrogen",7,"lime",0
"Cochlear Limited (AU)","Internet of things",5,"turquoise",0
"Knowles Electronics Llc (US)","Advanced Sustainable Materials",1,"orange",0
"Microsoft Technology Licensing Llc (US)","Batteries",42,"red",0.02
"Le Henaff Yves (FR)","Green buildings",1,"darkorange",0
"Le H„©Naff Guy (CA)","Green buildings",1,"darkorange",0
"Capstone Industries Inc (HK)","Green buildings",1,"darkorange",0
"Dolby Laboratories Licensing Corporation (US)","Internet of things",4,"turquoise",0
"Isovolta Ag (AT)","Advanced Sustainable Materials",1,"orange",0
"Earlens Corporation (US)","Batteries",3,"red",0
"Earlens Corporation (US)","Hydrogen",4,"lime",0
"Berker Gmbh & Co Kg (DE)","Green buildings",2,"darkorange",0
"Berker Gmbh & Co Kg (DE)","Smart grids",2,"lightgreen",0
"Savox Communications Oy Ab (Ltd) (FI)","Internet of things",1,"turquoise",0
"Clean Energy Labs Llc (US)","Internet of things",1,"turquoise",0
"Tap Sound System (FR)","Quantum computers",1,"silver",0
"Tap Sound System (FR)","Internet of things",10,"turquoise",0
"Vocalzoom Systems Ltd (IL)","Quantum computers",1,"silver",0
"Zhang Yang (CN)","Internet of things",8,"turquoise",0
"Bragi Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Bose Corporation (US)","Cloud computing",15,"maroon",0.01
"Bose Corporation (US)","Internet of things",30,"turquoise",0.01
"Droneshield Llc (US)","Artificial intelligence",1,"black",0
"Powerchord Group Limited (UK)","Cloud computing",1,"maroon",0
"Powerchord Group Limited (UK)","Cybersecurity",1,"yellow",0
"Powerchord Group Limited (UK)","Internet of things",1,"turquoise",0
"Sonos Inc (US)","Internet of things",11,"turquoise",0
"Qualcomm Incorporated (US)","Hydrogen",1,"lime",0
"3m Innovative Properties Company (US)","Hydrogen",1,"lime",0
"Voxx International Corporation (US)","Batteries",1,"red",0
"The Yokohama Rubber Co Ltd (JP)","Advanced Sustainable Materials",1,"orange",0
"Yutou Technology (Hangzhou) Co Ltd (CN)","Autonomous robots",3,"teal",0
"Starkey Laboratories Inc (US)","Artificial intelligence",7,"black",0
"Universal Electronics Inc (US)","Internet of things",5,"turquoise",0
"Universitetet I Troms„∏ - Norges Arktiske Universitet (NO)","Advanced Sustainable Materials",1,"orange",0
"Qingdao Goertek Technology Co Ltd (CN)","Internet of things",2,"turquoise",0
"Jaguar Land Rover Limited (UK)","Batteries",5,"red",0
"Jaguar Land Rover Limited (UK)","Green transports",5,"pink",0
"Noveri Lorenzo (IT)","Artificial intelligence",1,"black",0
"Salutica Allied Solutions Sdn Bhd (MY)","Batteries",1,"red",0
"Bioseco Sp Z Oo (PL)","Augmented reality",1,"navyblue",0
"Davis Leslie (AU)","Advanced Sustainable Materials",1,"orange",0
"Ossic Corporation (US)","Augmented reality",1,"navyblue",0
"Starkey Laboratories Inc (US)","Hydrogen",17,"lime",0.01
"Harman International Industries Incorporated (US)","Green buildings",1,"darkorange",0
"Harman International Industries Incorporated (US)","Internet of things",7,"turquoise",0
"Zungle Inc (KR)","Batteries",1,"red",0
"Evolved Audio Llc (US)","Batteries",1,"red",0
"Eartex Limited (UK)","Artificial intelligence",1,"black",0
"Eartex Limited (UK)","Internet of things",1,"turquoise",0
"Smartear Inc (US)","Hydrogen",1,"lime",0
"Motorola Solutions Inc (US)","Batteries",11,"red",0
"Shenzhen Jbt Smart Lighting Co Ltd (CN)","Green buildings",7,"darkorange",0
"The Trustees Of Columbia University In The City Of New York (US)","Artificial intelligence",14,"black",0.01
"Audink Inc (US)","Cybersecurity",1,"yellow",0
"Audink Inc (US)","Internet of things",1,"turquoise",0
"Killham Josh (CA)","Augmented reality",1,"navyblue",0
"O'heir Justin (CA)","Augmented reality",1,"navyblue",0
"Cochlear Limited (AU)","Artificial intelligence",6,"black",0
"Vi Labs Ltd (IL)","Autonomous vehicles",1,"cyan",0
"Samsung Electronics Co Ltd (KR)","Green transports",5,"pink",0
"Schumaier Daniel R (US)","Additive manufacturing",1,"olive",0
"Schumaier Daniel R (US)","Cybersecurity",1,"yellow",0
"Ashwin Terrence Keith (ZA)","Blockchain",3,"purple",0
"Ashwin Terrence Keith (ZA)","Cybersecurity",9,"yellow",0
"Pioneer Dj Corporation (JP)","Artificial intelligence",1,"black",0
"Amogreentech Co Ltd (KR)","Advanced Sustainable Materials",14,"orange",0.01
"Msg Sports And Entertainment Llc (US)","Batteries",1,"red",0
"Third House Srls (IT)","Artificial intelligence",1,"black",0
"Hitachi Ltd (JP)","Solar energy",6,"green",0
"Tencent Technology (Shenzhen) Company Limited (CN)","Autonomous vehicles",25,"cyan",0.01
"Shenzhen Grandsun Electronic Co Ltd (CN)","Internet of things",6,"turquoise",0
"Sound Devices Llc (US)","Internet of things",1,"turquoise",0
"Anderson Matt (US)","Internet of things",1,"turquoise",0
"Siremix Gmbh (DE)","Autonomous robots",1,"teal",0
"Sorenson Ip Holdings Llc (US)","Internet of things",5,"turquoise",0
"Wildcat Discovery Technologies Inc (US)","Batteries",1,"red",0
"Wildcat Discovery Technologies Inc (US)","Internet of things",1,"turquoise",0
"8beat Co Ltd (KR)","Quantum computers",1,"silver",0
"Hayward Industries Inc (US)","Green buildings",2,"darkorange",0
"Gn Audio A/S (DK)","Batteries",1,"red",0
"Gn Audio A/S (DK)","Hydrogen",1,"lime",0
"Advanced Bionics Ag (CH)","Internet of things",1,"turquoise",0
"Blackberry Limited (CA)","Autonomous vehicles",20,"cyan",0.01
"Beijing Sabine Technologies Co Ltd (CN)","Internet of things",1,"turquoise",0
"Groove X Inc (JP)","Autonomous robots",2,"teal",0
"Atf Services Pty Ltd (AU)","Internet of things",1,"turquoise",0
"Earlens Corporation (US)","Internet of things",8,"turquoise",0
"University Of Tsukuba (JP)","Augmented reality",6,"navyblue",0
"Cyberdyne Inc (JP)","Augmented reality",2,"navyblue",0
"University Of Tsukuba (JP)","Autonomous vehicles",2,"cyan",0
"Cyberdyne Inc (JP)","Autonomous vehicles",2,"cyan",0
"Douet Bernard (CH)","Solar energy",1,"green",0
"Douet Laurence (CH)","Solar energy",1,"green",0
"Douet Albert (AT)","Solar energy",1,"green",0
"Douet Bernard (CH)","Batteries",1,"red",0
"Douet Laurence (CH)","Batteries",1,"red",0
"Douet Albert (AT)","Batteries",1,"red",0
"Douet Bernard (CH)","Smart grids",1,"lightgreen",0
"Douet Laurence (CH)","Smart grids",1,"lightgreen",0
"Douet Albert (AT)","Smart grids",1,"lightgreen",0
"Sony Group Corporation (JP)","Green buildings",1,"darkorange",0
"Integrated Tactical Technologies Llc (US)","Internet of things",2,"turquoise",0
"Shenzhen Jiuzhoutong Electromechanical Equipment Co Ltd (CN)","Internet of things",1,"turquoise",0
"Ok Cheor Sik (KR)","Batteries",1,"red",0
"Solpad Inc (US)","Solar energy",1,"green",0
"Solpad Inc (US)","Batteries",1,"red",0
"Solpad Inc (US)","Smart grids",2,"lightgreen",0
"Mindset Innovation Inc (CA)","Artificial intelligence",1,"black",0
"Hangzhou Ezviz Network Co Ltd (CN)","Autonomous vehicles",1,"cyan",0
"Rion Co Ltd (JP)","Internet of things",1,"turquoise",0
"Cirrus Logic International Semiconductor Limited (UK)","Artificial intelligence",3,"black",0
"Ridelin Sl (ES)","Solar energy",1,"green",0
"Cirrus Logic International Semiconductor Limited (UK)","Batteries",1,"red",0
"Yamaha Corporation (JP)","Batteries",2,"red",0
"Dts Inc (US)","Artificial intelligence",3,"black",0
"Context Ai Llc (US)","Artificial intelligence",1,"black",0
"Cirrus Logic International Semiconductor Limited (UK)","Air & Water pollution reduction",1,"grey",0
"Tdk Corporation (JP)","Batteries",2,"red",0
"Tdk Corporation (JP)","Hydrogen",1,"lime",0
"Jingnoo New Energy Co Ltd (CN)","Internet of things",1,"turquoise",0
"Embodyvr Inc (US)","Artificial intelligence",3,"black",0
"Embodyvr Inc (US)","Augmented reality",2,"navyblue",0
"Shenzhen Sile Technology Co Ltd (CN)","Batteries",1,"red",0
"Horus Srl (IT)","Cloud computing",1,"maroon",0
"Horus Srl (IT)","Internet of things",1,"turquoise",0
"Thomas John-Michael (US)","Green buildings",1,"darkorange",0
"Audi Ag (DE)","Batteries",9,"red",0
"Audi Ag (DE)","Green transports",8,"pink",0
"Well Being Digital Limited (HK)","Augmented reality",1,"navyblue",0
"Well Being Digital Limited (HK)","Cybersecurity",1,"yellow",0
"Bose Corporation (US)","Augmented reality",4,"navyblue",0
"Plantronics Inc (US)","Blockchain",1,"purple",0
"Plantronics Inc (US)","Cybersecurity",2,"yellow",0
"Plantronics Inc (US)","Internet of things",7,"turquoise",0
"Delamont Dean Lindsay (UK)","Augmented reality",1,"navyblue",0
"Sony Group Corporation (JP)","Autonomous robots",10,"teal",0
"Knowles Electronics Llc (US)","Blockchain",1,"purple",0
"Knowles Electronics Llc (US)","Cybersecurity",4,"yellow",0
"3m Innovative Properties Company (US)","Nanotechnology",2,"darkred",0
"Cubic Corporation (US)","Blockchain",12,"purple",0.01
"Cubic Corporation (US)","Cybersecurity",9,"yellow",0
"Cubic Corporation (US)","Internet of things",20,"turquoise",0.01
"Noveto Systems Ltd (IL)","Autonomous vehicles",2,"cyan",0
"Ohio State Innovation Foundation (US)","Batteries",1,"red",0
"Nikola Labs (US)","Batteries",1,"red",0
"Ohio State Innovation Foundation (US)","Hydrogen",1,"lime",0
"Nikola Labs (US)","Hydrogen",1,"lime",0
"Earin Ab (SE)","Hydrogen",1,"lime",0
"Cirrus Logic International Semiconductor Limited (UK)","Blockchain",6,"purple",0
"Cirrus Logic International Semiconductor Limited (UK)","Cybersecurity",31,"yellow",0.01
"Cirrus Logic International Semiconductor Limited (UK)","Internet of things",6,"turquoise",0
"Nio Co Ltd (CN)","Cybersecurity",4,"yellow",0
"Olive Union Inc (KR)","Internet of things",1,"turquoise",0
"Mittal Millind (US)","Internet of things",1,"turquoise",0
"Bose Corporation (US)","Quantum computers",1,"silver",0
"Otoy Inc (US)","Batteries",1,"red",0
"Otoy Inc (US)","Autonomous vehicles",1,"cyan",0
"Blamey & Saunders Hearing Pty Ltd (AU)","Hydrogen",1,"lime",0
"Blamey & Saunders Hearing Pty Ltd (AU)","Additive manufacturing",1,"olive",0
"Senstone Inc (US)","Artificial intelligence",1,"black",0
"Arconic Inc (US)","Batteries",1,"red",0
"Arconic Inc (US)","Additive manufacturing",5,"olive",0
"Cochlear Limited (AU)","Augmented reality",1,"navyblue",0
"Google Llc (US)","Batteries",19,"red",0.01
"Google Llc (US)","Smart grids",17,"lightgreen",0.01
"Faurecia Automotive Industrie (FR)","Advanced Sustainable Materials",1,"orange",0
