"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL21","B08",0,0,52.12,84.85,"east"
"NL21","B09",4,5.61,62.67,67.32,"east"
"NL22","B09",5,3.35,60.67,67.32,"east"
"NL21","B21",5,1.08,34.11,98.05,"east"
"NL22","B21",5,0.51,25.89,98.05,"east"
"NL21","B22",7,1.03,50.87,81.9,"east"
"NL22","B22",3,0.21,22.51,81.9,"east"
"NL21","B23",12,0.91,42.33,88.85,"east"
"NL22","B23",13,0.47,21.7,88.85,"east"
"NL21","B24",1,0.41,36,93.22,"east"
"NL22","B24",0,0,32.19,93.22,"east"
"NL22","B25",16,0.82,32.24,77,"east"
"NL21","B25",10,1.07,29.18,77,"east"
"NL22","B26",11,1.63,44.78,84.61,"east"
"NL21","B26",2,0.62,39.94,84.61,"east"
"NL21","B27",2,0.8,51.91,85.61,"east"
"NL22","B27",5,0.95,54.17,85.61,"east"
"NL21","B28",1,0.4,57.75,78.7,"east"
"NL22","B28",4,0.76,45.23,78.7,"east"
"NL21","B29",49,2.2,55.63,87.85,"east"
"NL22","B29",65,1.4,40.94,87.85,"east"
"NL21","B30",0,0,55.49,86.85,"east"
"NL22","B30",0,0,51.9,86.85,"east"
"NL22","B31",4,1.48,71.88,83.89,"east"
"NL21","B31",5,3.88,66.67,83.89,"east"
"NL21","B32",17,1.61,55.08,87.14,"east"
"NL22","B32",28,1.27,53.95,87.14,"east"
"NL21","B33",25,2.79,56.13,72.88,"east"
"NL22","B33",11,0.59,35.43,72.88,"east"
"NL21","B41",4,0.89,42.49,80.84,"east"
"NL22","B41",6,0.64,53.69,80.84,"east"
"NL21","B42",0,0,30.61,53.03,"east"
"NL22","B42",1,0.25,38.32,53.03,"east"
"NL21","B43",0,0,34.07,60.21,"east"
"NL22","B43",0,0,40.66,60.21,"east"
"NL22","B44",3,1.1,36.8,83.35,"east"
"NL21","B44",1,0.77,42.08,83.35,"east"
"NL21","B60",30,0.69,34.01,79.68,"east"
"NL22","B60",59,0.65,33.33,79.68,"east"
"NL21","B61",2,0.43,37.12,70.93,"east"
"NL22","B61",3,0.3,34.28,70.93,"east"
"NL22","B62",23,1.04,26.24,77.83,"east"
"NL21","B62",11,1.04,29.99,77.83,"east"
"NL21","B63",8,2.12,32.01,54.95,"east"
"NL22","B63",9,1.14,28.68,54.95,"east"
"NL21","B64",2,0.21,26.53,48.85,"east"
"NL22","B64",4,0.2,22.17,48.85,"east"
"NL21","B65",53,2.07,47.17,83.12,"east"
"NL22","B65",113,2.11,52.57,83.12,"east"
"NL22","B66",10,0.74,42.57,76.02,"east"
"NL21","B66",3,0.47,49.01,76.02,"east"
"NL22","B67",2,0.44,63.64,70.76,"east"
"NL21","B67",2,0.92,61.36,70.76,"east"
"NL22","B68",3,6.16,73.55,85.33,"east"
"NL21","B68",0,0,67.74,85.33,"east"
"NL22","B81",5,1.94,28.62,54.11,"east"
"NL21","B81",2,1.63,21.07,54.11,"east"
"NL22","B82",7,1.39,59.77,47.97,"east"
"NL21","B82",4,1.66,53.57,47.97,"east"
"NL22","C01",23,1.62,56.25,55.08,"east"
"NL21","C01",18,2.66,65.93,55.08,"east"
"NL22","C02",18,2.01,66.82,62.73,"east"
"NL21","C02",9,2.1,74.46,62.73,"east"
"NL21","C03",1,0.26,59.8,80.24,"east"
"NL22","C03",4,0.49,56.56,80.24,"east"
"NL21","C04",6,1.17,55.91,66.7,"east"
"NL22","C04",11,1.02,41.73,66.7,"east"
"NL21","C05",2,1.56,83.17,63.47,"east"
"NL22","C05",6,2.24,77.99,63.47,"east"
"NL21","C06",0,0,36.36,44.28,"east"
"NL22","C06",0,0,22.42,44.28,"east"
"NL21","C07",52,1.35,38.28,43.5,"east"
"NL22","C07",115,1.43,78.34,43.5,"east"
"NL22","C08",97,1.77,71.16,75.46,"east"
"NL21","C08",68,2.6,69.98,75.46,"east"
"NL21","C09",31,1.94,61.7,71.3,"east"
"NL22","C09",41,1.23,59.48,71.3,"east"
"NL21","C10",7,1.59,75.31,62.32,"east"
"NL22","C10",6,0.65,70.84,62.32,"east"
"NL22","C11",22,2.01,77.39,59.26,"east"
"NL21","C11",4,0.77,71.54,59.26,"east"
"NL21","C12",7,0.27,53.55,39.92,"east"
"NL22","C12",93,1.71,79.22,39.92,"east"
"NL21","C13",0,0,69.14,58.9,"east"
"NL22","C13",1,2.33,80.57,58.9,"east"
"NL21","C14",0,0,58.4,87.87,"east"
"NL22","C14",1,1.39,56.3,87.87,"east"
"NL22","C21",3,0.54,11.05,84.9,"east"
"NL21","C21",0,0,40.99,84.9,"east"
"NL22","C22",3,0.29,19.02,74.72,"east"
"NL21","C22",2,0.4,51.95,74.72,"east"
"NL22","C23",8,0.67,33.48,68.56,"east"
"NL21","C23",8,1.41,35.48,68.56,"east"
"NL21","C25",3,0.85,60.41,64.52,"east"
"NL22","C25",7,0.95,40.52,64.52,"east"
"NL21","C30",0,0,50.19,47.84,"east"
"NL22","C30",0,0,37.45,47.84,"east"
"NL21","C40",0,0,37.8,25.78,"east"
"NL22","C40",1,1.63,79.53,25.78,"east"
"NL21","D01",5,1.89,69.07,88.62,"east"
"NL22","D01",7,1.26,67.69,88.62,"east"
"NL21","D02",0,0,66.67,90.33,"east"
"NL22","D02",1,0.87,77.43,90.33,"east"
"NL21","D03",0,0,58.52,83.63,"east"
"NL22","D03",4,2.19,57.77,83.63,"east"
"NL21","D04",4,1.69,62.15,88.23,"east"
"NL22","D04",9,1.81,67.94,88.23,"east"
"NL21","D05",0,0,61.84,100,"east"
"NL22","D05",0,0,63.77,100,"east"
"NL21","D06",6,1.21,54.68,86.33,"east"
"NL22","D06",10,0.97,71.33,86.33,"east"
"NL21","D07",0,0,50.43,89.8,"east"
"NL22","D07",0,0,40.09,89.8,"east"
"NL21","D10",3,1.91,48.26,92.35,"east"
"NL22","D10",7,2.13,65.31,92.35,"east"
"NL21","D21",9,2.62,66.51,76.27,"east"
"NL22","D21",19,2.64,68.34,76.27,"east"
"NL21","E01",4,1.12,48.64,79.74,"east"
"NL22","E01",11,1.47,43.38,79.74,"east"
"NL22","E02",9,1.17,47.65,75.05,"east"
"NL21","E02",6,1.63,51.14,75.05,"east"
"NL21","E03",20,6.34,55.14,76.89,"east"
"NL22","E03",7,1.06,53.39,76.89,"east"
"NL21","E04",22,1.96,56.18,74.46,"east"
"NL22","E04",32,1.37,53.33,74.46,"east"
"NL21","E05",3,0.4,50.08,81.47,"east"
"NL22","E05",31,1.97,47.99,81.47,"east"
"NL21","E06",17,3.78,44.8,78.13,"east"
"NL22","E06",24,2.55,64.74,78.13,"east"
"NL22","E21",0,0,49.72,59.27,"east"
"NL21","E21",1,0.25,52.35,59.27,"east"
"NL22","F01",3,0.13,16.12,62.75,"east"
"NL21","F01",3,0.27,32.45,62.75,"east"
"NL21","F02",1,0.1,29.06,70.03,"east"
"NL22","F02",6,0.3,15.22,70.03,"east"
"NL21","F03",4,0.5,38.3,52.03,"east"
"NL22","F03",11,0.65,21.87,52.03,"east"
"NL21","F04",6,0.83,28.41,68.71,"east"
"NL22","F04",4,0.26,23.59,68.71,"east"
"NL21","F05",6,0.45,25.82,57.24,"east"
"NL22","F05",12,0.43,13.08,57.24,"east"
"NL21","F15",4,1.8,35.08,87.88,"east"
"NL22","F15",6,1.29,27.73,87.88,"east"
"NL21","F16",33,0.97,43.39,84.02,"east"
"NL22","F16",62,0.87,36.45,84.02,"east"
"NL21","F17",0,0,48.38,64.7,"east"
"NL22","F17",1,0.24,34.05,64.7,"east"
"NL21","F21",1,0.18,28.25,77.28,"east"
"NL22","F21",3,0.25,33.39,77.28,"east"
"NL21","F22",3,5.59,61.57,67.73,"east"
"NL22","F22",1,0.89,39.15,67.73,"east"
"NL22","F23",23,3.62,36.17,74.07,"east"
"NL21","F23",11,3.62,56.25,74.07,"east"
"NL21","F24",37,3.89,51.14,76.3,"east"
"NL22","F24",42,2.11,39.09,76.3,"east"
"NL22","F25",8,0.79,44.66,74.28,"east"
"NL21","F25",2,0.41,60.19,74.28,"east"
"NL21","F26",2,1.92,63.22,81.89,"east"
"NL22","F26",3,1.38,62.94,81.89,"east"
"NL21","F27",0,0,48.36,83.41,"east"
"NL22","F27",2,0.62,34.63,83.41,"east"
"NL21","F28",8,1.86,48.42,68.42,"east"
"NL22","F28",5,0.55,36.23,68.42,"east"
"NL21","F41",1,0.53,20.33,67.63,"east"
"NL22","F41",2,0.5,23.17,67.63,"east"
"NL22","F42",0,0,15.12,57.3,"east"
"NL21","F42",0,0,15.35,57.3,"east"
"NL21","G01",56,0.8,27.66,38.15,"east"
"NL22","G01",88,0.6,38.64,38.15,"east"
"NL22","G02",19,0.64,27.67,44.26,"east"
"NL21","G02",12,0.84,22.83,44.26,"east"
"NL21","G03",1,0.23,27.38,46.14,"east"
"NL22","G03",4,0.43,28.03,46.14,"east"
"NL22","G04",0,0,21.65,27.92,"east"
"NL21","G04",0,0,24.14,27.92,"east"
"NL21","G05",7,0.37,36.92,66.44,"east"
"NL22","G05",12,0.3,26.33,66.44,"east"
"NL21","G06",19,0.31,15.63,0,"east"
"NL22","G06",45,0.35,18.26,0,"east"
"NL21","G07",0,0,19.16,48.4,"east"
"NL22","G07",2,0.16,26.64,48.4,"east"
"NL21","G08",0,0,15.73,38.86,"east"
"NL22","G08",1,0.06,19.2,38.86,"east"
"NL21","G09",1,0.25,23.47,38.42,"east"
"NL22","G09",5,0.59,24.79,38.42,"east"
"NL21","G10",0,0,16.21,28.43,"east"
"NL22","G10",1,0.09,20.95,28.43,"east"
"NL21","G11",0,0,12.27,33.65,"east"
"NL22","G11",0,0,23.62,33.65,"east"
"NL21","G12",0,0,22.58,71.54,"east"
"NL22","G12",0,0,26.88,71.54,"east"
"NL21","G16",0,0,13.5,25.96,"east"
"NL22","G16",11,0.52,39.49,25.96,"east"
"NL21","G21",2,1.38,43.04,51,"east"
"NL22","G21",0,0,41.75,51,"east"
"NL22","H01",108,1.12,25.08,51.42,"east"
"NL21","H01",32,0.69,36.57,51.42,"east"
"NL21","H02",28,0.91,27.27,66.17,"east"
"NL22","H02",51,0.79,27.51,66.17,"east"
"NL22","H03",29,1.87,17.28,27.3,"east"
"NL21","H03",5,0.67,9.7,27.3,"east"
"NL21","H04",24,0.35,12.2,1.33,"east"
"NL22","H04",47,0.33,17.05,1.33,"east"
"NL22","H05",28,0.86,34.28,56.56,"east"
"NL21","H05",13,0.84,41.08,56.56,"east"
"NL22","H10",1,0.11,48.89,40.79,"east"
"NL21","H10",1,0.23,44.1,40.79,"east"
"NL22","Y02",138,0.96,37.69,57.67,"east"
"NL21","Y02",83,1.21,40.27,57.67,"east"
"NL22","Y04",3,0.61,6.02,55.01,"east"
"NL21","Y04",1,0.42,20.34,55.01,"east"
"NL22","Y10",6,0.83,48.43,72.1,"east"
"NL21","Y10",4,1.16,47.25,72.1,"east"
"east","A01",140,2.34,59.1894285714286,66.47,"east"
"east","A21",25,8.44,82.808,61.48,"east"
"east","A22",16,8.18,68.4,73.99,"east"
"east","A23",148,5.04635135135135,78.7404054054054,54.42,"east"
"east","A24",31,3.16677419354839,40.0954838709677,47.69,"east"
"east","A41",6,1.56,36.69,63.5,"east"
"east","A42",0,0,0,56.03,"east"
"east","A43",1,0.32,62.81,72.75,"east"
"east","A44",0,0,0,71.52,"east"
"east","A45",3,0.506666666666667,36.84,62.96,"east"
"east","A46",0,0,0,66.35,"east"
"east","A47",69,1.32217391304348,47.7430434782609,76.72,"east"
"east","A61",294,1.01142857142857,52.5190476190476,37.95,"east"
"east","A62",7,0.944285714285714,46.6414285714286,67.05,"east"
"east","A63",11,1.08272727272727,27.0072727272727,44.98,"east"
"east","B01",96,1.2534375,59.315625,57.41,"east"
"east","B02",2,0.555,61.89,87.93,"east"
"east","B03",11,3.79545454545455,61.3472727272727,66.29,"east"
"east","B04",0,0,0,73.66,"east"
"east","B05",27,1.29407407407407,50.5525925925926,86.94,"east"
"east","B06",1,0.52,40.68,65.31,"east"
"east","B07",10,2.991,49.517,83.71,"east"
"east","B08",8,1.41,47.42,84.85,"east"
"east","B09",9,4.35444444444444,61.5588888888889,67.32,"east"
"east","B21",10,0.795,30,98.05,"east"
"east","B22",10,0.784,42.362,81.9,"east"
"east","B23",25,0.6812,31.6024,88.85,"east"
"east","B24",1,0.41,36,93.22,"east"
"east","B25",26,0.916153846153846,31.0630769230769,77,"east"
"east","B26",13,1.47461538461538,44.0353846153846,84.61,"east"
"east","B27",7,0.907142857142857,53.5242857142857,85.61,"east"
"east","B28",5,0.688,47.734,78.7,"east"
"east","B29",114,1.74385964912281,47.2541228070175,87.85,"east"
"east","B30",0,0,0,86.85,"east"
"east","B31",9,2.81333333333333,68.9855555555555,83.89,"east"
"east","B32",45,1.39844444444444,54.3768888888889,87.14,"east"
"east","B33",36,2.11777777777778,49.805,72.88,"east"
"east","B41",10,0.74,49.21,80.84,"east"
"east","B42",1,0.25,38.32,53.03,"east"
"east","B43",0,0,0,60.21,"east"
"east","B44",4,1.0175,38.12,83.35,"east"
"east","B60",89,0.663483146067416,33.5592134831461,79.68,"east"
"east","B61",5,0.352,35.416,70.93,"east"
"east","B62",34,1.04,27.4532352941176,77.83,"east"
"east","B63",17,1.60117647058824,30.2470588235294,54.95,"east"
"east","B64",6,0.203333333333333,23.6233333333333,48.85,"east"
"east","B65",166,2.09722891566265,50.8459036144578,83.12,"east"
"east","B66",13,0.677692307692308,44.0561538461538,76.02,"east"
"east","B67",4,0.68,62.5,70.76,"east"
"east","B68",3,6.16,73.55,85.33,"east"
"east","B81",7,1.85142857142857,26.4628571428571,54.11,"east"
"east","B82",11,1.48818181818182,57.5154545454546,47.97,"east"
"east","C01",41,2.07658536585366,60.499756097561,55.08,"east"
"east","C02",27,2.04,69.3666666666667,62.73,"east"
"east","C03",5,0.444,57.208,80.24,"east"
"east","C04",17,1.07294117647059,46.7347058823529,66.7,"east"
"east","C05",8,2.07,79.285,63.47,"east"
"east","C06",0,0,0,44.28,"east"
"east","C07",167,1.40508982035928,65.8662275449102,43.5,"east"
"east","C08",165,2.11206060606061,70.673696969697,75.46,"east"
"east","C09",72,1.53569444444444,60.4358333333333,71.3,"east"
"east","C10",13,1.15615384615385,73.2469230769231,62.32,"east"
"east","C11",26,1.81923076923077,76.49,59.26,"east"
"east","C12",100,1.6092,77.4231,39.92,"east"
"east","C13",1,2.33,80.57,58.9,"east"
"east","C14",1,1.39,56.3,87.87,"east"
"east","C21",3,0.54,11.05,84.9,"east"
"east","C22",5,0.334,32.192,74.72,"east"
"east","C23",16,1.04,34.48,68.56,"east"
"east","C25",10,0.92,46.487,64.52,"east"
"east","C30",0,0,0,47.84,"east"
"east","C40",1,1.63,79.53,25.78,"east"
"east","D01",12,1.5225,68.265,88.62,"east"
"east","D02",1,0.87,77.43,90.33,"east"
"east","D03",4,2.19,57.77,83.63,"east"
"east","D04",13,1.77307692307692,66.1584615384615,88.23,"east"
"east","D05",0,0,0,100,"east"
"east","D06",16,1.06,65.08625,86.33,"east"
"east","D07",0,0,0,89.8,"east"
"east","D10",10,2.064,60.195,92.35,"east"
"east","D21",28,2.63357142857143,67.7517857142857,76.27,"east"
"east","E01",15,1.37666666666667,44.7826666666667,79.74,"east"
"east","E02",15,1.354,49.046,75.05,"east"
"east","E03",27,4.97111111111111,54.6862962962963,76.89,"east"
"east","E04",54,1.61037037037037,54.4911111111111,74.46,"east"
"east","E05",34,1.83147058823529,48.1744117647059,81.47,"east"
"east","E06",41,3.06,56.4721951219512,78.13,"east"
"east","E21",1,0.25,52.35,59.27,"east"
"east","F01",6,0.2,24.285,62.75,"east"
"east","F02",7,0.271428571428571,17.1971428571429,70.03,"east"
"east","F03",15,0.61,26.2513333333333,52.03,"east"
"east","F04",10,0.602,26.482,68.71,"east"
"east","F05",18,0.436666666666667,17.3266666666667,57.24,"east"
"east","F15",10,1.494,30.67,87.88,"east"
"east","F16",95,0.904736842105263,38.8607368421053,84.02,"east"
"east","F17",1,0.24,34.05,64.7,"east"
"east","F21",4,0.2325,32.105,77.28,"east"
"east","F22",4,4.415,55.965,67.73,"east"
"east","F23",34,3.62,42.6664705882353,74.07,"east"
"east","F24",79,2.94367088607595,44.7336708860759,76.3,"east"
"east","F25",10,0.714,47.766,74.28,"east"
"east","F26",5,1.596,63.052,81.89,"east"
"east","F27",2,0.62,34.63,83.41,"east"
"east","F28",13,1.35615384615385,43.7315384615385,68.42,"east"
"east","F41",3,0.51,22.2233333333333,67.63,"east"
"east","F42",0,0,0,57.3,"east"
"east","G01",144,0.677777777777778,34.37,38.15,"east"
"east","G02",31,0.71741935483871,25.7964516129032,44.26,"east"
"east","G03",5,0.39,27.9,46.14,"east"
"east","G04",0,0,0,27.92,"east"
"east","G05",19,0.325789473684211,30.2315789473684,66.44,"east"
"east","G06",64,0.338125,17.47921875,0,"east"
"east","G07",2,0.16,26.64,48.4,"east"
"east","G08",1,0.06,19.2,38.86,"east"
"east","G09",6,0.533333333333333,24.57,38.42,"east"
"east","G10",1,0.09,20.95,28.43,"east"
"east","G11",0,0,0,33.65,"east"
"east","G12",0,0,0,71.54,"east"
"east","G16",11,0.52,39.49,25.96,"east"
"east","G21",2,1.38,43.04,51,"east"
"east","H01",140,1.02171428571429,27.7062857142857,51.42,"east"
"east","H02",79,0.83253164556962,27.4249367088608,66.17,"east"
"east","H03",34,1.69352941176471,16.1652941176471,27.3,"east"
"east","H04",71,0.336760563380282,15.4105633802817,1.33,"east"
"east","H05",41,0.853658536585366,36.4360975609756,56.56,"east"
"east","H10",2,0.17,46.495,40.79,"east"
"east","Y02",221,1.05389140271493,38.6589592760181,57.67,"east"
"east","Y04",4,0.5625,9.6,55.01,"east"
"east","Y10",10,0.962,47.958,72.1,"east"
